episode,avg_reward,noise_std
1,-168.174988,0.298800
2,-150.336120,0.297605
3,-141.422637,0.296414
4,-144.798566,0.295229
5,-146.050433,0.294048
6,-161.960386,0.292872
7,-98.405930,0.291700
8,-56.312147,0.290533
9,-55.318429,0.289371
10,-101.370908,0.288214
11,-83.800817,0.287061
12,-72.095637,0.285913
13,-59.516504,0.284769
14,-84.719217,0.283630
15,-101.398772,0.282495
16,-39.142744,0.281365
17,-28.161330,0.280240
18,-41.198356,0.279119
19,-44.290025,0.278002
20,-49.438848,0.276890
21,-101.893503,0.275783
22,-102.191077,0.274680
23,-46.661988,0.273581
24,-60.726529,0.272487
25,-35.889116,0.271397
26,-50.920608,0.270311
27,-42.977664,0.269230
28,-41.705594,0.268153
29,-59.550491,0.267080
30,-50.240541,0.266012
31,-34.476598,0.264948
32,-17.214444,0.263888
33,-33.899291,0.262833
34,-25.783525,0.261781
35,-31.832813,0.260734
36,-32.028607,0.259691
37,-25.289074,0.258653
38,-23.396244,0.257618
39,-17.928559,0.256587
40,-45.112220,0.255561
41,-82.657400,0.254539
42,-73.930233,0.253521
43,-121.343903,0.252507
44,-54.016404,0.251497
45,-107.945057,0.250491
46,-124.650436,0.249489
47,-110.567763,0.248491
48,-54.451526,0.247497
49,-121.442677,0.246507
50,-107.368199,0.245521
51,-140.585562,0.244539
52,-125.002408,0.243560
53,-76.053337,0.242586
54,-54.191249,0.241616
55,-43.721777,0.240649
56,-59.379527,0.239687
57,-43.444821,0.238728
58,-47.288702,0.237773
59,-46.637461,0.236822
60,-48.470526,0.235875
61,-46.762434,0.234931
62,-45.251221,0.233992
63,-38.275391,0.233056
64,-81.020177,0.232123
65,-66.493945,0.231195
66,-51.712683,0.230270
67,-83.142520,0.229349
68,-64.351963,0.228432
69,-101.541144,0.227518
70,-74.434294,0.226608
71,-69.344002,0.225701
72,-80.327681,0.224799
73,-78.290125,0.223899
74,-73.252306,0.223004
75,-94.127768,0.222112
76,-88.174248,0.221223
77,-61.024324,0.220338
78,-87.804525,0.219457
79,-48.315802,0.218579
80,-45.677746,0.217705
81,-49.413157,0.216834
82,-34.826581,0.215967
83,-51.749628,0.215103
84,-35.234282,0.214243
85,-57.075972,0.213386
86,-67.431865,0.212532
87,-52.564129,0.211682
88,-54.324475,0.210835
89,-38.773115,0.209992
90,-61.258135,0.209152
91,-51.793443,0.208315
92,-60.342312,0.207482
93,-34.410483,0.206652
94,-53.068661,0.205825
95,-20.753965,0.205002
96,-23.435170,0.204182
97,-19.609239,0.203365
98,-24.696486,0.202552
99,-23.965681,0.201742
100,-38.996139,0.200935
101,-28.900706,0.200131
102,-31.337483,0.199331
103,-24.948551,0.198533
104,-47.103432,0.197739
105,-56.178252,0.196948
106,-55.563698,0.196160
107,-26.481782,0.195376
108,-31.269971,0.194594
109,-27.086686,0.193816
110,-33.528711,0.193041
111,-29.486311,0.192268
112,-56.758223,0.191499
113,-28.465783,0.190733
114,-52.534223,0.189970
115,-32.915499,0.189210
116,-42.992403,0.188454
117,-45.522078,0.187700
118,-47.093189,0.186949
119,-55.366667,0.186201
120,-52.614607,0.185456
121,-29.027058,0.184715
122,-26.878672,0.183976
123,-39.509764,0.183240
124,-40.319252,0.182507
125,-24.979071,0.181777
126,-46.898298,0.181050
127,-31.019231,0.180326
128,-65.382256,0.179604
129,-27.263222,0.178886
130,-39.144962,0.178170
131,-69.776960,0.177458
132,-42.392870,0.176748
133,-37.507044,0.176041
134,-41.645611,0.175337
135,-46.631102,0.174635
136,-54.203206,0.173937
137,-35.330276,0.173241
138,-8.050468,0.172548
139,-26.973015,0.171858
140,-39.617291,0.171170
141,-46.616197,0.170486
142,-66.014305,0.169804
143,-40.972769,0.169125
144,-31.077250,0.168448
145,-32.323876,0.167774
146,-64.530142,0.167103
147,-60.175273,0.166435
148,-54.066978,0.165769
149,-45.833092,0.165106
150,-49.127479,0.164446
151,-48.067337,0.163788
152,-49.665272,0.163133
153,-53.383990,0.162480
154,-28.879326,0.161830
155,-13.100531,0.161183
156,-54.325290,0.160538
157,-28.003732,0.159896
158,-39.968963,0.159256
159,-31.983674,0.158619
160,-33.724087,0.157985
161,-48.650990,0.157353
162,-36.073027,0.156723
163,-23.467126,0.156097
164,-49.732120,0.155472
165,-57.682179,0.154850
166,-53.255121,0.154231
167,-44.143896,0.153614
168,-59.457893,0.153000
169,-28.006275,0.152388
170,-43.893915,0.151778
171,-35.043967,0.151171
172,-39.537602,0.150566
173,-30.929316,0.149964
174,-55.951942,0.149364
175,-32.772504,0.148767
176,-29.297647,0.148172
177,-36.195011,0.147579
178,-27.194781,0.146989
179,-51.009728,0.146401
180,-44.892115,0.145815
181,-24.822497,0.145232
182,-33.797143,0.144651
183,-33.965274,0.144072
184,-36.706443,0.143496
185,-41.716113,0.142922
186,-42.411398,0.142350
187,-26.959436,0.141781
188,-39.105628,0.141214
189,-34.461526,0.140649
190,-49.919493,0.140086
191,-52.227025,0.139526
192,-25.764701,0.138968
193,-27.651434,0.138412
194,-15.261664,0.137858
195,-26.255358,0.137307
196,-52.950631,0.136758
197,-30.749071,0.136211
198,-30.047201,0.135666
199,-22.815644,0.135123
200,-43.889126,0.134583
201,-36.315081,0.134044
202,-52.496668,0.133508
203,-68.407471,0.132974
204,-52.209177,0.132442
205,-49.650195,0.131912
206,-56.468430,0.131385
207,-56.463414,0.130859
208,-64.033340,0.130336
209,-66.744944,0.129814
210,-68.441518,0.129295
211,-67.463369,0.128778
212,-79.754432,0.128263
213,-67.486150,0.127750
214,-54.407151,0.127239
215,-48.052144,0.126730
216,-79.173249,0.126223
217,-9.866684,0.125718
218,-34.489027,0.125215
219,-76.714207,0.124714
220,-103.784092,0.124215
221,-46.636597,0.123719
222,-20.176648,0.123224
223,-31.841789,0.122731
224,-60.264244,0.122240
225,-39.322314,0.121751
