episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
233,0.114000,0.842000,3,0.054000,0.080000
234,0.116000,0.952000,3,0.056000,0.095000
235,0.080000,2.262000,3,0.058000,0.085000
236,0.178000,2.612000,5,0.088000,0.110000
237,0.152000,1.688000,2,0.064000,0.100000
238,0.168000,2.174000,3,0.070000,0.110000
239,0.238000,1.556000,4,0.094000,0.140000
240,0.202000,0.762000,3,0.074000,0.150000
241,0.338000,2.332000,6,0.120000,0.180000
242,0.086000,0.294000,2,0.050000,0.075000
243,0.016000,0.894000,1,0.022000,0.025000
244,0.146000,1.512000,3,0.058000,0.100000
245,0.182000,2.344000,3,0.078000,0.125000
246,0.086000,0.536000,2,0.046000,0.080000
247,0.034000,0.844000,1,0.026000,0.035000
248,0.090000,1.560000,3,0.050000,0.055000
249,0.284000,1.614000,4,0.106000,0.185000
250,0.032000,1.080000,2,0.028000,0.030000
251,0.968000,0.288000,2,0.118000,0.360000
252,0.192000,0.688000,2,0.072000,0.120000
253,0.192000,2.390000,6,0.104000,0.115000
254,0.440000,1.478000,5,0.124000,0.195000
255,0.068000,0.070000,2,0.028000,0.050000
256,0.496000,2.356000,6,0.146000,0.210000
257,0.134000,1.440000,5,0.098000,0.125000
258,0.370000,2.210000,6,0.160000,0.225000
259,0.754000,0.904000,6,0.212000,0.305000
260,0.042000,0.260000,1,0.020000,0.030000
261,0.196000,1.758000,4,0.100000,0.150000
262,0.326000,2.122000,3,0.084000,0.145000
263,0.200000,2.424000,3,0.078000,0.125000
264,0.358000,2.392000,6,0.134000,0.210000
265,0.028000,2.228000,3,0.048000,0.045000
266,0.052000,0.762000,2,0.040000,0.055000
267,0.078000,1.420000,2,0.036000,0.050000
268,0.040000,0.894000,2,0.038000,0.045000
269,0.022000,0.922000,1,0.020000,0.025000
270,0.142000,2.324000,4,0.082000,0.115000
271,0.080000,2.046000,3,0.056000,0.070000
272,0.158000,2.532000,4,0.080000,0.090000
273,0.514000,2.464000,5,0.134000,0.225000
274,0.090000,2.172000,3,0.058000,0.080000
275,0.374000,0.804000,6,0.118000,0.200000
276,0.266000,2.196000,6,0.134000,0.185000
277,0.264000,1.120000,3,0.100000,0.135000
278,0.240000,0.274000,2,0.072000,0.130000
279,0.564000,1.600000,2,0.068000,0.130000
280,0.190000,1.964000,4,0.094000,0.145000
281,0.060000,2.196000,4,0.064000,0.070000
282,0.644000,2.174000,6,0.204000,0.345000
283,0.108000,0.884000,6,0.090000,0.120000
284,0.088000,1.774000,5,0.082000,0.095000
285,0.244000,1.692000,3,0.078000,0.130000
286,0.594000,2.002000,5,0.156000,0.235000
287,1.206000,2.880000,6,0.176000,0.320000
288,0.174000,2.462000,5,0.096000,0.095000
289,0.330000,2.502000,6,0.140000,0.240000
290,0.004000,0.692000,1,0.014000,0.010000
291,0.096000,0.984000,3,0.060000,0.100000
292,0.180000,1.454000,3,0.076000,0.120000
293,0.656000,2.378000,5,0.148000,0.270000
294,0.458000,1.862000,5,0.130000,0.130000
295,0.056000,1.830000,3,0.046000,0.055000
296,0.054000,1.570000,2,0.034000,0.070000
297,0.378000,1.422000,5,0.120000,0.235000
298,0.238000,1.328000,4,0.108000,0.170000
299,0.472000,1.432000,4,0.146000,0.220000
300,0.420000,2.498000,8,0.162000,0.230000
301,0.134000,3.182000,5,0.088000,0.115000
302,0.052000,1.154000,3,0.052000,0.105000
303,0.020000,0.794000,1,0.024000,0.030000
304,0.032000,1.740000,2,0.030000,0.035000
305,0.090000,1.622000,2,0.046000,0.070000
306,0.098000,0.790000,2,0.034000,0.065000
307,0.116000,1.720000,3,0.058000,0.085000
308,0.050000,1.770000,2,0.034000,0.045000
309,0.700000,2.430000,6,0.214000,0.335000
310,0.214000,2.304000,5,0.104000,0.150000
311,0.060000,1.490000,2,0.036000,0.050000
312,0.268000,1.206000,3,0.096000,0.165000
313,0.974000,2.324000,6,0.158000,0.275000
314,0.102000,0.810000,2,0.042000,0.065000
315,0.388000,2.966000,7,0.128000,0.185000
316,0.186000,1.744000,3,0.086000,0.125000
317,0.442000,2.864000,5,0.142000,0.200000
318,0.160000,3.070000,5,0.090000,0.110000
319,0.266000,1.286000,3,0.080000,0.145000
320,0.332000,3.328000,6,0.152000,0.225000
321,0.150000,1.688000,3,0.074000,0.110000
322,0.324000,2.198000,5,0.134000,0.195000
323,0.550000,2.248000,6,0.166000,0.330000
324,0.050000,1.332000,4,0.052000,0.065000
325,0.128000,1.364000,4,0.098000,0.110000
326,0.206000,3.102000,4,0.082000,0.100000
327,0.246000,3.006000,6,0.130000,0.170000
328,0.098000,1.624000,4,0.086000,0.105000
