episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
42,0.092000,0.720000,2,0.036000,0.050000
43,0.042000,0.862000,1,0.026000,0.040000
44,0.016000,0.008000,1,0.016000,0.025000
45,0.292000,0.816000,2,0.084000,0.155000
46,0.496000,1.164000,2,0.094000,0.185000
47,0.244000,1.544000,3,0.124000,0.200000
48,0.250000,1.038000,2,0.078000,0.140000
49,0.302000,0.642000,3,0.072000,0.135000
50,0.062000,1.328000,2,0.046000,0.060000
51,0.524000,1.224000,2,0.096000,0.190000
52,0.202000,1.998000,5,0.108000,0.130000
53,0.114000,0.652000,2,0.052000,0.085000
54,0.162000,0.782000,1,0.044000,0.085000
55,0.262000,0.524000,2,0.056000,0.100000
56,1.022000,0.612000,1,0.082000,0.180000
57,0.196000,1.184000,2,0.064000,0.110000
58,0.082000,0.234000,1,0.038000,0.065000
59,0.202000,1.068000,2,0.070000,0.115000
60,0.076000,0.654000,2,0.038000,0.065000
61,0.386000,1.710000,4,0.102000,0.175000
62,0.000000,0.000000,0,0.000000,0.000000
63,0.176000,1.374000,3,0.078000,0.105000
64,0.418000,2.336000,5,0.122000,0.195000
65,0.484000,2.216000,3,0.112000,0.205000
66,0.030000,0.000000,1,0.010000,0.025000
67,0.130000,1.478000,3,0.068000,0.090000
68,0.000000,0.000000,0,0.000000,0.000000
69,0.130000,1.628000,3,0.076000,0.110000
70,0.432000,1.506000,3,0.100000,0.180000
71,0.090000,0.000000,1,0.018000,0.045000
72,0.768000,0.838000,4,0.168000,0.320000
73,0.982000,1.158000,4,0.180000,0.355000
74,1.080000,1.624000,5,0.188000,0.365000
75,0.344000,1.030000,3,0.116000,0.205000
76,0.310000,1.676000,2,0.058000,0.095000
77,0.114000,1.452000,2,0.048000,0.070000
78,0.270000,1.164000,2,0.066000,0.115000
79,0.122000,1.442000,4,0.066000,0.100000
80,0.114000,1.296000,4,0.088000,0.115000
81,0.300000,1.604000,3,0.092000,0.160000
82,0.058000,1.534000,2,0.046000,0.065000
83,0.056000,0.840000,1,0.022000,0.035000
84,0.258000,1.276000,4,0.098000,0.170000
85,0.186000,1.472000,2,0.060000,0.105000
86,0.536000,1.346000,3,0.116000,0.255000
87,0.276000,0.836000,3,0.086000,0.140000
88,0.230000,0.722000,2,0.060000,0.105000
89,0.090000,0.000000,1,0.018000,0.045000
90,0.208000,0.720000,3,0.080000,0.210000
91,0.456000,0.842000,2,0.088000,0.175000
92,0.126000,0.896000,2,0.054000,0.100000
93,0.054000,0.780000,2,0.034000,0.075000
94,0.078000,2.486000,3,0.062000,0.080000
95,0.190000,1.434000,3,0.080000,0.130000
96,0.418000,1.156000,3,0.084000,0.160000
97,0.334000,1.026000,4,0.132000,0.235000
98,0.466000,1.012000,4,0.148000,0.225000
99,0.538000,1.710000,6,0.136000,0.230000
100,0.488000,2.012000,3,0.104000,0.195000
101,0.006000,0.340000,1,0.012000,0.010000
102,0.182000,0.030000,1,0.034000,0.065000
103,0.830000,0.792000,3,0.158000,0.305000
104,1.142000,0.282000,1,0.088000,0.185000
105,0.482000,1.496000,4,0.124000,0.215000
106,0.062000,0.892000,2,0.034000,0.060000
107,0.046000,1.036000,2,0.046000,0.045000
108,0.648000,1.006000,4,0.126000,0.220000
109,0.224000,0.854000,3,0.086000,0.145000
110,0.434000,1.060000,3,0.112000,0.195000
111,0.154000,1.602000,3,0.070000,0.110000
112,0.128000,1.714000,3,0.070000,0.105000
113,0.676000,0.516000,4,0.150000,0.280000
114,0.410000,1.632000,3,0.082000,0.160000
115,0.026000,1.784000,2,0.036000,0.040000
116,0.000000,0.000000,0,0.000000,0.000000
117,0.054000,0.866000,2,0.044000,0.055000
118,0.532000,0.642000,1,0.072000,0.170000
119,0.030000,0.930000,1,0.018000,0.025000
120,0.000000,0.000000,0,0.000000,0.000000
121,0.444000,0.814000,3,0.084000,0.160000
122,0.066000,1.392000,3,0.042000,0.060000
123,0.116000,1.700000,2,0.040000,0.060000
124,0.296000,2.170000,5,0.124000,0.180000
125,0.238000,1.824000,5,0.112000,0.185000
126,0.764000,1.356000,4,0.152000,0.305000
127,0.158000,1.584000,5,0.104000,0.160000
128,0.000000,0.000000,0,0.000000,0.000000
129,0.380000,0.934000,4,0.124000,0.220000
130,0.442000,2.466000,7,0.154000,0.250000
131,0.324000,1.362000,2,0.090000,0.160000
132,0.572000,0.818000,4,0.154000,0.280000
133,0.294000,1.320000,5,0.132000,0.185000
134,0.598000,0.252000,2,0.082000,0.160000
135,0.242000,1.356000,3,0.084000,0.135000
136,0.214000,1.544000,3,0.076000,0.120000
137,0.930000,1.546000,3,0.138000,0.270000
138,0.694000,0.830000,4,0.114000,0.205000
139,0.196000,0.940000,2,0.098000,0.160000
140,0.066000,0.002000,2,0.026000,0.045000
141,0.056000,0.000000,1,0.014000,0.035000
142,0.398000,1.646000,3,0.116000,0.195000
143,0.086000,1.292000,2,0.044000,0.065000
144,0.414000,1.302000,3,0.088000,0.155000
145,0.364000,1.306000,5,0.124000,0.230000
146,0.268000,1.040000,3,0.094000,0.175000
147,0.006000,0.960000,1,0.012000,0.010000
148,0.056000,0.050000,1,0.022000,0.035000
149,0.322000,1.284000,2,0.084000,0.125000
150,0.306000,0.916000,3,0.112000,0.205000
151,0.456000,1.320000,3,0.086000,0.155000
152,0.162000,2.186000,3,0.080000,0.100000
153,1.948000,1.486000,5,0.254000,0.500000
154,0.050000,0.212000,1,0.028000,0.045000
155,0.290000,1.504000,3,0.090000,0.180000
156,0.132000,0.220000,1,0.030000,0.055000
157,0.582000,2.102000,3,0.112000,0.215000
158,0.144000,1.240000,4,0.102000,0.155000
159,1.978000,1.046000,3,0.166000,0.285000
160,0.548000,1.950000,4,0.138000,0.260000
161,0.154000,0.588000,2,0.070000,0.115000
162,0.142000,1.866000,3,0.074000,0.110000
163,0.700000,1.286000,3,0.174000,0.295000
164,0.430000,1.280000,3,0.118000,0.230000
165,0.034000,0.754000,1,0.028000,0.040000
166,0.226000,1.534000,3,0.088000,0.150000
167,0.904000,0.548000,2,0.162000,0.325000
168,0.584000,0.770000,3,0.098000,0.205000
169,0.702000,0.180000,1,0.060000,0.130000
170,0.224000,1.104000,2,0.070000,0.125000
171,0.910000,0.654000,2,0.196000,0.395000
172,0.056000,0.910000,1,0.022000,0.035000
173,0.064000,1.186000,2,0.050000,0.070000
174,0.032000,0.772000,1,0.024000,0.035000
175,0.568000,1.356000,5,0.154000,0.270000
176,0.630000,1.280000,2,0.108000,0.185000
177,0.316000,0.770000,3,0.122000,0.220000
178,0.270000,1.100000,3,0.098000,0.210000
179,0.222000,0.772000,1,0.050000,0.100000
180,0.744000,0.960000,4,0.162000,0.275000
181,0.190000,0.892000,2,0.048000,0.095000
182,0.400000,0.892000,4,0.128000,0.225000
183,0.060000,0.836000,2,0.038000,0.070000
184,0.260000,0.598000,2,0.068000,0.115000
185,0.254000,0.682000,2,0.066000,0.120000
186,0.090000,0.000000,1,0.018000,0.045000
187,0.122000,1.504000,4,0.078000,0.110000
188,0.438000,0.332000,2,0.064000,0.135000
189,0.322000,0.632000,2,0.072000,0.180000
190,0.526000,1.264000,2,0.100000,0.200000
191,0.088000,0.782000,2,0.044000,0.065000
192,1.184000,1.752000,5,0.228000,0.395000
193,0.082000,1.062000,2,0.046000,0.070000
194,0.000000,0.000000,0,0.000000,0.000000
195,0.202000,0.412000,1,0.044000,0.085000
196,0.320000,0.762000,2,0.076000,0.145000
197,0.218000,1.306000,2,0.066000,0.110000
198,0.270000,0.478000,1,0.074000,0.180000
199,0.160000,1.334000,2,0.058000,0.095000
200,0.262000,0.752000,2,0.058000,0.100000
201,0.364000,0.888000,2,0.112000,0.205000
202,0.132000,0.720000,1,0.030000,0.055000
203,0.232000,1.832000,4,0.100000,0.165000
204,0.104000,1.176000,4,0.072000,0.135000
205,0.392000,1.432000,4,0.102000,0.190000
206,0.368000,0.264000,2,0.088000,0.125000
207,0.192000,1.808000,4,0.106000,0.165000
208,0.194000,0.622000,1,0.082000,0.155000
209,0.994000,0.530000,3,0.202000,0.315000
210,0.382000,0.690000,2,0.060000,0.130000
211,0.110000,0.880000,1,0.028000,0.050000
212,0.084000,2.188000,3,0.070000,0.085000
213,0.074000,1.754000,3,0.060000,0.080000
214,0.110000,0.850000,1,0.028000,0.050000
215,0.090000,0.812000,2,0.046000,0.070000
216,0.214000,1.490000,2,0.074000,0.125000
217,0.482000,0.986000,4,0.142000,0.235000
218,0.734000,1.876000,4,0.176000,0.345000
219,0.190000,1.914000,4,0.092000,0.140000
220,1.420000,0.470000,5,0.240000,0.465000
221,0.222000,1.436000,2,0.068000,0.115000
222,0.260000,0.512000,2,0.064000,0.115000
223,0.030000,0.140000,1,0.018000,0.025000
224,0.264000,1.456000,4,0.094000,0.160000
225,0.338000,0.746000,3,0.078000,0.160000
226,0.306000,0.884000,2,0.074000,0.135000
227,0.534000,1.894000,5,0.134000,0.245000
228,0.170000,1.068000,4,0.090000,0.145000
229,0.160000,0.900000,3,0.090000,0.140000
230,0.482000,0.742000,2,0.068000,0.180000
231,0.018000,0.912000,1,0.020000,0.025000
232,0.110000,1.722000,3,0.048000,0.075000
233,0.368000,2.078000,6,0.174000,0.245000
234,0.086000,1.460000,2,0.056000,0.080000
235,0.382000,1.956000,6,0.158000,0.240000
236,0.030000,1.154000,2,0.036000,0.040000
237,0.710000,1.672000,5,0.172000,0.345000
238,0.432000,2.426000,4,0.144000,0.230000
239,0.104000,0.816000,1,0.042000,0.070000
240,0.198000,1.300000,3,0.098000,0.160000
241,0.208000,0.832000,2,0.056000,0.115000
242,0.056000,0.390000,1,0.022000,0.035000
243,0.522000,1.728000,3,0.134000,0.255000
244,0.714000,1.776000,3,0.146000,0.290000
245,0.446000,1.072000,3,0.134000,0.245000
246,0.706000,1.494000,8,0.244000,0.365000
247,0.270000,1.124000,3,0.084000,0.160000
248,0.584000,1.666000,3,0.118000,0.195000
249,0.354000,1.396000,3,0.102000,0.180000
250,0.092000,0.978000,3,0.070000,0.095000
251,0.414000,1.574000,4,0.152000,0.265000
252,0.130000,1.194000,2,0.060000,0.100000
253,0.050000,1.556000,2,0.038000,0.045000
254,0.126000,0.930000,4,0.086000,0.135000
255,0.626000,1.234000,4,0.130000,0.255000
256,0.448000,0.696000,3,0.116000,0.215000
257,0.570000,1.886000,4,0.148000,0.275000
258,0.230000,0.606000,2,0.068000,0.135000
259,0.074000,0.440000,2,0.026000,0.045000
260,0.344000,0.762000,3,0.076000,0.190000
261,0.072000,0.780000,1,0.024000,0.040000
262,0.000000,0.000000,0,0.000000,0.000000
263,0.144000,1.234000,2,0.054000,0.085000
264,0.166000,0.516000,2,0.060000,0.115000
265,0.362000,1.728000,4,0.098000,0.170000
266,0.338000,1.408000,5,0.124000,0.190000
267,0.146000,0.160000,3,0.042000,0.085000
268,0.168000,0.622000,3,0.086000,0.090000
269,0.674000,1.602000,6,0.160000,0.285000
270,0.254000,0.632000,2,0.080000,0.255000
271,0.110000,0.800000,1,0.028000,0.050000
272,0.206000,1.304000,3,0.078000,0.125000
273,0.314000,0.842000,3,0.088000,0.155000
274,0.244000,0.516000,2,0.076000,0.125000
275,1.024000,1.460000,4,0.152000,0.295000
276,0.330000,1.520000,3,0.086000,0.155000
277,0.358000,0.598000,3,0.090000,0.170000
278,0.098000,1.740000,2,0.062000,0.095000
279,0.474000,0.772000,4,0.134000,0.265000
280,0.440000,0.588000,3,0.078000,0.160000
281,1.178000,0.666000,3,0.174000,0.365000
282,0.248000,1.684000,2,0.072000,0.130000
283,0.322000,1.606000,3,0.106000,0.150000
284,0.468000,1.108000,4,0.136000,0.225000
285,0.174000,1.160000,4,0.092000,0.125000
286,0.830000,1.194000,3,0.132000,0.315000
287,0.266000,1.314000,4,0.106000,0.160000
288,0.138000,1.206000,3,0.070000,0.120000
289,0.136000,0.986000,3,0.074000,0.105000
290,0.000000,0.000000,0,0.000000,0.000000
291,0.278000,0.132000,1,0.046000,0.090000
292,0.768000,0.372000,3,0.128000,0.215000
293,0.210000,0.480000,1,0.036000,0.070000
294,0.262000,1.356000,4,0.090000,0.155000
295,0.736000,0.768000,4,0.180000,0.275000
296,0.120000,0.796000,3,0.068000,0.100000
297,0.028000,0.888000,1,0.028000,0.035000
298,0.454000,1.524000,3,0.100000,0.180000
299,1.014000,0.664000,3,0.148000,0.250000
300,0.286000,1.364000,3,0.094000,0.170000
301,0.094000,0.010000,1,0.040000,0.080000
302,0.078000,0.640000,2,0.036000,0.050000
303,0.024000,0.048000,1,0.026000,0.030000
304,0.164000,0.802000,2,0.044000,0.085000
305,0.410000,1.022000,4,0.142000,0.210000
306,0.252000,1.624000,5,0.104000,0.170000
307,0.016000,0.486000,1,0.026000,0.030000
308,0.240000,1.010000,2,0.054000,0.095000
309,0.358000,2.296000,3,0.100000,0.175000
310,0.070000,0.842000,2,0.040000,0.055000
311,0.394000,1.006000,3,0.102000,0.180000
312,0.230000,1.434000,3,0.084000,0.140000
313,0.240000,0.670000,4,0.094000,0.180000
314,0.920000,1.390000,4,0.164000,0.330000
315,0.684000,0.302000,1,0.082000,0.180000
316,0.038000,0.902000,2,0.034000,0.040000
317,0.530000,0.834000,3,0.112000,0.200000
318,0.070000,1.108000,2,0.056000,0.080000
319,0.192000,1.706000,3,0.080000,0.125000
320,0.198000,0.022000,1,0.046000,0.090000
321,0.438000,1.104000,5,0.166000,0.300000
322,0.268000,0.776000,2,0.062000,0.110000
323,0.062000,0.492000,1,0.030000,0.050000
324,0.100000,1.016000,2,0.054000,0.080000
325,0.474000,1.662000,4,0.146000,0.255000
326,0.200000,0.266000,2,0.074000,0.130000
327,0.258000,0.984000,2,0.068000,0.120000
328,0.182000,0.012000,1,0.032000,0.065000
329,0.172000,1.836000,4,0.112000,0.165000
330,0.216000,0.902000,2,0.062000,0.110000
331,0.508000,0.602000,1,0.056000,0.115000
332,0.628000,1.284000,5,0.148000,0.240000
333,0.662000,0.842000,2,0.084000,0.165000
334,0.134000,1.752000,4,0.058000,0.090000
335,0.120000,1.686000,3,0.074000,0.140000
336,0.106000,0.794000,2,0.054000,0.085000
337,0.596000,0.806000,3,0.112000,0.225000
338,0.416000,0.674000,2,0.084000,0.275000
339,0.012000,0.190000,1,0.014000,0.015000
340,0.584000,1.224000,3,0.144000,0.270000
341,0.010000,0.208000,1,0.022000,0.020000
342,0.914000,1.588000,3,0.124000,0.250000
343,0.432000,0.712000,3,0.110000,0.190000
344,0.598000,1.678000,4,0.142000,0.275000
345,0.634000,1.586000,6,0.188000,0.305000
346,0.144000,1.656000,2,0.062000,0.100000
347,0.340000,0.202000,3,0.088000,0.100000
348,0.442000,0.908000,4,0.148000,0.230000
349,0.524000,0.894000,2,0.086000,0.165000
350,0.078000,0.860000,2,0.036000,0.070000
351,0.096000,0.724000,3,0.062000,0.085000
352,0.362000,1.026000,2,0.086000,0.160000
353,0.342000,0.880000,3,0.074000,0.145000
354,0.868000,1.396000,4,0.174000,0.320000
355,0.218000,0.496000,3,0.092000,0.155000
356,0.068000,1.022000,3,0.054000,0.070000
357,0.078000,0.960000,2,0.028000,0.050000
358,1.004000,1.256000,2,0.142000,0.300000
359,0.066000,2.074000,4,0.058000,0.075000
360,0.208000,0.616000,1,0.054000,0.100000
361,0.150000,0.482000,2,0.042000,0.080000
362,0.036000,0.794000,2,0.030000,0.045000
363,1.050000,1.394000,6,0.242000,0.415000
364,0.050000,0.870000,2,0.034000,0.045000
365,0.904000,1.044000,4,0.120000,0.230000
366,0.146000,0.718000,4,0.078000,0.145000
367,0.000000,0.000000,0,0.000000,0.000000
368,0.828000,1.296000,3,0.140000,0.275000
369,1.146000,0.164000,1,0.144000,0.305000
370,0.216000,1.250000,4,0.098000,0.145000
371,0.006000,0.960000,1,0.012000,0.010000
372,0.138000,0.192000,1,0.036000,0.065000
373,0.156000,0.002000,1,0.026000,0.060000
374,0.020000,0.850000,1,0.016000,0.020000
375,0.438000,0.508000,2,0.098000,0.185000
376,0.090000,0.890000,1,0.026000,0.045000
377,0.122000,0.792000,2,0.050000,0.080000
378,0.466000,1.020000,4,0.136000,0.235000
379,0.102000,0.720000,1,0.054000,0.090000
380,0.320000,1.504000,2,0.064000,0.110000
381,0.498000,1.184000,3,0.140000,0.255000
382,0.318000,0.672000,1,0.050000,0.100000
383,0.100000,0.742000,3,0.072000,0.095000
384,0.412000,1.558000,5,0.160000,0.260000
385,0.812000,0.448000,3,0.158000,0.310000
386,0.090000,0.762000,3,0.044000,0.085000
387,0.104000,0.842000,2,0.038000,0.070000
388,0.274000,1.416000,4,0.092000,0.160000
389,0.632000,1.736000,5,0.166000,0.325000
390,0.132000,0.772000,3,0.054000,0.090000
391,0.118000,1.472000,3,0.050000,0.080000
392,0.124000,0.824000,4,0.060000,0.100000
393,0.090000,0.788000,1,0.040000,0.065000
394,0.306000,1.540000,4,0.124000,0.205000
395,0.306000,1.374000,3,0.092000,0.160000
396,0.000000,0.000000,0,0.000000,0.000000
397,0.000000,0.000000,0,0.000000,0.000000
398,0.132000,0.810000,1,0.030000,0.055000
399,1.322000,0.028000,2,0.200000,0.415000
400,0.236000,1.360000,2,0.084000,0.150000
401,0.596000,1.736000,3,0.146000,0.275000
402,0.406000,1.800000,5,0.134000,0.250000
403,0.150000,1.164000,3,0.066000,0.115000
404,1.180000,1.602000,5,0.186000,0.325000
405,0.092000,1.666000,3,0.062000,0.100000
406,0.178000,1.500000,6,0.138000,0.245000
407,0.688000,1.592000,7,0.180000,0.315000
408,0.164000,1.706000,3,0.082000,0.130000
409,0.062000,0.792000,1,0.028000,0.045000
410,0.068000,0.542000,1,0.030000,0.050000
411,0.120000,1.394000,2,0.072000,0.110000
412,0.470000,1.506000,4,0.120000,0.185000
413,0.096000,1.488000,3,0.068000,0.095000
414,0.074000,0.642000,1,0.028000,0.045000
415,0.478000,1.780000,6,0.154000,0.260000
416,0.550000,1.522000,4,0.206000,0.355000
417,0.268000,1.958000,3,0.096000,0.160000
418,0.938000,1.052000,2,0.096000,0.195000
419,0.116000,0.784000,2,0.052000,0.080000
420,0.000000,0.000000,0,0.000000,0.000000
421,0.346000,1.542000,2,0.100000,0.185000
422,0.568000,0.852000,2,0.110000,0.230000
423,0.082000,0.316000,2,0.056000,0.085000
424,0.762000,1.676000,4,0.156000,0.255000
425,0.444000,0.916000,2,0.072000,0.145000
426,0.230000,1.204000,3,0.076000,0.140000
427,0.422000,1.786000,6,0.150000,0.240000
428,0.484000,0.504000,3,0.096000,0.190000
429,0.708000,1.686000,5,0.158000,0.235000
430,0.420000,0.266000,2,0.122000,0.245000
431,0.288000,1.720000,4,0.100000,0.150000
432,0.280000,0.906000,5,0.118000,0.240000
433,0.276000,1.280000,2,0.116000,0.190000
434,0.460000,1.830000,4,0.140000,0.265000
435,0.232000,1.590000,3,0.062000,0.095000
436,0.178000,1.268000,6,0.104000,0.135000
437,0.202000,1.236000,4,0.102000,0.160000
438,0.660000,1.912000,7,0.214000,0.320000
439,0.186000,0.942000,2,0.060000,0.105000
440,0.194000,0.092000,1,0.042000,0.080000
441,0.110000,0.160000,1,0.028000,0.050000
442,0.216000,0.700000,3,0.060000,0.110000
443,0.286000,1.720000,4,0.122000,0.200000
444,0.188000,0.438000,3,0.082000,0.160000
445,0.306000,0.626000,2,0.084000,0.155000
446,0.068000,0.790000,2,0.036000,0.050000
447,0.086000,1.216000,2,0.054000,0.080000
448,0.396000,1.438000,4,0.112000,0.200000
449,0.228000,0.832000,2,0.054000,0.110000
450,0.082000,1.300000,3,0.076000,0.105000
451,0.334000,1.212000,6,0.144000,0.230000
452,0.758000,1.662000,6,0.204000,0.365000
453,0.332000,0.556000,1,0.074000,0.150000
454,0.092000,1.296000,3,0.068000,0.095000
455,0.328000,0.868000,3,0.100000,0.180000
456,0.222000,0.648000,3,0.080000,0.130000
457,0.146000,1.242000,2,0.048000,0.075000
458,0.178000,0.876000,3,0.094000,0.145000
459,0.166000,0.746000,2,0.070000,0.120000
460,0.970000,1.688000,4,0.140000,0.275000
461,0.210000,0.830000,1,0.036000,0.070000
462,0.556000,0.106000,3,0.156000,0.295000
463,0.074000,1.078000,2,0.050000,0.070000
464,0.256000,0.662000,3,0.076000,0.145000
465,0.094000,0.988000,2,0.054000,0.080000
466,0.200000,1.720000,3,0.070000,0.115000
467,0.242000,1.312000,3,0.084000,0.145000
468,0.088000,0.064000,2,0.050000,0.085000
469,0.860000,1.202000,4,0.152000,0.295000
470,1.162000,1.324000,4,0.212000,0.410000
471,1.684000,1.660000,6,0.262000,0.410000
472,0.242000,0.596000,2,0.080000,0.145000
473,0.262000,1.130000,4,0.112000,0.155000
474,0.086000,1.194000,2,0.052000,0.080000
475,0.058000,0.892000,1,0.026000,0.040000
476,0.166000,0.636000,3,0.070000,0.120000
477,0.428000,0.050000,2,0.064000,0.140000
478,0.376000,1.332000,4,0.100000,0.165000
479,0.552000,0.610000,3,0.178000,0.240000
480,0.094000,1.276000,3,0.066000,0.090000
481,0.200000,1.062000,3,0.076000,0.125000
482,0.262000,0.792000,3,0.080000,0.135000
483,0.044000,1.044000,2,0.040000,0.050000
484,0.056000,0.770000,1,0.022000,0.035000
485,0.090000,0.730000,1,0.026000,0.045000
486,0.412000,1.478000,5,0.138000,0.245000
487,0.860000,0.514000,3,0.156000,0.335000
488,0.018000,1.304000,2,0.032000,0.030000
489,0.310000,0.630000,2,0.076000,0.150000
490,0.046000,1.502000,2,0.034000,0.040000
491,0.628000,0.738000,3,0.140000,0.270000
492,1.242000,1.334000,3,0.146000,0.295000
493,0.960000,1.728000,7,0.238000,0.385000
494,0.284000,0.762000,1,0.048000,0.145000
495,0.088000,0.882000,2,0.038000,0.070000
496,0.090000,1.712000,3,0.058000,0.080000
497,0.204000,2.326000,5,0.092000,0.140000
498,0.438000,1.496000,3,0.128000,0.225000
499,0.268000,1.360000,3,0.116000,0.195000
500,0.652000,0.600000,2,0.086000,0.220000
501,0.162000,0.752000,2,0.058000,0.100000
502,0.126000,1.264000,3,0.076000,0.105000
503,0.368000,0.556000,2,0.112000,0.205000
504,0.260000,1.374000,2,0.072000,0.130000
505,0.468000,0.940000,3,0.114000,0.220000
506,0.380000,0.720000,3,0.124000,0.225000
507,0.132000,0.850000,1,0.030000,0.055000
508,0.192000,1.558000,3,0.080000,0.120000
509,0.096000,0.682000,2,0.074000,0.115000
510,0.304000,1.092000,3,0.114000,0.195000
511,0.506000,1.804000,6,0.190000,0.290000
512,0.702000,0.090000,1,0.060000,0.200000
513,1.264000,0.754000,4,0.168000,0.345000
514,0.382000,1.642000,3,0.098000,0.180000
515,0.154000,1.726000,3,0.076000,0.100000
516,0.184000,1.208000,4,0.078000,0.135000
517,0.078000,0.902000,2,0.042000,0.060000
518,0.720000,0.574000,3,0.128000,0.250000
519,0.322000,1.600000,3,0.120000,0.215000
520,0.388000,1.078000,5,0.154000,0.255000
521,0.452000,0.724000,3,0.130000,0.310000
522,0.290000,2.188000,4,0.106000,0.155000
523,0.270000,0.636000,2,0.074000,0.130000
524,0.346000,1.364000,3,0.098000,0.175000
525,0.000000,0.000000,0,0.000000,0.000000
526,0.428000,1.428000,2,0.106000,0.205000
527,0.394000,0.690000,3,0.074000,0.145000
528,0.292000,0.814000,4,0.128000,0.225000
529,0.084000,0.200000,2,0.030000,0.055000
530,0.252000,0.648000,3,0.088000,0.130000
531,0.524000,0.612000,2,0.070000,0.150000
532,0.772000,0.342000,3,0.190000,0.380000
533,0.644000,1.780000,6,0.196000,0.320000
534,0.454000,1.322000,6,0.182000,0.305000
535,0.498000,1.304000,2,0.096000,0.190000
536,0.144000,1.556000,4,0.090000,0.130000
537,0.752000,0.608000,2,0.114000,0.185000
538,0.352000,1.092000,4,0.104000,0.155000
539,0.378000,0.648000,3,0.112000,0.205000
540,0.286000,1.462000,2,0.088000,0.155000
541,0.930000,2.120000,6,0.186000,0.340000
542,0.380000,0.390000,1,0.046000,0.095000
543,1.116000,1.136000,3,0.190000,0.370000
544,1.130000,1.734000,6,0.258000,0.420000
545,0.372000,1.064000,6,0.154000,0.255000
546,0.242000,1.406000,3,0.094000,0.160000
547,0.422000,1.156000,5,0.136000,0.225000
548,0.064000,0.198000,1,0.036000,0.055000
549,0.084000,1.024000,2,0.050000,0.075000
550,0.702000,1.190000,6,0.176000,0.305000
551,0.476000,0.490000,4,0.136000,0.240000
552,0.136000,0.792000,2,0.050000,0.095000
553,0.472000,0.516000,4,0.110000,0.280000
554,0.524000,1.906000,5,0.178000,0.255000
555,0.550000,0.792000,4,0.160000,0.295000
556,0.242000,0.412000,1,0.110000,0.200000
557,0.042000,0.640000,2,0.032000,0.040000
558,0.012000,0.950000,1,0.014000,0.015000
559,0.262000,0.352000,4,0.082000,0.175000
560,0.172000,1.450000,3,0.062000,0.095000
561,0.584000,1.062000,4,0.124000,0.225000
562,0.090000,0.670000,1,0.026000,0.045000
563,0.152000,1.292000,3,0.068000,0.105000
564,0.450000,0.642000,2,0.102000,0.280000
565,0.146000,2.334000,4,0.084000,0.120000
566,0.062000,1.536000,2,0.058000,0.075000
567,0.404000,0.788000,3,0.100000,0.190000
568,0.208000,1.024000,3,0.098000,0.170000
569,0.152000,1.648000,3,0.076000,0.150000
570,0.090000,0.890000,1,0.026000,0.045000
571,0.070000,1.162000,3,0.052000,0.065000
572,0.390000,1.504000,4,0.120000,0.245000
573,0.042000,0.820000,1,0.020000,0.030000
574,0.546000,2.018000,4,0.130000,0.180000
575,0.382000,0.722000,1,0.050000,0.100000
576,0.638000,0.458000,4,0.134000,0.280000
577,1.288000,1.868000,5,0.226000,0.400000
578,0.114000,0.896000,2,0.062000,0.100000
579,0.322000,1.966000,3,0.106000,0.170000
