episode,avg_reward,noise_std
1,1.765785,0.298800
2,7.891115,0.297605
3,16.348168,0.296414
4,16.127212,0.295229
5,10.355148,0.294048
6,18.869890,0.292872
7,1.045500,0.291700
8,-2.755688,0.290533
9,-1.153024,0.289371
10,11.210564,0.288214
11,-1.326904,0.287061
12,0.781683,0.285913
13,0.839667,0.284769
14,2.110426,0.283630
15,0.681429,0.282495
16,0.009912,0.281365
17,2.774777,0.280240
18,2.085224,0.279119
19,3.146534,0.278002
20,0.410126,0.276890
21,0.276239,0.275783
22,2.850783,0.274680
23,2.970346,0.273581
24,3.049998,0.272487
25,1.581453,0.271397
26,2.465807,0.270311
27,-0.504772,0.269230
28,-2.335331,0.268153
29,0.400599,0.267080
30,2.204294,0.266012
31,3.791280,0.264948
32,1.693282,0.263888
33,0.541690,0.262833
34,2.397329,0.261781
35,2.032710,0.260734
36,2.754367,0.259691
37,2.575271,0.258653
38,1.375197,0.257618
39,3.171340,0.256587
40,3.202263,0.255561
41,2.520355,0.254539
42,0.456081,0.253521
43,2.151279,0.252507
44,1.223554,0.251497
45,0.013659,0.250491
46,0.496846,0.249489
47,0.905815,0.248491
48,0.965902,0.247497
49,13.035617,0.246507
50,2.737306,0.245521
51,2.475594,0.244539
52,-0.336395,0.243560
53,2.706527,0.242586
54,1.710181,0.241616
55,0.252259,0.240649
56,1.549878,0.239687
57,1.315246,0.238728
58,2.370296,0.237773
59,-0.450120,0.236822
60,1.232003,0.235875
61,5.963223,0.234931
62,2.254065,0.233992
63,3.151671,0.233056
64,2.553875,0.232123
65,0.463675,0.231195
66,3.226712,0.230270
67,5.380828,0.229349
68,6.114335,0.228432
69,3.864522,0.227518
70,6.579416,0.226608
71,1.707690,0.225701
72,0.079938,0.224799
73,3.004917,0.223899
74,1.948141,0.223004
75,1.708124,0.222112
76,6.324138,0.221223
77,3.675689,0.220338
78,4.877342,0.219457
79,1.317214,0.218579
80,3.176745,0.217705
81,4.072656,0.216834
82,3.922982,0.215967
83,1.424007,0.215103
84,4.844459,0.214243
85,3.020572,0.213386
86,6.515821,0.212532
87,7.444457,0.211682
88,1.919139,0.210835
89,7.099143,0.209992
90,7.082349,0.209152
91,5.657631,0.208315
