episode,avg_reward,noise_std
1,-2.468672,0.298800
2,0.211812,0.297605
3,5.329235,0.296414
4,11.413258,0.295229
5,26.849139,0.294048
6,4.750935,0.292872
7,5.750356,0.291700
8,5.109640,0.290533
9,-2.017289,0.289371
10,16.865638,0.288214
11,4.963710,0.287061
12,11.357677,0.285913
13,10.687418,0.284769
14,6.065401,0.283630
15,9.261869,0.282495
16,0.511368,0.281365
17,0.917527,0.280240
18,3.527792,0.279119
19,9.060266,0.278002
20,5.934474,0.276890
21,6.630214,0.275783
22,6.864483,0.274680
23,10.705571,0.273581
24,10.435978,0.272487
25,5.802107,0.271397
26,5.100876,0.270311
27,13.578889,0.269230
28,0.762707,0.268153
29,5.920577,0.267080
30,3.444989,0.266012
31,11.943545,0.264948
32,8.342148,0.263888
33,15.515634,0.262833
34,2.838243,0.261781
35,4.318335,0.260734
36,9.423460,0.259691
37,11.540710,0.258653
38,12.454244,0.257618
39,-1.261792,0.256587
40,-1.949367,0.255561
41,13.201248,0.254539
42,19.352616,0.253521
43,8.334421,0.252507
44,9.238793,0.251497
45,10.743253,0.250491
46,1.114564,0.249489
47,7.983479,0.248491
48,13.538809,0.247497
49,9.788031,0.246507
50,0.607737,0.245521
51,9.337241,0.244539
52,4.339411,0.243560
53,-0.555643,0.242586
54,0.374289,0.241616
55,2.911476,0.240649
56,5.235751,0.239687
57,0.112530,0.238728
58,9.830539,0.237773
59,0.288454,0.236822
60,3.979664,0.235875
61,6.827607,0.234931
62,0.219413,0.233992
63,3.704160,0.233056
64,0.406503,0.232123
65,7.139952,0.231195
66,1.059279,0.230270
67,-0.657989,0.229349
68,1.956278,0.228432
69,8.672266,0.227518
70,6.970238,0.226608
71,0.285270,0.225701
72,4.377132,0.224799
73,5.042372,0.223899
74,4.926741,0.223004
75,12.151379,0.222112
76,-0.310043,0.221223
77,9.017352,0.220338
78,-2.049959,0.219457
79,4.843782,0.218579
80,3.192286,0.217705
81,-0.329278,0.216834
82,-0.823172,0.215967
83,1.360739,0.215103
84,-1.744916,0.214243
85,4.915512,0.213386
86,5.788311,0.212532
87,12.112652,0.211682
88,2.207385,0.210835
89,9.055222,0.209992
90,0.009229,0.209152
91,12.627808,0.208315
92,5.564254,0.207482
93,1.692377,0.206652
94,1.506457,0.205825
95,8.835509,0.205002
96,1.199871,0.204182
97,4.830503,0.203365
98,1.205665,0.202552
99,3.717811,0.201742
100,3.582894,0.200935
101,3.810595,0.200131
102,2.591641,0.199331
103,1.368849,0.198533
104,3.496612,0.197739
105,-2.632828,0.196948
106,-0.996249,0.196160
107,1.043425,0.195376
108,0.346647,0.194594
109,12.783881,0.193816
110,7.171781,0.193041
111,3.731655,0.192268
112,-0.060314,0.191499
113,1.143242,0.190733
114,1.821759,0.189970
115,2.654281,0.189210
116,15.377133,0.188454
117,1.320236,0.187700
118,5.388476,0.186949
119,6.009680,0.186201
120,7.809256,0.185456
121,1.755179,0.184715
122,9.245081,0.183976
123,-0.206536,0.183240
124,0.741437,0.182507
125,-1.166055,0.181777
126,0.144028,0.181050
127,-1.747233,0.180326
128,0.351425,0.179604
129,-1.580031,0.178886
130,9.573015,0.178170
131,-0.293337,0.177458
132,-0.781959,0.176748
133,1.085666,0.176041
134,5.167124,0.175337
135,8.830945,0.174635
136,1.610761,0.173937
137,8.026744,0.173241
138,-0.163869,0.172548
139,1.768230,0.171858
140,2.042893,0.171170
141,-1.906251,0.170486
142,-3.789271,0.169804
143,-0.894352,0.169125
144,6.222609,0.168448
145,-0.599089,0.167774
146,-0.433036,0.167103
147,2.672610,0.166435
148,2.382072,0.165769
149,15.700485,0.165106
150,4.988160,0.164446
151,-0.894288,0.163788
152,5.233299,0.163133
153,-1.524868,0.162480
154,0.738309,0.161830
155,-0.586433,0.161183
156,6.980123,0.160538
157,-1.860998,0.159896
158,6.873015,0.159256
159,7.938267,0.158619
160,-3.371475,0.157985
161,-0.769645,0.157353
162,0.222056,0.156723
163,3.533136,0.156097
164,1.157346,0.155472
165,0.399840,0.154850
166,1.173256,0.154231
167,-1.351746,0.153614
168,2.159011,0.153000
169,8.885374,0.152388
170,15.904659,0.151778
171,-0.701043,0.151171
172,0.608446,0.150566
173,-0.908688,0.149964
174,15.332025,0.149364
175,-1.698857,0.148767
176,11.459669,0.148172
177,-1.102238,0.147579
178,0.473415,0.146989
179,4.207167,0.146401
180,0.144154,0.145815
181,0.912491,0.145232
182,-0.195130,0.144651
183,-1.260734,0.144072
184,10.677800,0.143496
185,-1.352176,0.142922
186,15.632268,0.142350
187,10.889461,0.141781
188,10.472949,0.141214
189,4.611460,0.140649
190,8.775452,0.140086
191,-2.734087,0.139526
192,1.487566,0.138968
193,8.573881,0.138412
194,1.179915,0.137858
195,1.754643,0.137307
196,2.683036,0.136758
197,11.366550,0.136211
198,7.956037,0.135666
199,7.079317,0.135123
200,8.249018,0.134583
201,2.139493,0.134044
202,8.498307,0.133508
203,17.075379,0.132974
204,6.390838,0.132442
205,7.926824,0.131912
206,17.509877,0.131385
207,3.988433,0.130859
208,1.640098,0.130336
209,4.061513,0.129814
210,13.043730,0.129295
211,1.470080,0.128778
212,1.381205,0.128263
213,1.198585,0.127750
214,6.265480,0.127239
215,2.422397,0.126730
216,5.294540,0.126223
217,0.360634,0.125718
218,2.553857,0.125215
219,13.231236,0.124714
220,1.646944,0.124215
221,8.391323,0.123719
222,-2.220807,0.123224
223,17.357419,0.122731
224,6.853349,0.122240
225,12.275648,0.121751
226,2.534965,0.121264
227,-0.130678,0.120779
228,2.942021,0.120296
229,6.265923,0.119815
230,5.715972,0.119335
231,2.400631,0.118858
232,2.441661,0.118383
233,5.183389,0.117909
234,1.652957,0.117437
235,12.986039,0.116968
236,2.477780,0.116500
237,2.199292,0.116034
238,4.470578,0.115570
239,-0.239936,0.115107
240,7.883791,0.114647
241,0.424150,0.114188
242,8.689692,0.113732
243,7.499766,0.113277
244,1.088129,0.112824
245,2.857867,0.112372
246,3.423230,0.111923
247,-1.168412,0.111475
248,-1.188996,0.111029
249,1.645678,0.110585
250,8.856166,0.110143
251,3.607400,0.109702
252,4.637841,0.109263
253,-0.968909,0.108826
254,11.280366,0.108391
255,7.696248,0.107957
256,3.052004,0.107526
257,3.578225,0.107096
258,5.022793,0.106667
259,7.793089,0.106240
260,23.147505,0.105815
261,-0.045692,0.105392
262,0.929598,0.104971
263,7.552545,0.104551
264,5.636886,0.104133
265,4.670652,0.103716
266,12.534090,0.103301
267,8.426205,0.102888
268,5.451061,0.102476
269,7.131844,0.102067
270,6.275510,0.101658
271,4.268128,0.101252
272,6.270459,0.100847
273,8.054932,0.100443
274,6.233278,0.100041
275,15.427892,0.099641
276,4.995747,0.099243
277,5.797277,0.098846
278,0.572221,0.098450
279,1.218126,0.098057
280,5.085083,0.097664
281,6.131903,0.097274
282,5.608062,0.096885
