episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
132,0.072000,0.830000,1,0.024000,0.040000
133,0.042000,0.686000,1,0.036000,0.090000
134,0.096000,0.850000,2,0.038000,0.055000
135,1.120000,1.140000,4,0.240000,0.400000
136,0.272000,0.954000,3,0.084000,0.140000
137,0.110000,0.460000,2,0.042000,0.065000
138,0.118000,0.856000,2,0.070000,0.105000
139,0.146000,1.366000,2,0.050000,0.075000
140,0.276000,1.306000,4,0.108000,0.175000
141,0.142000,0.592000,2,0.052000,0.085000
142,0.128000,0.432000,2,0.054000,0.090000
143,0.512000,1.088000,3,0.140000,0.250000
144,0.184000,0.414000,2,0.056000,0.155000
145,0.032000,0.826000,1,0.024000,0.075000
146,1.138000,0.444000,2,0.116000,0.240000
147,0.156000,0.650000,1,0.032000,0.060000
148,0.148000,1.066000,2,0.064000,0.105000
149,0.308000,1.450000,3,0.078000,0.135000
150,0.280000,1.134000,2,0.070000,0.125000
151,0.338000,0.938000,4,0.110000,0.280000
152,0.182000,1.056000,3,0.084000,0.140000
153,0.128000,1.358000,2,0.060000,0.095000
154,0.154000,0.724000,2,0.064000,0.160000
155,0.400000,1.256000,3,0.102000,0.185000
156,0.096000,1.122000,2,0.048000,0.075000
157,0.124000,0.448000,2,0.068000,0.110000
158,0.586000,1.950000,3,0.110000,0.195000
159,0.172000,1.472000,3,0.072000,0.095000
160,0.086000,0.062000,1,0.034000,0.060000
161,0.232000,0.604000,2,0.064000,0.135000
162,0.096000,1.174000,3,0.064000,0.090000
163,0.970000,1.270000,2,0.142000,0.295000
164,0.250000,0.240000,4,0.110000,0.150000
165,0.556000,0.578000,2,0.126000,0.255000
166,0.084000,0.760000,2,0.030000,0.055000
167,0.000000,0.000000,0,0.000000,0.000000
168,0.134000,0.836000,3,0.072000,0.115000
169,0.124000,0.874000,3,0.054000,0.105000
170,0.032000,0.592000,1,0.024000,0.035000
171,0.000000,0.000000,0,0.000000,0.000000
172,0.130000,1.056000,4,0.068000,0.115000
173,0.426000,0.752000,1,0.054000,0.110000
174,0.076000,0.734000,1,0.032000,0.050000
175,0.042000,0.910000,1,0.020000,0.030000
176,0.508000,1.398000,3,0.110000,0.205000
177,0.072000,0.046000,1,0.042000,0.070000
178,0.134000,0.778000,2,0.062000,0.100000
179,0.142000,0.754000,3,0.068000,0.120000
180,0.172000,0.896000,2,0.058000,0.095000
181,0.216000,1.366000,3,0.078000,0.140000
182,0.332000,0.788000,3,0.094000,0.195000
183,0.056000,0.000000,1,0.014000,0.035000
184,0.464000,1.270000,4,0.120000,0.215000
185,0.384000,1.052000,4,0.120000,0.200000
186,0.382000,0.604000,2,0.082000,0.155000
187,0.258000,0.602000,2,0.090000,0.160000
188,0.182000,0.544000,3,0.076000,0.120000
189,0.562000,0.786000,3,0.110000,0.200000
190,2.266000,1.132000,5,0.252000,0.550000
191,0.000000,0.000000,0,0.000000,0.000000
192,0.044000,0.824000,1,0.030000,0.045000
193,0.042000,0.770000,1,0.020000,0.030000
194,0.238000,0.454000,2,0.076000,0.140000
195,0.000000,0.000000,0,0.000000,0.000000
196,0.536000,1.002000,3,0.112000,0.215000
197,0.082000,1.032000,3,0.056000,0.075000
198,0.684000,1.504000,5,0.162000,0.355000
199,0.348000,2.316000,4,0.138000,0.250000
200,0.086000,1.772000,2,0.042000,0.060000
201,0.124000,1.772000,2,0.052000,0.085000
202,0.072000,0.770000,1,0.024000,0.040000
203,0.412000,0.684000,3,0.098000,0.195000
204,0.564000,1.304000,5,0.144000,0.245000
205,0.356000,1.592000,3,0.092000,0.165000
206,0.250000,1.364000,4,0.088000,0.195000
207,0.232000,0.716000,2,0.066000,0.115000
208,0.304000,0.980000,4,0.134000,0.230000
209,0.158000,1.648000,4,0.084000,0.130000
210,0.074000,0.786000,2,0.046000,0.065000
211,0.000000,0.000000,0,0.000000,0.000000
212,0.172000,0.772000,2,0.058000,0.100000
213,0.062000,1.486000,2,0.050000,0.070000
214,0.094000,0.116000,1,0.048000,0.085000
215,0.272000,0.480000,1,0.040000,0.080000
216,0.802000,0.852000,4,0.150000,0.275000
217,0.186000,0.108000,3,0.070000,0.125000
218,0.132000,1.224000,2,0.054000,0.085000
219,0.386000,0.948000,3,0.112000,0.200000
220,0.382000,0.852000,3,0.090000,0.145000
221,0.854000,1.410000,2,0.118000,0.235000
222,0.434000,1.056000,2,0.096000,0.170000
223,0.242000,0.622000,1,0.042000,0.080000
224,0.000000,0.000000,0,0.000000,0.000000
225,0.542000,1.160000,3,0.128000,0.255000
226,0.680000,0.824000,5,0.174000,0.260000
227,0.194000,1.684000,3,0.074000,0.115000
