episode,avg_reward,noise_std
1,-204.537433,0.298800
2,-183.825795,0.297605
3,-207.416175,0.296414
4,-140.010789,0.295229
5,-204.849845,0.294048
6,-165.240487,0.292872
7,-154.556626,0.291700
8,-15.990706,0.290533
9,-14.184797,0.289371
10,-95.744879,0.288214
11,-24.841546,0.287061
12,-18.856599,0.285913
13,-8.528115,0.284769
14,-37.152901,0.283630
15,-16.014656,0.282495
16,-22.427921,0.281365
17,-21.403338,0.280240
18,-30.049931,0.279119
19,-35.809057,0.278002
20,-15.874345,0.276890
21,-42.733516,0.275783
22,-62.728778,0.274680
23,-4.000586,0.273581
24,-24.762759,0.272487
25,-22.036030,0.271397
26,-34.977864,0.270311
27,-24.489277,0.269230
28,-51.438520,0.268153
29,-62.462382,0.267080
30,-31.084580,0.266012
31,-28.013800,0.264948
32,-35.711296,0.263888
33,-32.985387,0.262833
34,-23.793427,0.261781
35,-28.250859,0.260734
36,-35.446701,0.259691
37,-23.526762,0.258653
38,-21.733295,0.257618
39,-33.224695,0.256587
40,-66.689097,0.255561
41,-16.587927,0.254539
42,-19.488684,0.253521
43,-43.460221,0.252507
44,-50.357257,0.251497
45,-25.645776,0.250491
46,-7.075487,0.249489
47,-22.466677,0.248491
48,-27.067204,0.247497
49,-75.731115,0.246507
50,-37.227225,0.245521
51,-30.390853,0.244539
52,-0.218020,0.243560
53,-28.535228,0.242586
54,-36.850807,0.241616
55,-44.778881,0.240649
56,-81.612206,0.239687
57,-39.818352,0.238728
58,-92.077004,0.237773
59,-67.678408,0.236822
60,-76.228758,0.235875
61,-43.027731,0.234931
62,-59.522991,0.233992
63,-62.535342,0.233056
64,-39.709309,0.232123
65,-40.890998,0.231195
66,-48.174032,0.230270
67,-77.115031,0.229349
68,-35.192260,0.228432
69,-73.568762,0.227518
70,-82.384383,0.226608
71,-36.716820,0.225701
72,-36.107659,0.224799
73,-45.636445,0.223899
74,-37.297132,0.223004
75,-28.012425,0.222112
76,-53.521740,0.221223
77,-52.077236,0.220338
78,-43.706098,0.219457
79,-44.719908,0.218579
80,-37.367797,0.217705
81,-42.419063,0.216834
82,-35.821931,0.215967
83,-84.720263,0.215103
84,-15.908401,0.214243
85,-13.728968,0.213386
86,-11.784599,0.212532
87,-21.679842,0.211682
88,18.169202,0.210835
89,-25.968368,0.209992
90,-22.969554,0.209152
91,-13.165633,0.208315
92,12.206969,0.207482
93,-26.358964,0.206652
94,-9.580342,0.205825
95,-29.191360,0.205002
96,-46.749093,0.204182
97,-26.970842,0.203365
98,-10.577796,0.202552
99,-44.438904,0.201742
100,-1.396404,0.200935
101,-18.381555,0.200131
102,-11.647338,0.199331
103,-18.916946,0.198533
104,-21.564074,0.197739
105,-24.738894,0.196948
106,-14.246710,0.196160
107,-6.145008,0.195376
108,-22.958788,0.194594
109,-14.644165,0.193816
110,-12.844424,0.193041
111,-18.267709,0.192268
112,-24.872660,0.191499
113,-86.110211,0.190733
114,-26.094700,0.189970
115,-46.839300,0.189210
116,-34.615118,0.188454
117,10.598851,0.187700
118,-18.464357,0.186949
119,2.087046,0.186201
120,6.106415,0.185456
121,-2.872385,0.184715
122,-5.386076,0.183976
123,-26.477063,0.183240
124,-14.208740,0.182507
125,5.219883,0.181777
126,-22.959481,0.181050
127,-21.337787,0.180326
128,-10.631875,0.179604
129,-21.961722,0.178886
130,-16.869337,0.178170
131,-17.541458,0.177458
132,-37.725514,0.176748
133,-2.163799,0.176041
134,-9.883180,0.175337
135,2.050980,0.174635
136,-1.258248,0.173937
137,4.871548,0.173241
138,3.529314,0.172548
139,-47.907216,0.171858
140,-2.987279,0.171170
141,-24.903001,0.170486
142,-26.366358,0.169804
143,7.712797,0.169125
144,2.564547,0.168448
145,9.964631,0.167774
146,-30.218127,0.167103
147,0.208687,0.166435
148,-0.223808,0.165769
149,-10.315669,0.165106
150,-5.507369,0.164446
151,-17.973744,0.163788
152,-3.059218,0.163133
153,-21.884372,0.162480
154,-25.044876,0.161830
155,-0.635798,0.161183
156,-14.549965,0.160538
157,-6.121276,0.159896
158,-39.801472,0.159256
159,-19.445630,0.158619
160,-17.000301,0.157985
161,-10.070294,0.157353
162,-18.441148,0.156723
163,-15.034051,0.156097
164,-14.079760,0.155472
165,-24.391627,0.154850
166,-34.867520,0.154231
167,-18.005217,0.153614
168,-19.180095,0.153000
169,-22.590427,0.152388
170,-21.041327,0.151778
171,-12.894072,0.151171
172,-39.437931,0.150566
173,-2.921014,0.149964
174,-22.514840,0.149364
175,-42.571595,0.148767
176,-44.162299,0.148172
177,-42.152985,0.147579
178,-23.427630,0.146989
179,-24.980090,0.146401
180,-22.299226,0.145815
181,-30.005847,0.145232
182,-21.987989,0.144651
183,-7.180374,0.144072
184,-9.816143,0.143496
185,-19.711295,0.142922
186,-8.292510,0.142350
187,-0.681922,0.141781
188,-1.855425,0.141214
189,-22.216801,0.140649
190,-17.765992,0.140086
191,-13.998344,0.139526
192,-16.466443,0.138968
193,-12.184480,0.138412
194,-18.509672,0.137858
195,-15.725768,0.137307
196,-6.087358,0.136758
197,5.200489,0.136211
198,-12.034519,0.135666
199,-2.207390,0.135123
200,-22.706116,0.134583
201,-18.886737,0.134044
202,-6.291320,0.133508
203,3.052490,0.132974
204,-15.966412,0.132442
205,-13.355186,0.131912
206,-14.321425,0.131385
207,-3.428199,0.130859
208,-31.857344,0.130336
209,-15.630592,0.129814
210,-15.852805,0.129295
211,5.491851,0.128778
212,-14.427556,0.128263
213,-16.936986,0.127750
214,-4.059468,0.127239
215,-2.348424,0.126730
216,-26.861908,0.126223
217,-11.987858,0.125718
218,-0.948624,0.125215
219,-40.213624,0.124714
220,-21.316763,0.124215
221,-11.138547,0.123719
222,-15.635781,0.123224
223,-5.668109,0.122731
224,-19.391128,0.122240
225,-18.599573,0.121751
226,-8.854148,0.121264
227,-3.449939,0.120779
228,-12.749753,0.120296
229,-12.357336,0.119815
230,-6.064668,0.119335
231,-23.725119,0.118858
232,-6.631703,0.118383
233,-26.207477,0.117909
234,-21.409422,0.117437
235,-4.250894,0.116968
236,9.795565,0.116500
237,-17.142066,0.116034
238,-14.177294,0.115570
239,-16.453483,0.115107
240,-5.749228,0.114647
241,-22.448124,0.114188
242,-26.511521,0.113732
243,-16.225233,0.113277
244,-25.857827,0.112824
245,-9.675919,0.112372
246,-11.302075,0.111923
247,-17.985470,0.111475
248,-30.416771,0.111029
249,-4.315826,0.110585
250,-15.377450,0.110143
251,-5.661350,0.109702
252,-42.106099,0.109263
253,-15.443634,0.108826
254,-30.094153,0.108391
255,-12.188860,0.107957
256,3.392207,0.107526
257,-12.178688,0.107096
258,-1.017878,0.106667
259,2.721292,0.106240
260,-14.775966,0.105815
261,-10.059297,0.105392
262,-10.861198,0.104971
263,-12.050608,0.104551
264,-31.915009,0.104133
