episode,avg_reward,noise_std
1,-21.037513,0.298800
2,-24.651412,0.297605
3,-22.770332,0.296414
4,-24.042914,0.295229
5,-26.703849,0.294048
6,-1.978214,0.292872
7,2.954547,0.291700
8,-5.469105,0.290533
9,-5.911546,0.289371
10,-10.360559,0.288214
11,-12.681094,0.287061
12,-5.975841,0.285913
13,-1.624696,0.284769
14,1.209039,0.283630
15,1.316208,0.282495
16,-2.219693,0.281365
17,0.600763,0.280240
18,-9.485207,0.279119
19,3.176536,0.278002
20,-6.448470,0.276890
21,-4.118420,0.275783
22,-7.133460,0.274680
23,0.342474,0.273581
24,-7.895732,0.272487
25,0.246431,0.271397
26,-9.682795,0.270311
27,-3.313308,0.269230
28,-0.652073,0.268153
29,-5.531324,0.267080
30,-8.733680,0.266012
31,-1.062952,0.264948
32,-4.427997,0.263888
33,-8.631601,0.262833
34,-1.285217,0.261781
35,-5.727900,0.260734
36,-0.668010,0.259691
37,-2.282198,0.258653
38,-7.443026,0.257618
39,-5.689098,0.256587
40,-11.923798,0.255561
41,-6.208262,0.254539
42,2.883997,0.253521
43,-0.781802,0.252507
44,-1.717537,0.251497
45,0.929183,0.250491
46,0.819127,0.249489
47,-1.053084,0.248491
48,-9.822471,0.247497
49,-1.225908,0.246507
50,-5.354243,0.245521
51,-10.367036,0.244539
52,-9.612952,0.243560
53,-6.277236,0.242586
54,-10.740821,0.241616
55,-8.773881,0.240649
56,-4.120405,0.239687
57,-8.533956,0.238728
58,-16.200575,0.237773
59,-7.504876,0.236822
60,-3.309245,0.235875
61,-13.183576,0.234931
62,-10.209445,0.233992
63,-9.742539,0.233056
64,-9.876288,0.232123
65,-7.320541,0.231195
66,-11.541741,0.230270
67,-14.538749,0.229349
68,-17.301195,0.228432
69,-13.656548,0.227518
70,-7.388343,0.226608
71,-6.258608,0.225701
72,-8.095091,0.224799
73,-18.887434,0.223899
74,-16.602803,0.223004
75,-14.115020,0.222112
76,-5.206863,0.221223
77,-9.736904,0.220338
78,-11.403682,0.219457
79,-10.151046,0.218579
80,-15.316160,0.217705
81,-14.384991,0.216834
82,-7.655693,0.215967
83,-10.765328,0.215103
84,-6.498645,0.214243
85,-9.109682,0.213386
86,-18.447138,0.212532
87,-19.037457,0.211682
88,-16.350013,0.210835
89,-18.218205,0.209992
90,-15.078867,0.209152
91,-12.066383,0.208315
92,-20.671465,0.207482
93,-17.969834,0.206652
94,-20.866888,0.205825
95,-17.491717,0.205002
96,-9.345513,0.204182
97,2.850051,0.203365
98,-11.180698,0.202552
99,-4.241217,0.201742
100,4.780007,0.200935
101,-7.514938,0.200131
102,-12.099302,0.199331
103,-18.103830,0.198533
104,-16.733075,0.197739
105,-10.274720,0.196948
106,-0.633585,0.196160
107,-7.538349,0.195376
108,4.484537,0.194594
109,-2.743889,0.193816
110,-2.382881,0.193041
111,-0.483849,0.192268
112,-1.010961,0.191499
113,-1.225843,0.190733
114,-0.023850,0.189970
115,1.177327,0.189210
116,-5.248359,0.188454
117,-3.011588,0.187700
118,-0.392307,0.186949
119,-6.057343,0.186201
120,-3.109694,0.185456
121,1.603438,0.184715
122,-1.388533,0.183976
123,-6.281154,0.183240
124,-13.642711,0.182507
125,-12.830939,0.181777
126,-6.271187,0.181050
127,-4.872088,0.180326
128,-8.141937,0.179604
129,-6.494335,0.178886
130,-6.690590,0.178170
131,-10.944178,0.177458
132,2.144903,0.176748
133,-3.770557,0.176041
134,-4.771485,0.175337
135,-5.990165,0.174635
136,-2.541082,0.173937
137,-2.954188,0.173241
138,4.520354,0.172548
139,-1.246034,0.171858
140,3.417982,0.171170
141,-2.080014,0.170486
142,0.335255,0.169804
143,-6.370126,0.169125
144,-5.049440,0.168448
145,5.857822,0.167774
146,0.299750,0.167103
147,-4.916418,0.166435
148,-3.889553,0.165769
149,-0.116795,0.165106
150,-6.878057,0.164446
151,-6.073449,0.163788
152,-6.282479,0.163133
153,-11.689852,0.162480
154,-18.123293,0.161830
155,-20.851910,0.161183
156,-4.395677,0.160538
157,-4.794354,0.159896
158,-4.995995,0.159256
159,-2.115303,0.158619
160,-1.900348,0.157985
161,-11.123973,0.157353
162,-2.746516,0.156723
163,-2.516257,0.156097
164,-5.908760,0.155472
165,-7.216543,0.154850
166,-5.363620,0.154231
167,-6.666146,0.153614
168,0.098311,0.153000
169,0.938579,0.152388
170,-6.561734,0.151778
171,-1.827682,0.151171
172,-3.310314,0.150566
173,-0.562360,0.149964
174,-2.663995,0.149364
175,-6.177985,0.148767
176,-2.185234,0.148172
177,-2.667658,0.147579
178,-5.871042,0.146989
179,-3.378197,0.146401
180,-4.273984,0.145815
181,-3.682974,0.145232
182,-6.821425,0.144651
183,-3.584074,0.144072
184,-6.426101,0.143496
185,-6.997190,0.142922
186,-2.592493,0.142350
187,0.453152,0.141781
188,-2.017917,0.141214
189,-7.853199,0.140649
190,-8.277219,0.140086
191,-7.602598,0.139526
192,-4.606834,0.138968
193,-5.871203,0.138412
194,-0.868521,0.137858
195,3.426515,0.137307
196,1.577136,0.136758
197,-1.769974,0.136211
198,0.726840,0.135666
199,-6.684683,0.135123
200,-1.197923,0.134583
201,-4.621204,0.134044
202,0.180793,0.133508
203,-7.841897,0.132974
204,-11.967035,0.132442
205,2.572315,0.131912
206,-5.839959,0.131385
207,-7.372492,0.130859
208,-9.325564,0.130336
209,-12.588933,0.129814
210,-10.109485,0.129295
211,-6.821138,0.128778
212,-10.554017,0.128263
213,-3.299762,0.127750
214,-6.571446,0.127239
215,-5.327219,0.126730
216,0.647532,0.126223
217,-0.831872,0.125718
218,-3.603655,0.125215
219,-9.746390,0.124714
220,-10.878507,0.124215
221,-5.315058,0.123719
222,-10.397169,0.123224
223,-0.020695,0.122731
224,-10.439643,0.122240
225,-4.446537,0.121751
226,-6.715443,0.121264
227,-5.478238,0.120779
228,-5.061061,0.120296
229,-0.763801,0.119815
230,-4.990833,0.119335
231,-4.715993,0.118858
232,-9.487927,0.118383
233,-4.508110,0.117909
234,0.077703,0.117437
235,-0.707794,0.116968
236,3.303358,0.116500
237,-9.508033,0.116034
238,0.256370,0.115570
239,-0.256769,0.115107
240,-4.107679,0.114647
241,2.936895,0.114188
242,13.306922,0.113732
243,-4.435332,0.113277
244,-1.275869,0.112824
245,1.953225,0.112372
246,-2.272757,0.111923
247,-1.981079,0.111475
248,1.454402,0.111029
249,1.835068,0.110585
250,-8.235744,0.110143
251,-0.664631,0.109702
