episode,avg_reward,noise_std
1,-254.323237,0.298800
2,-158.759119,0.297605
3,-130.124055,0.296414
4,-149.826377,0.295229
5,-127.409796,0.294048
6,-72.416031,0.292872
7,-87.804511,0.291700
8,-26.939113,0.290533
9,-47.228016,0.289371
10,-27.416456,0.288214
11,-33.162932,0.287061
12,-62.040002,0.285913
13,-36.936202,0.284769
14,-18.489389,0.283630
15,-23.320188,0.282495
16,-45.910233,0.281365
17,-37.700897,0.280240
18,-28.995550,0.279119
19,-43.965570,0.278002
20,-61.492837,0.276890
21,-8.671723,0.275783
22,0.512382,0.274680
23,-14.913995,0.273581
24,-8.785100,0.272487
25,-14.404995,0.271397
26,-22.234087,0.270311
27,-28.832830,0.269230
28,-9.825082,0.268153
29,8.660233,0.267080
30,-12.008008,0.266012
31,-22.967465,0.264948
32,-22.842404,0.263888
33,-2.815367,0.262833
34,-10.771235,0.261781
35,11.526980,0.260734
36,3.652197,0.259691
37,6.382789,0.258653
38,-3.253934,0.257618
39,-12.312891,0.256587
40,-33.601499,0.255561
41,-11.463199,0.254539
42,-5.653031,0.253521
43,7.443127,0.252507
44,-5.048704,0.251497
45,-4.400539,0.250491
46,-7.287348,0.249489
47,9.090650,0.248491
48,-19.558264,0.247497
49,-11.814307,0.246507
50,-19.577649,0.245521
51,-3.079370,0.244539
52,-9.460651,0.243560
53,-14.083381,0.242586
54,1.455104,0.241616
55,-13.408298,0.240649
56,-5.709729,0.239687
57,-2.450144,0.238728
58,4.935308,0.237773
59,0.860311,0.236822
60,15.712356,0.235875
61,-6.609168,0.234931
62,0.300800,0.233992
63,-4.271461,0.233056
64,-42.169471,0.232123
65,-7.914864,0.231195
66,-34.167358,0.230270
67,-11.567474,0.229349
68,-7.494035,0.228432
69,-29.829446,0.227518
70,-11.135048,0.226608
71,-7.247455,0.225701
72,-23.083569,0.224799
73,-24.446634,0.223899
74,-6.081318,0.223004
75,-47.045544,0.222112
76,-8.150644,0.221223
77,-50.593733,0.220338
78,-47.612282,0.219457
79,-20.299608,0.218579
80,-38.772106,0.217705
81,-75.403661,0.216834
82,-17.153491,0.215967
83,-22.794345,0.215103
84,-14.704817,0.214243
85,-14.706988,0.213386
86,-27.055495,0.212532
87,-13.978673,0.211682
88,-35.114868,0.210835
89,-21.899316,0.209992
90,-16.361057,0.209152
91,-17.235113,0.208315
92,-45.879775,0.207482
93,-24.464139,0.206652
94,-33.370771,0.205825
95,-28.544255,0.205002
96,-50.309086,0.204182
97,-25.506354,0.203365
98,-25.739576,0.202552
99,-20.338703,0.201742
100,12.436362,0.200935
101,6.296322,0.200131
102,-21.669654,0.199331
103,2.510236,0.198533
104,16.823292,0.197739
105,34.665933,0.196948
106,2.728457,0.196160
107,-20.031529,0.195376
108,-36.354920,0.194594
109,-12.484099,0.193816
110,-7.863039,0.193041
111,1.439465,0.192268
112,-23.177167,0.191499
113,-4.549471,0.190733
114,-4.157655,0.189970
115,1.006646,0.189210
116,-17.578076,0.188454
117,-1.078702,0.187700
118,-15.047528,0.186949
119,-9.607537,0.186201
120,-9.674957,0.185456
121,-9.889554,0.184715
122,-30.173634,0.183976
123,-3.104390,0.183240
124,0.329228,0.182507
125,3.382084,0.181777
126,2.225148,0.181050
127,-19.499543,0.180326
128,9.252842,0.179604
129,-14.023651,0.178886
130,-1.015950,0.178170
131,22.545332,0.177458
132,2.447895,0.176748
133,-10.838170,0.176041
134,-3.334270,0.175337
135,1.827909,0.174635
136,-5.726246,0.173937
137,8.626266,0.173241
138,-43.170502,0.172548
139,20.030073,0.171858
140,2.205442,0.171170
141,-12.553839,0.170486
142,2.169680,0.169804
143,3.479115,0.169125
144,-2.851432,0.168448
145,-18.618131,0.167774
146,6.514949,0.167103
147,-6.531339,0.166435
148,12.319916,0.165769
149,13.129914,0.165106
150,17.213141,0.164446
151,-12.280501,0.163788
152,13.265203,0.163133
153,-5.985523,0.162480
154,-29.765162,0.161830
155,-11.615799,0.161183
156,-15.411443,0.160538
157,3.369508,0.159896
158,-9.098515,0.159256
159,3.033039,0.158619
160,-1.874957,0.157985
161,-13.745991,0.157353
162,8.606827,0.156723
163,-11.741132,0.156097
164,6.057143,0.155472
165,4.685625,0.154850
166,-4.808462,0.154231
167,-9.898763,0.153614
168,4.649989,0.153000
169,-0.398136,0.152388
170,-28.879751,0.151778
171,-9.159530,0.151171
172,-0.655842,0.150566
173,4.098508,0.149964
174,-43.774596,0.149364
175,24.306135,0.148767
176,-8.432587,0.148172
177,1.120939,0.147579
178,-8.541819,0.146989
179,-12.378498,0.146401
180,-11.471610,0.145815
181,0.003350,0.145232
182,6.971701,0.144651
183,3.893369,0.144072
184,2.775617,0.143496
185,3.706502,0.142922
186,10.431738,0.142350
187,-3.828982,0.141781
188,1.904462,0.141214
189,-3.451338,0.140649
190,-6.005784,0.140086
191,11.704198,0.139526
192,-8.018229,0.138968
193,-51.415952,0.138412
194,-24.209577,0.137858
195,11.613397,0.137307
196,-55.509152,0.136758
197,-36.654233,0.136211
198,-64.467259,0.135666
199,-68.630920,0.135123
200,-75.093373,0.134583
201,-78.583326,0.134044
202,-74.081569,0.133508
203,-44.439881,0.132974
204,-93.732377,0.132442
205,-63.028039,0.131912
206,-29.394889,0.131385
207,-48.218356,0.130859
208,-74.965356,0.130336
209,1.121270,0.129814
210,-21.923198,0.129295
211,-27.047941,0.128778
212,3.093958,0.128263
213,-35.991286,0.127750
214,17.467033,0.127239
215,-28.264282,0.126730
216,-27.402736,0.126223
217,-26.998706,0.125718
218,-40.588074,0.125215
219,-20.845270,0.124714
220,-45.034329,0.124215
221,-19.015713,0.123719
222,-19.547172,0.123224
223,-34.432908,0.122731
224,-0.564125,0.122240
225,-23.517290,0.121751
226,-1.250956,0.121264
227,-37.809298,0.120779
228,-27.102098,0.120296
229,-1.286301,0.119815
230,-17.341235,0.119335
231,-31.622219,0.118858
232,-46.601185,0.118383
233,-29.022189,0.117909
234,-21.127182,0.117437
235,-29.668386,0.116968
236,-43.477755,0.116500
237,-22.793138,0.116034
238,-17.229546,0.115570
239,-25.952493,0.115107
240,-21.660029,0.114647
241,-15.851400,0.114188
242,-42.760552,0.113732
243,-45.574925,0.113277
244,-20.073490,0.112824
245,-7.706224,0.112372
246,-6.512519,0.111923
247,-8.977870,0.111475
248,-21.171482,0.111029
249,-25.314913,0.110585
250,-3.400628,0.110143
251,-21.274586,0.109702
252,-58.462723,0.109263
253,-46.802737,0.108826
254,-11.262150,0.108391
255,-43.377797,0.107957
256,-2.637755,0.107526
257,-13.671823,0.107096
258,-37.954321,0.106667
259,-1.971241,0.106240
260,-57.161272,0.105815
261,-81.298828,0.105392
262,-89.224960,0.104971
263,-41.730312,0.104551
264,-80.519534,0.104133
265,-56.408910,0.103716
266,-77.815309,0.103301
267,-76.442305,0.102888
268,-74.617573,0.102476
269,-89.177972,0.102067
270,-73.304719,0.101658
271,-47.624956,0.101252
272,-25.699701,0.100847
273,-50.863710,0.100443
274,-41.516357,0.100041
275,-35.289452,0.099641
276,-41.564862,0.099243
277,-27.157424,0.098846
278,2.345110,0.098450
279,-36.641593,0.098057
280,-38.837871,0.097664
281,-17.734732,0.097274
282,-39.881064,0.096885
283,-28.983623,0.096497
284,-11.402621,0.096111
285,-7.932334,0.095727
286,-0.420078,0.095344
287,-6.525323,0.094962
288,-13.619279,0.094582
289,-15.805444,0.094204
290,-28.481590,0.093827
291,-17.353862,0.093452
292,-20.089277,0.093078
293,0.009847,0.092706
294,-12.482574,0.092335
295,-43.398683,0.091966
296,-33.253220,0.091598
297,-24.650195,0.091231
298,9.032621,0.090867
299,-26.179308,0.090503
300,-12.697340,0.090141
301,-12.931347,0.089781
302,-13.767190,0.089421
303,7.385976,0.089064
304,-1.621698,0.088707
305,-13.111218,0.088353
306,-9.732282,0.087999
307,-10.127947,0.087647
308,10.509408,0.087297
309,0.171412,0.086947
310,-23.089685,0.086600
311,3.536886,0.086253
312,-15.994551,0.085908
313,-22.692397,0.085565
314,-0.701479,0.085222
315,-8.595991,0.084881
316,-26.350556,0.084542
317,-13.281507,0.084204
318,10.617385,0.083867
319,-15.756681,0.083531
320,2.238918,0.083197
321,-9.113656,0.082865
322,-18.798678,0.082533
323,-0.964275,0.082203
324,-4.146698,0.081874
325,-6.677145,0.081547
326,-8.006621,0.081220
327,-9.568366,0.080896
328,-4.989002,0.080572
329,0.588442,0.080250
330,-14.444185,0.079929
331,3.206362,0.079609
332,-6.486071,0.079291
333,-7.650717,0.078973
334,7.618177,0.078658
335,-3.635468,0.078343
336,6.790021,0.078030
337,5.880198,0.077717
338,-7.390082,0.077407
339,5.966902,0.077097
340,7.114209,0.076789
341,-2.101449,0.076481
342,-6.006727,0.076175
343,7.186455,0.075871
344,-24.100019,0.075567
345,-8.683168,0.075265
346,-8.686741,0.074964
347,-1.218790,0.074664
348,-4.212659,0.074365
349,16.056949,0.074068
350,3.973817,0.073772
351,-19.158818,0.073477
352,-42.623488,0.073183
353,-23.027265,0.072890
354,6.869120,0.072598
355,-34.086475,0.072308
356,-3.729130,0.072019
357,-4.438962,0.071731
358,-3.674297,0.071444
359,-19.082428,0.071158
360,8.007452,0.070873
361,-12.153858,0.070590
362,-41.966523,0.070308
363,-16.408592,0.070026
364,-35.064327,0.069746
365,-5.800119,0.069467
366,-25.982458,0.069189
367,-36.852659,0.068913
368,15.770871,0.068637
369,-23.893828,0.068362
370,-20.645350,0.068089
371,-59.524443,0.067817
372,7.030803,0.067545
373,-37.120171,0.067275
374,0.732137,0.067006
375,-12.329265,0.066738
376,7.137179,0.066471
377,-37.207846,0.066205
378,-30.911914,0.065940
379,-33.810870,0.065677
380,-51.835524,0.065414
381,-9.969877,0.065152
382,1.691449,0.064892
383,16.877191,0.064632
384,-29.056809,0.064374
385,20.014460,0.064116
386,-15.143041,0.063860
387,-27.957468,0.063604
388,-30.077390,0.063350
389,-31.988726,0.063096
390,-30.424123,0.062844
391,-19.223432,0.062593
392,-19.952040,0.062342
393,-8.663463,0.062093
394,-23.311258,0.061844
395,1.346781,0.061597
396,-20.731599,0.061351
397,-42.748785,0.061105
398,11.808406,0.060861
399,-53.423652,0.060617
400,-17.151071,0.060375
401,-42.212014,0.060133
402,-18.712143,0.059893
403,-38.327590,0.059653
404,-24.072594,0.059415
405,-17.754693,0.059177
406,-35.606658,0.058940
407,-18.504289,0.058705
408,-9.980134,0.058470
409,-41.401783,0.058236
410,-41.509451,0.058003
411,-12.781881,0.057771
412,-22.665363,0.057540
413,-47.403807,0.057310
414,-24.464303,0.057080
415,-5.981497,0.056852
416,-54.405445,0.056625
417,-8.471050,0.056398
418,-45.426391,0.056173
419,-14.967351,0.055948
420,-14.918432,0.055724
421,-22.524125,0.055501
422,-55.743899,0.055279
423,-41.277430,0.055058
424,-54.845763,0.054838
425,-42.797607,0.054619
426,-22.893977,0.054400
427,-61.349468,0.054182
428,-69.971128,0.053966
429,-45.105707,0.053750
430,-48.565640,0.053535
431,-54.995211,0.053321
432,-41.419192,0.053107
433,-15.875670,0.052895
434,-46.159957,0.052683
435,-48.373939,0.052473
436,-37.778602,0.052263
437,-37.989644,0.052054
438,-27.814598,0.051846
439,-52.504341,0.051638
440,-69.774121,0.051432
441,-63.653640,0.051226
442,-95.097676,0.051021
443,-53.801145,0.050817
444,-46.447597,0.050614
445,-37.900906,0.050411
446,-43.485813,0.050210
447,-55.809313,0.050009
448,-77.360886,0.050000
449,-50.441028,0.050000
