episode,avg_reward,avg_r_info,avg_r_track,avg_r_action,avg_r_boundary,avg_r_collision,avg_r_uncertainty,clip_ratio,acquire,keep,lost,unlock,reacquire
4136,-32.717913,-0.068619,-0.118714,-0.029503,-0.743961,0.000000,0.204238,0.350000,2,22,8,2,0
4137,1.226560,-0.063278,-0.088663,-0.039337,-0.228737,0.000000,0.171201,0.198000,3,32,16,3,0
4138,-71.306388,-0.064516,-0.076439,-0.028864,-1.108108,-0.009272,0.168856,0.338000,3,13,16,3,0
4139,-11.803462,-0.011468,-0.066937,-0.035235,-0.361042,0.000000,0.205514,0.292000,3,10,12,3,0
4140,-64.851976,-0.095396,-0.247532,-0.028031,-0.899860,0.000000,0.207740,0.294000,3,22,12,3,0
4141,-1.697538,-0.266229,-0.048887,-0.044339,-0.199436,0.000000,0.235813,0.194000,4,51,18,3,0
4142,0.603921,-0.114135,-0.004053,-0.034777,-0.261736,0.000000,0.160571,0.220000,2,28,11,2,0
4143,-90.951746,-0.024793,-0.279470,-0.029350,-0.914461,0.000000,0.141289,0.250000,3,40,19,2,1
4144,-75.783950,-0.073996,-0.101582,-0.022715,-1.209841,0.000000,0.203600,0.334000,1,12,6,1,0
4145,-25.573470,-0.082578,-0.007284,-0.038232,-0.622395,0.000000,0.283979,0.298000,3,21,13,3,0
4146,-2.088698,-0.048769,-0.002012,-0.033269,-0.411136,0.000000,0.242703,0.244000,3,32,14,3,0
4147,-61.152055,-0.039011,-0.384756,-0.029779,-0.624101,0.000000,0.139761,0.202000,5,39,27,4,0
4148,-30.988225,-0.024043,-0.200614,-0.034141,-0.395030,0.000000,0.173892,0.212000,4,32,20,3,0
4149,-19.126400,-0.013501,-0.026010,-0.035881,-0.406653,0.000000,0.115037,0.186000,3,33,13,3,0
4150,-23.133934,-0.158599,-0.144969,-0.034028,-0.365308,0.000000,0.156562,0.208000,7,41,31,6,0
4151,-28.529872,-0.124743,-0.007265,-0.031717,-0.679877,0.000000,0.268842,0.308000,2,18,10,2,0
4152,-42.211647,-0.067428,-0.180910,-0.037879,-0.342394,0.000000,0.135887,0.152000,3,42,21,3,0
4153,-49.570654,-0.138155,-0.067451,-0.032733,-0.743649,0.000000,0.161691,0.192000,5,23,20,4,0
4154,-42.504851,-0.160153,-0.066647,-0.033720,-0.654638,0.000000,0.184255,0.164000,3,21,16,3,0
4155,-52.027485,-0.037371,-0.223099,-0.035133,-0.676259,0.000000,0.190506,0.196000,4,30,29,4,2
4156,-38.236471,-0.094980,-0.293755,-0.035840,-0.456965,0.000000,0.241933,0.198000,8,44,38,8,0
4157,-19.304890,-0.065545,-0.075036,-0.033844,-0.553757,0.000000,0.262495,0.232000,5,36,29,5,1
4158,-27.696055,-0.078368,-0.217505,-0.034677,-0.431920,0.000000,0.184255,0.208000,2,30,11,2,0
4159,-22.349643,-0.139392,-0.081949,-0.037925,-0.352105,0.000000,0.179588,0.224000,3,23,14,3,0
4160,-18.512830,-0.068817,0.222732,-0.038600,-0.386401,0.000000,0.215554,0.198000,4,37,19,4,0
4161,-30.396658,-0.030533,0.018321,-0.030395,-0.569221,0.000000,0.145336,0.158000,4,17,17,4,0
4162,-21.744970,-0.022561,-0.200803,-0.036041,-0.342553,-0.010701,0.215678,0.168000,4,31,23,4,1
4163,-53.120809,-0.077064,-0.040391,-0.034113,-0.634722,0.000000,0.136971,0.200000,3,34,14,3,0
4164,-55.317023,-0.071820,-0.035237,-0.033034,-0.703618,0.000000,0.145925,0.244000,3,22,13,3,0
4165,-41.632858,-0.050302,-0.177472,-0.027102,-0.590362,0.000000,0.141391,0.202000,5,76,25,5,0
4166,-74.825221,0.000000,-0.193029,-0.029464,-0.801499,0.000000,0.119453,0.164000,5,34,21,5,0
4167,-21.192658,-0.099764,-0.019971,-0.035753,-0.503108,0.000000,0.163598,0.196000,3,39,16,3,0
4168,-8.111763,-0.199543,-0.191090,-0.041569,-0.250393,0.000000,0.221510,0.290000,3,40,14,3,0
4169,-22.246858,-0.085863,-0.222251,-0.036391,-0.205214,0.000000,0.186353,0.254000,3,36,18,3,0
4170,-14.451723,-0.128826,-0.007874,-0.031811,-0.595275,0.000000,0.286372,0.352000,2,3,10,2,0
4171,-39.272819,-0.142361,-0.126521,-0.034884,-0.477829,-0.005928,0.198193,0.226000,5,38,23,5,0
4172,-12.573667,-0.096961,-0.116563,-0.040762,-0.100707,0.000000,0.197418,0.174000,2,25,13,2,1
4173,-62.919471,-0.000000,0.067183,-0.031688,-0.748044,0.000000,0.073865,0.128000,4,41,20,4,0
4174,-31.043232,-0.106565,-0.005351,-0.033401,-0.694862,0.000000,0.235940,0.268000,1,3,4,1,0
4175,-33.288064,-0.114839,0.005370,-0.028765,-0.806159,0.000000,0.217488,0.280000,2,26,14,2,0
4176,-39.868885,-0.063729,-0.126798,-0.031219,-0.672524,0.000000,0.222234,0.278000,5,27,22,5,0
4177,-58.890099,-0.060762,-0.174512,-0.029652,-0.712877,0.000000,0.206816,0.214000,2,19,9,2,0
4178,-14.444262,-0.119710,-0.062008,-0.039867,-0.445293,0.000000,0.206796,0.278000,2,20,11,2,0
4179,-30.920896,-0.042850,-0.037305,-0.037781,-0.339901,0.000000,0.094667,0.110000,5,38,22,5,0
4180,-56.690892,-0.138690,-0.189323,-0.029819,-0.694892,0.000000,0.192532,0.204000,4,20,18,4,0
4181,-5.502677,-0.135730,-0.014307,-0.036086,-0.399927,0.000000,0.255959,0.318000,1,10,7,1,0
4182,-70.674353,-0.022673,-0.105848,-0.031770,-1.021443,0.000000,0.195383,0.280000,3,16,13,3,0
4183,-82.157028,-0.065162,-0.037531,-0.033126,-1.006573,0.000000,0.162798,0.180000,2,30,12,2,0
4184,-26.928045,-0.087540,-0.032369,-0.035003,-0.571637,0.000000,0.170225,0.262000,2,5,5,1,0
4185,-31.178478,-0.035428,-0.093403,-0.037472,-0.484168,0.000000,0.175019,0.220000,3,15,13,3,0
4186,-116.300067,-0.000000,-0.201388,-0.027547,-1.167548,0.000000,0.122339,0.200000,4,23,16,4,0
4187,-38.083686,-0.107572,-0.121153,-0.030730,-0.476945,0.000000,0.110591,0.182000,5,28,23,5,0
4188,-48.013012,-0.288409,-0.048497,-0.033702,-0.438704,0.000000,0.091760,0.136000,4,20,11,2,0
4189,-82.280784,-0.015083,-0.051833,-0.025947,-0.857798,0.000000,0.080243,0.146000,3,21,13,3,0
4190,-35.447534,-0.121576,-0.034203,-0.036281,-0.540160,0.000000,0.151980,0.186000,3,19,10,2,0
4191,-56.511037,-0.054394,0.001005,-0.031331,-0.803248,0.000000,0.088582,0.200000,4,33,20,4,0
4192,-77.144596,-0.019273,-0.080594,-0.022333,-0.967494,0.000000,0.127993,0.176000,3,10,12,3,0
4193,-45.844039,-0.027331,-0.066163,-0.030554,-0.706612,0.000000,0.165737,0.292000,2,12,6,1,0
4194,-88.018228,-0.012617,-0.149633,-0.033424,-0.680609,0.000000,0.049746,0.150000,5,23,21,5,0
4195,-23.627927,-0.017571,-0.038654,-0.045857,-0.434752,0.000000,0.135734,0.200000,2,3,8,2,0
4196,-105.396878,-0.049978,-0.067483,-0.027030,-1.186498,0.000000,0.093580,0.212000,2,10,10,2,0
4197,-36.585201,-0.109144,-0.018502,-0.033094,-0.540328,0.000000,0.143590,0.128000,4,40,13,3,0
4198,-66.970249,-0.068922,-0.192089,-0.030248,-0.645970,0.000000,0.099242,0.196000,4,28,17,3,0
4199,-46.426372,-0.105907,-0.085083,-0.034907,-0.433275,0.000000,0.117875,0.128000,3,30,16,2,0
4200,-49.488096,-0.039490,-0.057639,-0.030477,-0.628847,0.000000,0.180768,0.256000,2,10,8,2,0
4201,-111.166371,-0.063981,-0.067315,-0.025750,-1.259955,0.000000,0.098040,0.192000,2,14,10,2,0
4202,-101.490311,-0.016650,-0.115076,-0.030602,-1.070301,0.000000,0.098409,0.136000,4,42,21,4,0
4203,-84.177252,-0.054876,-0.011560,-0.025564,-1.077118,0.000000,0.132938,0.116000,2,17,10,2,0
4204,-110.827954,-0.034490,-0.168092,-0.027435,-0.909067,0.000000,0.038975,0.100000,3,19,15,3,0
4205,-81.179113,-0.036689,-0.093933,-0.025167,-1.095200,0.000000,0.118491,0.218000,3,20,14,3,0
4206,-73.035124,-0.085027,-0.065692,-0.028020,-0.961640,-0.005424,0.156248,0.198000,3,8,14,3,0
4207,-82.900187,-0.010273,-0.068269,-0.025977,-1.098810,0.000000,0.125946,0.234000,2,14,9,2,0
4208,-66.391301,-0.018662,-0.047989,-0.027613,-1.038724,0.000000,0.158290,0.252000,1,5,4,1,0
4209,-49.073861,-0.027331,-0.031227,-0.031746,-0.668581,0.000000,0.111805,0.204000,4,35,18,4,0
4210,-123.263941,-0.095025,-0.123789,-0.029330,-1.191933,0.000000,0.095755,0.146000,2,12,10,2,0
4211,-70.254068,-0.004328,-0.074234,-0.026835,-0.875611,0.000000,0.133503,0.208000,3,18,14,3,0
4212,-79.685948,-0.005981,-0.025198,-0.028359,-0.977629,0.000000,0.105479,0.176000,2,15,8,2,0
4213,-37.005454,-0.069354,0.002739,-0.034986,-0.554233,0.000000,0.102925,0.152000,3,24,13,3,0
4214,-106.909545,-0.168213,-0.216336,-0.027837,-1.084922,0.000000,0.145594,0.232000,4,17,12,3,0
4215,-35.147120,-0.091347,-0.059644,-0.030846,-0.518983,0.000000,0.145195,0.148000,5,16,16,4,0
4216,-123.057150,-0.047358,-0.115610,-0.021192,-1.371928,0.000000,0.111318,0.176000,2,9,11,2,0
4217,-49.909243,-0.070506,-0.076897,-0.034563,-0.541130,0.000000,0.085007,0.160000,4,15,17,4,0
4218,-119.850179,-0.125769,-0.252879,-0.031911,-1.127837,0.000000,0.057312,0.206000,6,46,23,4,0
4219,-52.924002,-0.078098,-0.188138,-0.034142,-0.547159,-0.000757,0.073448,0.152000,4,25,18,4,0
4220,-31.278032,-0.044446,-0.116597,-0.030198,-0.625404,0.000000,0.180964,0.272000,6,32,26,5,0
4221,-57.358655,-0.181057,0.073003,-0.035470,-0.602612,0.000000,0.120810,0.158000,4,26,19,4,0
4222,-33.849092,-0.062058,0.122980,-0.038791,-0.354690,0.000000,0.145113,0.170000,4,22,18,3,0
4223,-123.163586,-0.023280,-0.028746,-0.028339,-1.295254,0.000000,0.044416,0.128000,3,25,15,3,0
4224,-16.731172,-0.127590,-0.064778,-0.037542,-0.338917,0.000000,0.179428,0.220000,4,40,24,4,0
4225,-35.616057,-0.038420,-0.095437,-0.038252,-0.525390,0.000000,0.101388,0.222000,5,39,26,4,0
4226,-36.515160,-0.050234,0.045032,-0.030515,-0.450623,0.000000,0.099993,0.208000,3,47,17,3,0
4227,-65.091696,-0.058276,-0.168764,-0.029156,-0.678335,0.000000,0.135888,0.170000,5,25,21,5,0
4228,-39.372637,-0.060687,-0.061800,-0.038052,-0.439087,0.000000,0.177949,0.212000,4,38,20,4,0
4229,-67.068631,-0.071448,-0.135785,-0.033887,-0.677414,0.000000,0.130768,0.210000,5,27,24,5,0
4230,-62.560381,-0.119331,-0.414928,-0.035239,-0.600783,0.000000,0.175758,0.276000,8,45,38,8,0
4231,-29.447147,-0.033648,0.047899,-0.032762,-0.545997,0.000000,0.184787,0.178000,3,19,12,3,0
4232,-35.963949,-0.138155,-0.198461,-0.036688,-0.587983,0.000000,0.150529,0.272000,6,37,24,5,0
4233,-107.607731,-0.000194,-0.006498,-0.030074,-0.951905,0.000000,0.034460,0.094000,3,36,13,3,0
4234,-121.707839,-0.002973,-0.145399,-0.026099,-1.364769,0.000000,0.099646,0.250000,3,19,15,3,0
4235,-56.300223,-0.024383,-0.075252,-0.031417,-0.665809,0.000000,0.105291,0.170000,3,42,11,2,0
4236,-115.555849,-0.028311,-0.159876,-0.028688,-1.217651,0.000000,0.074292,0.224000,4,35,19,4,0
4237,-68.216087,-0.090701,-0.122876,-0.027213,-0.688798,0.000000,0.056479,0.120000,3,25,14,3,0
4238,-54.794655,-0.051073,-0.323073,-0.031324,-0.490422,0.000000,0.136255,0.214000,2,32,11,2,0
4239,-102.621509,-0.057050,-0.080499,-0.025536,-1.236430,0.000000,0.104610,0.236000,3,25,13,3,0
4240,-32.984278,-0.227608,-0.152482,-0.034428,-0.488423,0.000000,0.218073,0.312000,4,38,21,4,0
4241,-67.096188,-0.068323,-0.065067,-0.030330,-0.737699,0.000000,0.098045,0.162000,2,6,8,2,0
4242,-41.894237,-0.030431,0.327467,-0.027690,-0.680913,0.000000,0.146045,0.232000,2,22,12,2,0
4243,-59.238752,-0.108201,-0.096176,-0.033126,-0.661457,0.000000,0.091406,0.142000,3,19,14,3,0
4244,-102.312866,-0.073073,-0.045874,-0.029731,-1.209949,-0.009137,0.109634,0.222000,5,22,23,5,0
4245,-94.502117,-0.033652,-0.080613,-0.028257,-0.953979,-0.001041,0.072760,0.128000,2,9,8,2,0
4246,-102.502182,-0.000000,-0.234414,-0.029076,-0.963976,0.000000,0.056685,0.160000,4,29,17,3,0
4247,-91.888792,-0.083578,-0.218977,-0.027823,-1.006024,0.000000,0.095144,0.186000,3,39,12,3,0
4248,-12.884113,-0.061859,0.008167,-0.030507,-0.482978,0.000000,0.174666,0.214000,4,28,19,4,0
4249,-54.680178,-0.042088,-0.045865,-0.032951,-0.694561,0.000000,0.145942,0.122000,2,7,8,2,0
4250,-84.225196,-0.049085,-0.060544,-0.025839,-1.170978,0.000000,0.109372,0.214000,4,19,17,4,0
4251,-57.526274,-0.107947,-0.104581,-0.028674,-0.761523,-0.002953,0.145411,0.212000,5,55,26,5,0
4252,-50.114958,-0.088068,-0.226331,-0.031146,-0.761439,0.000000,0.149213,0.270000,3,29,12,3,0
4253,-49.982071,0.000000,-0.018732,-0.032798,-0.715650,0.000000,0.089700,0.104000,3,25,14,2,0
4254,-79.799667,-0.042147,-0.181545,-0.031940,-0.749829,0.000000,0.083921,0.166000,5,31,20,4,0
4255,-74.897550,-0.044371,-0.066565,-0.026462,-0.750444,0.000000,0.081983,0.134000,4,23,17,4,0
4256,-77.008190,-0.106430,-0.318645,-0.036608,-0.710046,0.000000,0.110254,0.210000,3,86,23,2,0
4257,-76.230501,-0.106407,-0.126683,-0.038180,-0.766501,0.000000,0.079155,0.200000,4,46,18,4,0
4258,-67.999299,-0.093745,-0.046557,-0.030868,-0.756462,0.000000,0.108461,0.132000,4,15,16,4,0
4259,-71.198663,-0.046426,-0.106798,-0.034755,-0.805755,0.000000,0.104862,0.192000,4,34,22,4,0
4260,-48.359513,-0.191155,-0.065385,-0.035347,-0.524935,0.000000,0.182295,0.194000,3,15,8,2,0
4261,-74.403258,-0.005352,-0.094168,-0.031085,-0.880686,0.000000,0.115661,0.150000,2,4,8,2,0
4262,-77.419146,-0.087245,-0.154043,-0.033679,-0.737640,0.000000,0.079854,0.146000,3,20,13,3,0
4263,-50.240219,-0.106762,-0.056315,-0.024047,-0.670333,0.000000,0.149663,0.224000,3,24,13,3,0
4264,-59.618348,-0.148247,-0.071094,-0.032076,-0.748422,0.000000,0.153317,0.206000,3,10,13,3,0
4265,-93.384680,-0.086718,-0.149131,-0.025137,-0.948473,0.000000,0.112036,0.168000,4,18,16,4,0
4266,-110.054427,-0.031572,-0.245108,-0.023612,-1.410271,0.000000,0.132239,0.310000,1,20,7,1,0
4267,-33.107120,-0.082887,0.102931,-0.041120,-0.509305,0.000000,0.113386,0.122000,5,43,22,5,0
4268,-58.569808,-0.030587,0.063434,-0.027814,-0.929431,0.000000,0.164276,0.258000,2,12,10,2,0
4269,-35.831409,-0.052696,-0.166122,-0.025136,-0.376919,0.000000,0.155019,0.232000,4,20,16,4,0
4270,-53.943873,-0.100706,-0.090842,-0.025923,-0.920510,0.000000,0.197759,0.260000,2,6,9,2,0
4271,-62.402247,-0.036774,-0.228893,-0.023050,-1.132235,0.000000,0.258174,0.340000,2,13,9,2,0
4272,-55.743335,-0.001684,-0.105295,-0.027799,-0.803056,0.000000,0.175638,0.230000,3,17,14,3,0
4273,-81.597649,-0.082034,-0.143146,-0.025343,-0.922884,0.000000,0.146537,0.256000,2,32,17,2,0
4274,-109.496113,-0.059915,-0.255584,-0.020755,-1.053334,0.000000,0.052211,0.122000,3,14,13,3,0
4275,-58.307750,-0.162659,0.017274,-0.030847,-0.833428,0.000000,0.163892,0.238000,2,28,12,2,0
4276,-94.455976,-0.031158,-0.226243,-0.026842,-0.899655,0.000000,0.073325,0.124000,3,24,15,3,0
4277,-48.814407,-0.057808,0.221828,-0.031767,-0.963829,0.000000,0.188840,0.262000,2,28,12,2,0
4278,-50.836173,-0.173344,-0.003750,-0.030372,-0.727474,0.000000,0.149642,0.142000,3,13,10,2,0
4279,-43.424991,-0.017922,-0.044375,-0.030045,-0.915582,0.000000,0.210181,0.278000,2,13,10,2,0
4280,-77.989818,-0.070739,-0.169152,-0.027992,-0.933786,0.000000,0.151015,0.188000,4,12,13,3,0
4281,-60.231110,-0.046895,-0.102526,-0.029690,-0.757572,0.000000,0.127352,0.166000,2,10,8,2,0
4282,-67.296846,-0.045737,-0.035463,-0.029254,-0.819412,0.000000,0.125225,0.174000,2,13,9,2,0
4283,-75.795506,-0.020453,-0.014062,-0.028378,-1.129367,0.000000,0.171560,0.312000,1,6,4,1,0
4284,-90.597340,-0.036801,-0.055743,-0.026720,-1.187955,0.000000,0.124637,0.182000,1,13,4,1,0
4285,-18.475091,-0.072223,0.000000,-0.025741,-0.800082,0.000000,0.247412,0.340000,0,0,0,0,0
4286,-30.035037,-0.190757,-0.025442,-0.028226,-0.834724,0.000000,0.273422,0.290000,1,1,4,1,0
4287,-62.806135,-0.042983,-0.066186,-0.024971,-1.102707,0.000000,0.212796,0.324000,1,8,6,1,0
4288,-29.524713,-0.040525,0.025403,-0.031460,-0.768986,0.000000,0.203395,0.260000,2,28,9,2,0
4289,-36.207743,-0.136601,0.025907,-0.029161,-0.852293,0.000000,0.221200,0.280000,3,8,15,3,0
4290,-42.748230,-0.001107,-0.088442,-0.034502,-0.573198,0.000000,0.186038,0.174000,3,23,14,3,0
4291,-21.776334,-0.110985,-0.143586,-0.026084,-0.595392,0.000000,0.211969,0.276000,1,10,4,1,0
4292,-70.356556,-0.019987,-0.053186,-0.033681,-1.000239,0.000000,0.136367,0.236000,2,17,4,1,0
4293,-99.434902,-0.158210,0.032715,-0.035710,-1.045948,0.000000,0.050119,0.122000,4,111,24,3,0
4294,-24.081777,-0.133094,-0.125728,-0.035159,-0.419577,0.000000,0.231111,0.192000,4,31,17,4,0
4295,-68.597901,-0.092290,0.002059,-0.024701,-1.235075,0.000000,0.208066,0.342000,2,14,9,2,0
4296,6.545913,-0.136787,0.101869,-0.034181,-0.214108,0.000000,0.188179,0.230000,2,15,12,2,1
4297,-123.804587,-0.011650,-0.171909,-0.021455,-1.553945,0.000000,0.119779,0.296000,3,20,16,3,0
4298,-30.133128,-0.119446,-0.003992,-0.024617,-0.814848,0.000000,0.264760,0.336000,1,4,0,0,0
4299,-48.190977,-0.033582,0.000000,-0.023582,-1.057874,0.000000,0.224605,0.336000,0,0,0,0,0
4300,-61.092629,-0.067987,0.097513,-0.027583,-1.016832,0.000000,0.188117,0.298000,3,18,13,3,0
4301,-87.159607,-0.079315,0.058648,-0.028363,-1.271629,0.000000,0.111543,0.284000,4,42,20,4,0
4302,-152.421869,-0.005831,-0.211884,-0.024402,-1.522068,0.000000,0.035166,0.188000,3,38,17,3,0
4303,-69.086751,-0.163817,-0.063042,-0.025909,-1.166531,0.000000,0.149954,0.298000,3,42,8,2,0
4304,-83.883083,-0.068359,-0.002187,-0.020125,-1.233540,0.000000,0.143287,0.308000,1,3,4,1,0
4305,-82.775052,-0.003351,-0.040867,-0.026960,-1.107354,-0.010039,0.133473,0.228000,4,25,13,3,0
4306,-46.279852,-0.078891,0.000000,-0.020762,-1.057857,-0.012875,0.233585,0.306000,0,0,0,0,0
4307,-106.895776,-0.042524,-0.024519,-0.023654,-1.427902,0.000000,0.115225,0.266000,3,18,16,3,0
4308,-129.054427,-0.056227,-0.060258,-0.026508,-1.571214,0.000000,0.073269,0.252000,4,39,21,3,0
4309,-74.561607,-0.055739,0.000000,-0.022760,-1.366261,0.000000,0.229879,0.344000,0,0,0,0,0
4310,-64.823680,-0.036399,0.000000,-0.022498,-1.268167,0.000000,0.228332,0.322000,0,0,0,0,0
4311,-87.612860,-0.135029,-0.053725,-0.023638,-1.314440,0.000000,0.223705,0.320000,1,5,4,1,0
4312,-79.537637,-0.063634,-0.018642,-0.024419,-1.318602,0.000000,0.142200,0.322000,2,8,10,2,0
4313,-62.911154,-0.258897,0.046999,-0.022626,-1.143355,0.000000,0.187570,0.324000,3,21,12,2,0
4314,-92.636340,-0.060431,-0.041831,-0.018052,-1.247422,0.000000,0.110647,0.262000,1,27,9,1,0
4315,-81.060834,-0.052820,-0.018899,-0.024501,-1.077539,0.000000,0.185903,0.336000,3,58,18,3,0
4316,-100.107301,-0.166205,-0.407050,-0.022781,-0.969047,0.000000,0.134262,0.356000,2,50,12,2,0
4317,-36.132138,-0.047942,0.000000,-0.022565,-0.987392,0.000000,0.245538,0.308000,0,0,0,0,0
4318,-62.244030,-0.074563,0.013865,-0.018603,-1.205598,0.000000,0.219261,0.288000,1,9,5,1,0
4319,-22.884882,-0.113556,0.000000,-0.023476,-0.758316,0.000000,0.264844,0.342000,0,0,0,0,0
4320,-54.157948,-0.156467,0.226162,-0.023871,-0.810718,0.000000,0.157823,0.220000,3,6,9,2,0
4321,-123.650123,-0.085288,-0.085176,-0.017937,-1.332204,0.000000,0.097433,0.170000,3,31,17,3,0
4322,-40.784457,-0.048377,-0.051936,-0.025966,-0.784183,0.000000,0.169827,0.274000,1,6,4,1,0
4323,-64.336888,-0.222247,-0.004692,-0.017851,-0.972184,0.000000,0.143807,0.256000,2,23,6,1,0
4324,-123.362265,-0.041503,-0.019618,-0.023778,-1.760079,0.000000,0.162682,0.302000,1,0,4,1,0
4325,-65.071605,-0.071427,-0.000549,-0.017385,-1.395632,0.000000,0.207016,0.296000,1,4,5,1,0
4326,-74.536461,-0.055151,-0.035650,-0.017919,-1.120321,0.000000,0.124522,0.256000,1,13,4,1,0
4327,-91.598014,-0.061094,-0.016085,-0.016923,-1.531484,0.000000,0.178255,0.290000,1,11,7,1,0
4328,-72.179673,-0.094455,-0.103800,-0.019545,-1.298774,0.000000,0.219078,0.316000,1,5,5,1,0
4329,-100.475874,-0.130365,-0.063041,-0.023987,-1.307439,0.000000,0.185872,0.328000,2,9,10,2,0
4330,-105.058922,-0.166549,-0.003359,-0.022718,-1.387278,0.000000,0.159281,0.256000,4,26,15,3,0
4331,-58.596914,-0.074159,0.000000,-0.023249,-1.236231,0.000000,0.245910,0.356000,0,0,0,0,0
4332,-105.844331,-0.070442,-0.157527,-0.029606,-1.530898,0.000000,0.181979,0.342000,4,18,19,4,0
4333,-122.676766,-0.026105,-0.169944,-0.017680,-1.632390,0.000000,0.160834,0.304000,1,13,4,1,0
4334,-66.368843,-0.098634,0.000000,-0.021530,-1.314679,0.000000,0.209539,0.374000,0,0,0,0,0
4335,-59.801759,-0.021892,-0.029335,-0.022644,-1.121135,0.000000,0.174754,0.242000,1,4,5,1,0
4336,-76.302143,-0.118356,-0.076999,-0.024021,-1.179980,0.000000,0.198635,0.300000,1,4,5,1,0
4337,-93.317216,-0.065686,-0.015702,-0.030266,-1.280338,0.000000,0.110228,0.318000,4,31,17,4,0
4338,-79.646980,-0.054641,0.000000,-0.021528,-1.454152,0.000000,0.218989,0.360000,0,0,0,0,0
4339,-104.242209,-0.081359,-0.004307,-0.018131,-1.518239,0.000000,0.172237,0.362000,1,13,8,1,0
4340,-65.786999,-0.146179,0.000000,-0.021406,-1.268840,0.000000,0.217066,0.356000,0,0,0,0,0
4341,-72.075995,-0.000000,-0.067820,-0.024176,-1.288524,0.000000,0.189644,0.310000,2,8,8,1,0
4342,-81.208866,-0.037471,-0.030736,-0.020827,-1.288206,0.000000,0.171143,0.294000,1,3,5,1,0
4343,-71.133067,-0.043239,0.000000,-0.021357,-1.318522,0.000000,0.241188,0.300000,0,0,0,0,0
4344,-80.052734,-0.037393,0.000000,-0.022846,-1.462259,0.000000,0.210537,0.302000,0,0,0,0,0
4345,-86.809340,-0.032110,-0.015311,-0.022256,-1.545874,0.000000,0.189971,0.310000,2,14,8,2,0
4346,-96.848598,-0.043254,-0.085266,-0.022584,-1.458532,0.000000,0.199849,0.314000,1,10,5,1,0
4347,-75.445936,-0.086921,0.000000,-0.022038,-1.289007,0.000000,0.213768,0.316000,0,0,0,0,0
4348,-63.423480,-0.044720,0.000000,-0.022167,-1.495863,0.000000,0.249228,0.342000,0,0,0,0,0
4349,-99.379452,-0.118294,-0.209306,-0.031133,-1.341846,0.000000,0.137033,0.334000,3,18,18,3,1
4350,-67.134377,-0.062383,0.000000,-0.022534,-1.261718,0.000000,0.224619,0.290000,0,0,0,0,0
4351,-59.725424,-0.052010,0.000000,-0.021303,-1.214917,-0.010618,0.217523,0.336000,0,0,0,0,0
4352,-91.646361,-0.015388,0.016297,-0.022649,-1.327993,0.000000,0.189871,0.192000,1,4,6,1,0
4353,-85.213314,-0.100471,0.000000,-0.022108,-1.286850,0.000000,0.195969,0.264000,0,0,0,0,0
4354,-96.756443,-0.024302,-0.037057,-0.017718,-1.339382,0.000000,0.110245,0.166000,2,15,9,2,0
4355,-54.309778,-0.041984,0.145987,-0.022358,-1.301036,0.000000,0.227983,0.314000,1,8,4,1,0
4356,-53.637746,-0.028745,-0.024476,-0.025954,-0.970858,0.000000,0.208789,0.278000,1,6,4,1,0
4357,-125.441025,-0.038226,-0.101400,-0.018960,-1.717882,0.000000,0.106393,0.288000,2,45,10,2,0
4358,-35.810686,-0.096169,0.000000,-0.023727,-0.976663,0.000000,0.243379,0.356000,0,0,0,0,0
4359,-36.599794,-0.084123,0.000000,-0.022244,-1.036126,0.000000,0.252958,0.326000,0,0,0,0,0
4360,-83.413500,-0.064776,-0.009671,-0.019460,-1.536827,0.000000,0.185841,0.302000,1,4,6,1,0
4361,-62.773812,-0.055609,0.000000,-0.021440,-1.275962,0.000000,0.230977,0.316000,0,0,0,0,0
4362,-111.606807,-0.030973,-0.051084,-0.016195,-1.502941,0.000000,0.132293,0.206000,2,19,10,2,0
4363,-89.728264,-0.014024,0.000000,-0.015935,-1.479970,-0.018204,0.181365,0.320000,0,0,0,0,0
4364,-155.334113,-0.000000,-0.031616,-0.020604,-1.790095,0.000000,0.079883,0.232000,2,7,8,2,0
4365,-174.478475,0.000000,-0.165012,-0.021491,-2.158687,0.000000,0.088057,0.302000,3,24,16,3,0
4366,-96.768104,-0.037882,-0.079696,-0.023620,-1.384944,0.000000,0.150317,0.238000,2,7,8,2,0
4367,-138.343949,-0.000000,0.008983,-0.028191,-1.605897,0.000000,0.082297,0.200000,3,11,12,3,0
4368,-117.401356,0.000000,-0.038561,-0.019834,-1.589417,0.000000,0.108455,0.196000,1,2,4,1,0
4369,-120.072328,-0.021900,0.167219,-0.017937,-1.840603,0.000000,0.189877,0.332000,1,5,5,1,0
4370,-152.343549,-0.078955,-0.101753,-0.022659,-1.875421,0.000000,0.123292,0.252000,3,20,16,3,0
4371,-101.863448,-0.012540,0.020083,-0.020900,-1.682562,0.000000,0.202524,0.238000,1,5,5,1,0
4372,-115.891299,-0.043633,-0.023459,-0.019886,-1.694509,0.000000,0.148080,0.264000,1,2,4,1,0
4373,-156.259522,-0.013873,-0.203272,-0.023490,-1.611442,0.000000,0.066529,0.166000,3,19,13,3,0
4374,-139.565841,-0.000003,-0.032342,-0.018780,-2.007815,0.000000,0.156781,0.236000,1,5,4,1,0
4375,-127.925758,-0.061243,-0.026082,-0.022382,-1.512853,0.000000,0.075238,0.162000,2,8,8,2,0
