episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio,avg_r_info,avg_r_uncertainty,avg_r_track,avg_r_action,avg_r_collision,avg_r_out,avg_total_raw
215,0.480000,1.890000,5,0.132000,0.230000,0.000000,0.001625,-0.152336,-0.022507,0.000000,-0.454918,-0.628136
216,0.356000,1.240000,3,0.078000,0.135000,-0.000000,0.000925,-0.021877,-0.024715,0.000000,-0.413279,-0.458946
217,0.488000,1.900000,5,0.118000,0.215000,0.000000,0.000444,-0.081534,-0.023922,0.000000,-0.438016,-0.543027
218,0.314000,1.990000,4,0.090000,0.145000,-0.000000,0.001008,-0.034930,-0.025304,0.000000,-0.308431,-0.367658
219,0.402000,2.042000,4,0.100000,0.190000,0.000000,0.000640,-0.058391,-0.020958,0.000000,-0.371758,-0.450467
220,0.354000,1.932000,4,0.110000,0.180000,-0.000000,0.000786,-0.053868,-0.021911,0.000000,-0.361442,-0.436434
221,0.138000,0.742000,2,0.052000,0.085000,-0.000000,0.001289,-0.023021,-0.018069,0.000000,-0.794193,-0.833994
222,0.364000,1.230000,3,0.086000,0.190000,0.000000,0.001444,-0.061576,-0.021061,0.000000,-0.578854,-0.660046
223,0.266000,1.420000,2,0.060000,0.110000,0.000000,0.000279,-0.039136,-0.029455,0.000000,-0.508605,-0.576917
224,0.296000,0.970000,2,0.060000,0.110000,0.000000,0.001586,-0.027293,-0.025743,0.000000,-0.795878,-0.847328
225,0.134000,1.870000,3,0.056000,0.080000,0.000000,0.001879,-0.055692,-0.030844,0.000000,-0.996090,-1.080748
226,0.120000,2.350000,3,0.056000,0.080000,-0.099699,0.001501,-0.022148,-0.031194,0.000000,-0.772146,-0.923687
227,0.102000,2.330000,3,0.056000,0.080000,0.000000,0.000353,-0.017400,-0.031606,0.000000,-0.736062,-0.784715
228,0.290000,1.830000,3,0.072000,0.120000,0.000000,0.000976,0.038173,-0.026989,0.000000,-1.114089,-1.101928
229,0.090000,2.440000,3,0.052000,0.070000,0.000000,0.000302,-0.032248,-0.031632,0.000000,-0.542730,-0.606309
230,0.052000,2.490000,3,0.046000,0.055000,0.000000,0.000254,-0.082223,-0.030808,0.000000,-0.310898,-0.423675
231,0.130000,1.660000,2,0.044000,0.070000,0.000000,0.000474,-0.044995,-0.033013,0.000000,-0.359111,-0.436646
232,0.500000,1.850000,4,0.098000,0.210000,0.000000,0.000159,-0.057628,-0.032020,0.000000,-0.290448,-0.379936
233,0.666000,2.270000,4,0.112000,0.255000,0.000000,0.001964,-0.013339,-0.031004,0.000000,-0.629219,-0.671598
234,0.324000,1.720000,3,0.076000,0.130000,-0.000000,0.000213,-0.039765,-0.033158,0.000000,-0.360469,-0.433179
235,0.422000,0.960000,2,0.066000,0.125000,-0.000000,0.000798,-0.014645,-0.030844,0.000000,-0.496863,-0.541554
236,0.488000,1.610000,3,0.084000,0.195000,0.000000,0.000514,-0.106187,-0.032617,0.000000,-0.316086,-0.454376
237,0.100000,1.670000,3,0.044000,0.070000,0.000000,0.000210,-0.032312,-0.032968,0.000000,-0.292802,-0.357871
238,0.132000,2.330000,3,0.060000,0.090000,0.000000,0.000373,-0.041347,-0.034474,0.000000,-0.414436,-0.489884
239,0.078000,2.360000,3,0.048000,0.060000,0.000000,0.000579,-0.025025,-0.039379,-0.004127,-0.032255,-0.100207
240,0.154000,1.640000,3,0.048000,0.080000,0.000000,0.000259,-0.032421,-0.036172,0.000000,-0.125572,-0.193907
241,0.306000,2.222000,4,0.086000,0.150000,0.000000,0.000352,-0.114935,-0.035498,0.000000,-0.272859,-0.422940
242,0.194000,2.520000,3,0.064000,0.100000,0.000000,0.000007,-0.035263,-0.029336,0.000000,-0.515929,-0.580520
243,0.208000,1.844000,4,0.084000,0.140000,0.000000,0.000324,-0.111237,-0.028743,0.000000,-0.611109,-0.750765
244,0.128000,2.330000,3,0.060000,0.090000,0.000000,0.000253,-0.010978,-0.032103,0.000000,-0.312793,-0.355621
245,0.226000,1.880000,3,0.064000,0.100000,0.000000,0.000360,-0.111146,-0.038013,0.000000,-0.356918,-0.505717
246,0.272000,1.750000,3,0.076000,0.130000,0.000000,0.000324,-0.117919,-0.035730,0.000000,-0.350763,-0.504088
247,0.546000,2.560000,4,0.110000,0.195000,0.000000,0.000209,-0.140102,-0.042653,0.000000,-0.139024,-0.321571
248,0.140000,1.540000,3,0.062000,0.095000,0.000000,0.000116,-0.012086,-0.027346,0.000000,-0.639705,-0.679020
249,0.224000,1.650000,4,0.082000,0.125000,0.000000,0.001332,-0.061850,-0.026046,0.000000,-0.386803,-0.473366
250,0.608000,1.070000,3,0.094000,0.200000,-0.000000,0.001252,-0.073870,-0.023113,0.000000,-0.827236,-0.922968
251,0.270000,1.582000,3,0.074000,0.120000,-0.000000,0.001331,-0.029512,-0.021995,0.000000,-0.855028,-0.905203
252,0.198000,1.120000,2,0.052000,0.090000,0.000000,0.001240,-0.084059,-0.023973,-0.015788,-0.807674,-0.930254
253,0.056000,0.880000,1,0.022000,0.035000,0.000000,0.001405,-0.014132,-0.023198,0.000000,-0.814745,-0.850670
254,0.082000,1.416000,3,0.050000,0.075000,0.000000,0.000788,-0.035130,-0.020930,0.000000,-0.985002,-1.040273
255,0.230000,1.350000,3,0.072000,0.120000,0.000000,0.000971,-0.118864,-0.022508,0.000000,-0.677216,-0.817617
256,0.026000,1.520000,3,0.030000,0.035000,-0.000000,0.000927,-0.017694,-0.023813,0.000000,-0.277698,-0.318278
257,0.072000,0.860000,1,0.024000,0.040000,-0.000000,0.001493,-0.013976,-0.021955,0.000000,-0.395403,-0.429840
258,0.662000,1.590000,5,0.142000,0.275000,0.000000,0.000099,-0.185629,-0.024114,0.000000,-0.551140,-0.760784
259,0.098000,1.620000,2,0.042000,0.065000,0.000000,0.000278,-0.018122,-0.025235,0.000000,-0.703711,-0.746790
260,1.262000,1.374000,5,0.182000,0.405000,0.000000,0.000128,-0.229091,-0.022657,0.000000,-0.499505,-0.751125
261,1.082000,1.420000,4,0.136000,0.300000,0.000000,0.000178,-0.156588,-0.028076,0.000000,-0.160718,-0.345204
262,0.272000,1.510000,4,0.086000,0.155000,0.000000,0.000114,-0.130929,-0.021686,0.000000,-0.673620,-0.826122
263,0.736000,1.680000,4,0.122000,0.265000,0.000000,0.000112,-0.137358,-0.024573,0.000000,-0.451324,-0.613143
264,0.358000,1.304000,4,0.090000,0.155000,0.000000,0.000402,-0.087257,-0.023979,0.000000,-0.388075,-0.498908
265,0.398000,1.040000,2,0.066000,0.125000,0.000000,0.001107,-0.054941,-0.019987,0.000000,-0.501085,-0.574907
266,0.324000,1.880000,3,0.080000,0.140000,0.000000,0.000167,-0.034753,-0.025440,-0.002500,-0.627042,-0.689569
267,0.278000,1.480000,3,0.078000,0.190000,0.000000,0.000078,-0.057605,-0.021179,0.000000,-1.226148,-1.304853
268,0.152000,1.240000,2,0.048000,0.080000,0.000000,0.000947,0.005501,-0.024150,0.000000,-0.581328,-0.599030
269,0.364000,1.790000,4,0.100000,0.230000,0.000000,0.000136,-0.066509,-0.028425,-0.009672,-0.466985,-0.571454
270,0.312000,1.890000,3,0.076000,0.130000,0.000000,0.000303,-0.059587,-0.028424,0.000000,-0.484380,-0.572088
271,0.464000,1.760000,4,0.104000,0.180000,0.000000,0.000406,-0.104092,-0.029003,0.000000,-0.710147,-0.842836
272,0.314000,0.632000,2,0.066000,0.120000,0.000000,0.001156,-0.018640,-0.026462,0.000000,-0.350682,-0.394627
273,0.144000,1.320000,3,0.060000,0.090000,-0.097823,0.001008,-0.066970,-0.026169,0.000000,-0.504542,-0.694497
274,0.072000,0.730000,1,0.024000,0.040000,0.000000,0.000434,-0.008996,-0.031006,0.000000,-0.271003,-0.310571
275,0.106000,1.582000,3,0.060000,0.075000,-0.000000,0.000180,-0.060998,-0.032588,0.000000,-0.493603,-0.587009
276,0.146000,1.600000,2,0.048000,0.080000,-0.000000,0.000235,-0.038571,-0.032930,0.000000,-0.463159,-0.534424
277,0.060000,1.700000,2,0.036000,0.050000,0.000000,0.000100,-0.046886,-0.037887,0.000000,-0.349398,-0.434071
278,0.098000,1.650000,2,0.042000,0.065000,0.000000,0.000195,-0.042713,-0.038297,0.000000,-0.462054,-0.542869
279,0.070000,2.070000,3,0.046000,0.055000,0.000000,0.000379,-0.023831,-0.037053,0.000000,-0.334481,-0.394985
280,0.578000,2.110000,4,0.122000,0.175000,-0.000000,0.002131,-0.024859,-0.036426,0.000000,-0.526246,-0.585400
281,0.086000,1.680000,2,0.040000,0.060000,0.000000,0.000122,-0.042162,-0.038637,0.000000,-0.384909,-0.465586
282,0.096000,2.036000,3,0.056000,0.070000,0.000000,0.000408,-0.034398,-0.038317,0.000000,-0.348243,-0.420550
283,0.084000,1.640000,2,0.040000,0.060000,0.000000,0.000289,-0.038103,-0.035409,0.000000,-0.410094,-0.483318
284,0.200000,1.930000,3,0.070000,0.115000,-0.000000,0.000244,-0.055133,-0.038910,0.000000,-0.314271,-0.408070
285,0.866000,2.470000,4,0.140000,0.230000,0.000000,0.000536,-0.078994,-0.041264,0.000000,-0.262035,-0.381758
286,0.200000,1.920000,3,0.070000,0.115000,0.000000,0.000271,-0.041388,-0.039690,0.000000,-0.087233,-0.168040
287,0.192000,1.980000,3,0.066000,0.105000,0.000000,0.000453,-0.049934,-0.039590,0.000000,-0.299896,-0.388967
288,0.084000,1.650000,2,0.038000,0.055000,0.000000,0.000331,-0.024352,-0.038790,0.000000,-0.270504,-0.333316
289,0.146000,1.890000,3,0.058000,0.085000,0.000000,0.000238,-0.039485,-0.042833,0.000000,-0.125959,-0.208039
290,0.128000,1.940000,3,0.060000,0.090000,0.000000,0.000266,-0.044176,-0.041736,0.000000,-0.085511,-0.171157
291,0.154000,1.514000,3,0.068000,0.100000,0.000000,0.000555,-0.087519,-0.040725,0.000000,-0.126653,-0.254342
292,0.100000,1.680000,3,0.052000,0.070000,0.000000,0.000330,-0.045338,-0.043792,-0.012663,-0.092893,-0.194356
293,0.670000,2.412000,4,0.130000,0.200000,-0.076693,0.001491,-0.018940,-0.038326,0.000000,-0.277522,-0.409990
294,0.140000,1.810000,3,0.062000,0.095000,0.000000,0.000198,-0.055239,-0.044593,0.000000,-0.102581,-0.202215
295,0.780000,1.652000,3,0.108000,0.255000,-0.134326,0.001915,-0.094220,-0.045824,0.000000,-0.087569,-0.360024
296,0.242000,1.660000,3,0.074000,0.125000,0.000000,0.000261,-0.063174,-0.042966,0.000000,-0.104293,-0.210171
297,0.228000,0.762000,2,0.054000,0.100000,0.000000,0.000426,-0.054387,-0.041222,0.000000,-0.087428,-0.182611
298,0.122000,1.580000,2,0.042000,0.065000,0.000000,0.000475,-0.030090,-0.041613,0.000000,-0.059775,-0.131002
299,0.660000,1.250000,4,0.108000,0.250000,0.000000,0.001006,-0.041302,-0.041364,-0.015808,-0.085331,-0.182799
300,0.086000,1.640000,2,0.040000,0.060000,0.000000,0.000206,-0.042986,-0.041437,0.000000,-0.045112,-0.129329
301,0.086000,1.650000,2,0.040000,0.060000,0.000000,0.000166,-0.038510,-0.041498,0.000000,-0.064921,-0.144764
302,0.202000,2.120000,4,0.082000,0.125000,0.000000,0.000429,-0.076632,-0.039807,0.000000,-0.108837,-0.224847
303,0.208000,2.096000,5,0.096000,0.150000,0.000000,0.000351,-0.093134,-0.042005,-0.006442,-0.027915,-0.169145
304,0.332000,2.080000,5,0.110000,0.175000,0.000000,0.000352,-0.106488,-0.032346,0.000000,-0.173203,-0.311685
305,0.384000,1.550000,4,0.098000,0.185000,0.000000,0.000366,-0.089620,-0.040822,0.000000,-0.035966,-0.166041
306,0.314000,2.070000,4,0.096000,0.160000,0.000000,0.000337,-0.046219,-0.042391,0.000000,-0.068874,-0.157146
307,1.122000,1.774000,4,0.162000,0.370000,-0.000000,0.000985,-0.258108,-0.035670,0.000000,-0.208848,-0.501640
308,0.304000,2.100000,4,0.096000,0.160000,-0.000000,0.000691,-0.116171,-0.041258,0.000000,-0.166399,-0.323137
309,0.396000,1.990000,5,0.122000,0.195000,-0.000000,0.000986,-0.150318,-0.038131,0.000000,-0.107516,-0.294980
310,0.376000,2.160000,4,0.102000,0.175000,0.000000,0.001230,-0.046372,-0.034830,0.000000,-0.137424,-0.217395
311,0.302000,2.080000,5,0.110000,0.175000,0.000000,0.000362,-0.110310,-0.035633,0.000000,-0.322544,-0.468124
312,0.314000,2.180000,4,0.096000,0.160000,0.000000,0.000631,-0.043857,-0.036449,0.000000,-0.215547,-0.295223
313,0.210000,2.200000,3,0.070000,0.115000,0.000000,0.000171,-0.064604,-0.040467,-0.004950,-0.095603,-0.205454
314,0.188000,1.530000,3,0.068000,0.110000,0.000000,0.000273,-0.103278,-0.037373,0.000000,-0.094427,-0.234804
315,0.584000,1.760000,3,0.102000,0.195000,0.000000,0.000430,-0.053033,-0.036300,0.000000,-0.201095,-0.289999
316,0.308000,1.802000,4,0.096000,0.155000,-0.000000,0.000913,-0.146669,-0.042586,0.000000,-0.037134,-0.225475
317,0.954000,2.312000,5,0.160000,0.295000,0.000000,0.000230,-0.112850,-0.032927,0.000000,-0.191847,-0.337395
318,0.494000,1.960000,4,0.114000,0.255000,0.000000,0.000516,-0.045032,-0.035798,0.000000,-0.219668,-0.299983
319,0.624000,1.902000,4,0.128000,0.265000,-0.000000,0.000461,-0.088419,-0.035399,0.000000,-0.378150,-0.501506
320,0.504000,1.992000,4,0.116000,0.275000,-0.000000,0.000693,-0.043961,-0.032269,0.000000,-0.219489,-0.295026
321,0.526000,1.886000,6,0.150000,0.320000,0.000000,0.000127,-0.205158,-0.036420,0.000000,-0.081627,-0.323079
322,0.702000,2.290000,4,0.132000,0.250000,-0.000000,0.000379,-0.093522,-0.035449,0.000000,-0.217725,-0.346317
323,0.140000,1.530000,3,0.062000,0.095000,-0.000000,0.000624,-0.091615,-0.037551,0.000000,-0.090379,-0.218920
324,0.666000,1.880000,4,0.124000,0.230000,0.000000,0.000202,-0.140422,-0.035914,0.000000,-0.122916,-0.299049
325,0.114000,1.640000,2,0.044000,0.070000,0.000000,0.000203,-0.040764,-0.039324,0.000000,-0.033135,-0.113020
326,0.356000,2.070000,4,0.098000,0.165000,0.000000,0.000315,-0.046543,-0.033500,-0.009686,-0.091965,-0.181380
327,0.162000,1.550000,2,0.048000,0.080000,-0.000000,0.002366,-0.029248,-0.032132,0.000000,-0.293609,-0.352623
328,0.216000,1.520000,3,0.070000,0.115000,0.000000,0.000230,-0.104703,-0.041716,0.000000,-0.034877,-0.181066
329,0.416000,2.000000,4,0.108000,0.190000,-0.055452,0.000999,-0.069619,-0.039638,0.000000,-0.213035,-0.376745
330,0.530000,1.340000,3,0.096000,0.180000,0.000000,0.001507,-0.079665,-0.036253,0.000000,-0.128597,-0.243009
331,0.452000,1.370000,3,0.092000,0.170000,0.000000,0.001398,-0.051384,-0.038227,0.000000,-0.152934,-0.241147
332,0.342000,1.890000,4,0.096000,0.160000,0.000000,0.000541,-0.195375,-0.041417,0.000000,-0.047229,-0.283480
333,0.386000,2.002000,5,0.112000,0.215000,0.000000,0.000200,-0.075698,-0.032557,-0.002849,-0.167648,-0.278551
334,0.176000,1.880000,3,0.066000,0.105000,-0.000000,0.000159,-0.139974,-0.038075,0.000000,-0.075169,-0.253058
335,0.366000,1.362000,4,0.102000,0.160000,0.000000,0.000382,-0.081921,-0.035757,0.000000,-0.129732,-0.247028
336,0.350000,2.060000,4,0.102000,0.175000,0.000000,0.000454,-0.037314,-0.034421,0.000000,-0.120854,-0.192135
337,0.456000,2.000000,4,0.110000,0.195000,0.000000,0.000311,-0.059942,-0.034507,-0.006440,-0.102506,-0.203085
338,0.096000,1.650000,2,0.038000,0.055000,0.000000,0.000247,-0.042639,-0.036616,0.000000,-0.102589,-0.181596
339,0.562000,1.720000,4,0.120000,0.220000,0.000000,0.000468,-0.221137,-0.040096,0.000000,-0.046107,-0.306872
340,0.316000,2.032000,4,0.100000,0.165000,0.000000,0.000425,-0.065182,-0.040806,0.000000,-0.043031,-0.148594
341,0.588000,1.860000,5,0.124000,0.260000,0.000000,0.000233,-0.152051,-0.036618,0.000000,-0.120642,-0.309078
342,0.350000,2.102000,4,0.096000,0.155000,0.000000,0.000142,-0.055056,-0.036909,0.000000,-0.263708,-0.355532
343,0.042000,1.690000,2,0.032000,0.040000,-0.000000,0.000171,-0.030832,-0.033026,0.000000,-0.165320,-0.229008
344,0.128000,2.120000,3,0.060000,0.090000,0.000000,0.000121,-0.101537,-0.034605,0.000000,-0.159117,-0.295138
345,0.742000,1.880000,5,0.138000,0.295000,0.000000,0.000630,-0.034489,-0.036282,0.000000,-0.086995,-0.157136
346,0.470000,1.980000,4,0.112000,0.200000,-0.043478,0.000819,-0.078321,-0.031086,0.000000,-0.426447,-0.578513
347,0.478000,1.950000,4,0.114000,0.205000,0.000000,0.000764,-0.058608,-0.035943,0.000000,-0.324531,-0.418318
348,0.088000,1.590000,3,0.050000,0.065000,0.000000,0.000319,-0.049758,-0.034156,0.000000,-0.296233,-0.379828
349,0.696000,1.890000,4,0.124000,0.230000,0.000000,0.000349,-0.168380,-0.037082,0.000000,-0.105266,-0.310379
350,0.528000,1.840000,5,0.126000,0.215000,0.000000,0.000305,-0.181658,-0.039085,0.000000,-0.052340,-0.272778
351,0.338000,2.100000,4,0.098000,0.165000,-0.000000,0.000219,-0.063627,-0.037827,0.000000,-0.104887,-0.206121
352,0.518000,2.010000,4,0.110000,0.195000,0.000000,0.000263,-0.035070,-0.035838,0.000000,-0.112687,-0.183332
353,0.170000,1.490000,3,0.064000,0.100000,0.000000,0.001157,-0.053318,-0.035451,0.000000,-0.306744,-0.394356
354,0.182000,1.500000,3,0.066000,0.105000,0.000000,0.000761,-0.038335,-0.029423,0.000000,-0.376320,-0.443316
355,0.690000,1.700000,5,0.146000,0.260000,-0.000000,0.001121,-0.120631,-0.025526,0.000000,-0.339249,-0.484285
356,0.230000,0.742000,3,0.060000,0.105000,-0.000000,0.000927,-0.018144,-0.027210,0.000000,-0.483577,-0.528005
357,0.280000,1.380000,3,0.076000,0.130000,-0.021972,0.001744,-0.047361,-0.026324,0.000000,-0.577275,-0.671188
358,0.940000,0.570000,3,0.102000,0.250000,0.000000,0.000814,-0.032536,-0.028188,0.000000,-0.457138,-0.517047
359,0.060000,1.546000,2,0.038000,0.045000,-0.000000,0.001483,-0.033926,-0.026370,0.000000,-0.347782,-0.406595
360,0.600000,1.550000,4,0.122000,0.225000,-0.000000,0.000593,-0.125862,-0.026458,0.000000,-0.326273,-0.477999
361,0.450000,1.790000,4,0.110000,0.195000,0.000000,0.000991,-0.112388,-0.023690,0.000000,-0.461298,-0.596386
362,0.374000,1.184000,4,0.110000,0.220000,-0.000000,0.000650,-0.131550,-0.026800,0.000000,-0.432670,-0.590370
363,0.182000,1.080000,2,0.052000,0.090000,-0.000000,0.001334,-0.027824,-0.027331,0.000000,-0.314461,-0.368282
364,0.082000,1.852000,4,0.062000,0.070000,0.000000,0.000681,-0.050885,-0.026498,0.000000,-0.406847,-0.483548
365,0.500000,1.842000,4,0.108000,0.185000,0.000000,0.001020,-0.158060,-0.023942,0.000000,-0.440247,-0.621229
366,0.344000,2.080000,3,0.084000,0.150000,-0.000000,0.000382,-0.054995,-0.034095,0.000000,-0.232326,-0.321034
367,0.314000,2.664000,5,0.114000,0.175000,-0.000000,0.000146,-0.144192,-0.032253,0.000000,-0.270369,-0.446668
368,0.290000,2.340000,3,0.080000,0.140000,0.000000,0.001257,-0.011519,-0.028574,0.000000,-0.467394,-0.506229
369,0.252000,2.390000,3,0.074000,0.125000,0.000000,0.000107,-0.043615,-0.030469,0.000000,-0.315660,-0.389638
370,0.210000,2.088000,4,0.092000,0.135000,0.000000,0.000413,-0.105402,-0.033051,0.000000,-0.275299,-0.413339
371,0.370000,2.012000,4,0.114000,0.185000,0.000000,0.000424,-0.174902,-0.033287,-0.012750,-0.388484,-0.608999
372,0.112000,1.590000,2,0.044000,0.070000,0.000000,0.000555,-0.032777,-0.028930,0.000000,-0.332728,-0.393880
373,0.724000,1.920000,4,0.124000,0.285000,-0.000000,0.000580,-0.145036,-0.024653,0.000000,-0.449756,-0.618866
374,0.438000,1.420000,3,0.088000,0.215000,-0.000000,0.000441,-0.086478,-0.025546,0.000000,-0.423464,-0.535047
375,0.594000,2.642000,6,0.164000,0.265000,0.000000,0.000182,-0.074059,-0.030427,0.000000,-0.282953,-0.387257
376,0.254000,1.940000,3,0.074000,0.125000,-0.000000,0.000293,-0.040106,-0.027399,0.000000,-0.381938,-0.449150
377,0.114000,1.580000,3,0.058000,0.085000,0.000000,0.000421,-0.057466,-0.027890,0.000000,-0.507224,-0.592159
378,0.316000,1.990000,3,0.076000,0.130000,0.000000,0.000990,-0.112670,-0.026231,0.000000,-0.503342,-0.641252
379,0.454000,2.870000,4,0.112000,0.200000,-0.000000,0.000144,-0.061100,-0.032638,0.000000,-0.344851,-0.438444
380,0.042000,0.890000,1,0.020000,0.030000,-0.000000,0.000760,-0.020597,-0.026810,0.000000,-0.783933,-0.830579
381,0.086000,1.620000,2,0.040000,0.060000,0.000000,0.000514,-0.036350,-0.027576,0.000000,-0.786222,-0.849635
382,0.800000,1.194000,3,0.136000,0.285000,0.000000,0.000210,-0.216344,-0.024250,0.000000,-0.831327,-1.071711
383,0.242000,1.130000,2,0.058000,0.105000,0.000000,0.000826,-0.090585,-0.024456,0.000000,-0.756398,-0.870613
384,0.098000,1.620000,2,0.042000,0.065000,0.000000,0.000169,-0.037385,-0.027792,0.000000,-0.585838,-0.650846
385,2.010000,1.240000,4,0.170000,0.380000,-0.000000,0.000246,-0.165298,-0.030700,0.000000,-0.397419,-0.593170
386,0.526000,2.510000,7,0.158000,0.235000,0.000000,0.001714,-0.081505,-0.033293,0.000000,-0.531673,-0.644758
387,0.528000,1.902000,5,0.130000,0.220000,0.000000,0.001528,-0.080526,-0.024720,0.000000,-0.718521,-0.822239
388,0.936000,1.426000,5,0.162000,0.295000,0.000000,0.000851,-0.176024,-0.025237,0.000000,-0.551150,-0.751559
389,0.056000,0.870000,1,0.022000,0.035000,-0.000000,0.000923,-0.012778,-0.027517,0.000000,-0.551492,-0.590865
390,1.676000,1.800000,4,0.158000,0.375000,0.000000,0.000076,-0.169894,-0.031549,0.000000,-0.374851,-0.576218
391,0.602000,1.382000,3,0.106000,0.200000,0.000000,0.001705,-0.181192,-0.025833,0.000000,-0.450088,-0.655408
392,0.270000,1.302000,3,0.080000,0.135000,0.000000,0.001302,-0.107310,-0.030570,0.000000,-0.397025,-0.533603
393,0.418000,1.980000,5,0.126000,0.215000,-0.000000,0.000365,-0.096354,-0.032633,0.000000,-0.391135,-0.519758
394,0.182000,1.840000,3,0.064000,0.100000,-0.000000,0.000846,-0.074275,-0.030281,0.000000,-0.449025,-0.552735
395,0.098000,1.610000,2,0.042000,0.065000,0.000000,0.000267,-0.046936,-0.029462,0.000000,-0.567616,-0.643748
396,0.358000,1.470000,3,0.080000,0.140000,0.000000,0.000116,-0.121186,-0.034577,0.000000,-0.383258,-0.538904
397,0.076000,0.810000,2,0.038000,0.055000,0.000000,0.000574,-0.020201,-0.033984,0.000000,-0.385878,-0.439489
398,0.388000,1.412000,3,0.090000,0.160000,0.000000,0.000120,-0.135255,-0.037860,-0.005230,-0.342233,-0.520458
399,0.414000,1.020000,2,0.068000,0.130000,0.000000,0.001230,-0.091866,-0.029960,-0.007127,-0.410448,-0.538171
400,0.308000,1.330000,3,0.080000,0.140000,0.000000,0.000405,-0.003025,-0.026447,0.000000,-0.350968,-0.380035
401,0.410000,2.050000,3,0.090000,0.165000,0.000000,0.000411,-0.024246,-0.033535,0.000000,-0.354017,-0.411387
402,0.072000,0.870000,1,0.024000,0.040000,0.000000,0.001067,-0.011609,-0.027026,0.000000,-0.446482,-0.484050
403,0.426000,1.132000,3,0.096000,0.175000,0.000000,0.002114,0.004894,-0.021723,0.000000,-0.446624,-0.461340
404,0.348000,0.880000,2,0.054000,0.115000,-0.000000,0.001112,-0.023205,-0.030628,0.000000,-0.411429,-0.464151
405,0.112000,1.630000,2,0.044000,0.070000,0.000000,0.000092,-0.038184,-0.037090,0.000000,-0.269964,-0.345147
406,0.802000,1.342000,4,0.138000,0.340000,-0.000000,0.000490,-0.066728,-0.024961,0.000000,-0.306455,-0.397654
407,0.534000,1.568000,4,0.120000,0.255000,0.000000,0.001709,-0.023723,-0.022279,0.000000,-0.697946,-0.742240
408,0.560000,1.000000,4,0.102000,0.215000,0.000000,0.001970,-0.063018,-0.026183,0.000000,-0.421893,-0.509124
409,0.072000,0.870000,1,0.024000,0.040000,-0.000000,0.001524,-0.015369,-0.030742,0.000000,-0.282885,-0.327473
410,0.364000,1.220000,4,0.094000,0.175000,0.000000,0.000475,-0.035765,-0.024496,0.000000,-0.655840,-0.715626
411,0.392000,1.292000,4,0.094000,0.170000,0.000000,0.000437,-0.029013,-0.022377,0.000000,-0.512058,-0.563011
412,0.458000,1.020000,3,0.082000,0.165000,-0.000000,0.001162,-0.080568,-0.032008,0.000000,-0.342146,-0.453561
413,0.252000,1.142000,5,0.092000,0.190000,-0.032005,0.001400,-0.064840,-0.028074,0.000000,-0.495007,-0.618527
414,0.114000,1.080000,2,0.044000,0.070000,-0.000000,0.001454,-0.065645,-0.031386,0.000000,-0.376205,-0.471782
415,0.452000,1.822000,6,0.130000,0.250000,-0.000000,0.000877,-0.025198,-0.024929,0.000000,-0.400015,-0.449264
416,0.268000,1.370000,3,0.062000,0.115000,0.000000,0.001028,-0.002594,-0.027730,0.000000,-0.414771,-0.444068
417,0.450000,1.940000,4,0.106000,0.170000,0.000000,0.001943,-0.110078,-0.026461,0.000000,-0.421898,-0.556493
418,0.314000,1.350000,2,0.064000,0.120000,-0.000000,0.001053,-0.064982,-0.026456,0.000000,-0.446021,-0.536406
419,0.484000,1.152000,5,0.122000,0.190000,-0.000000,0.001367,-0.098008,-0.030157,0.000000,-0.374772,-0.501571
420,0.272000,1.366000,3,0.068000,0.120000,0.000000,0.001087,-0.001612,-0.027817,0.000000,-0.378593,-0.406935
421,0.130000,0.770000,3,0.048000,0.080000,0.000000,0.000694,-0.032598,-0.023758,0.000000,-0.297549,-0.353211
422,0.214000,1.370000,4,0.074000,0.135000,-0.000000,0.000617,-0.031980,-0.024100,-0.006184,-0.444097,-0.505746
423,0.056000,0.870000,1,0.022000,0.035000,0.000000,0.001369,-0.020656,-0.024586,0.000000,-0.362219,-0.406092
424,0.662000,1.090000,2,0.084000,0.170000,-0.000000,0.001791,-0.134096,-0.024853,0.000000,-0.368564,-0.525721
425,0.092000,0.900000,2,0.032000,0.060000,0.000000,0.001679,-0.018573,-0.025178,0.000000,-0.489641,-0.531713
426,0.900000,1.730000,5,0.148000,0.290000,-0.000000,0.000421,-0.132753,-0.027976,0.000000,-0.227550,-0.387857
427,0.550000,0.894000,3,0.108000,0.255000,0.000000,0.001069,-0.081122,-0.024900,0.000000,-0.433808,-0.538762
428,0.032000,1.120000,2,0.028000,0.030000,0.000000,0.001178,-0.039301,-0.022016,0.000000,-0.568800,-0.628939
429,0.164000,1.490000,3,0.052000,0.090000,-0.000000,0.001265,-0.019747,-0.020148,0.000000,-0.615980,-0.654609
430,0.042000,0.890000,1,0.020000,0.030000,0.000000,0.001158,-0.011160,-0.025271,0.000000,-0.607384,-0.642656
431,0.292000,1.380000,3,0.068000,0.130000,0.000000,0.000399,-0.029706,-0.024917,0.000000,-0.409577,-0.463801
432,0.044000,0.890000,2,0.022000,0.035000,0.000000,0.001213,-0.014700,-0.024944,0.000000,-0.529059,-0.567491
433,0.086000,0.790000,2,0.040000,0.060000,0.000000,0.000899,-0.032936,-0.024297,-0.001401,-0.643688,-0.701423
