episode,avg_reward,noise_std
1,-19.197980,0.298800
2,-6.448518,0.297605
3,-6.910492,0.296414
4,-10.207985,0.295229
5,-0.362859,0.294048
6,5.384988,0.292872
7,-7.972533,0.291700
8,-2.079532,0.290533
9,-2.737672,0.289371
10,-1.186074,0.288214
11,-4.926266,0.287061
12,-18.051421,0.285913
13,11.376373,0.284769
14,-8.123169,0.283630
15,-12.497538,0.282495
16,-13.999563,0.281365
17,-12.371989,0.280240
18,-2.502835,0.279119
19,-4.007111,0.278002
20,-4.285228,0.276890
21,-7.644174,0.275783
22,-10.688975,0.274680
23,-27.381403,0.273581
24,-9.490617,0.272487
25,-13.062732,0.271397
26,-4.056183,0.270311
27,-15.963329,0.269230
28,-15.571219,0.268153
29,-10.831006,0.267080
30,-4.530596,0.266012
31,0.393593,0.264948
32,2.291480,0.263888
33,-2.836618,0.262833
34,-1.330814,0.261781
35,-1.239146,0.260734
36,-0.190499,0.259691
37,-1.077912,0.258653
38,-3.575806,0.257618
39,-0.734184,0.256587
40,-6.610962,0.255561
41,1.161037,0.254539
42,2.800664,0.253521
43,-5.707647,0.252507
44,3.994729,0.251497
45,-1.056872,0.250491
46,4.260139,0.249489
47,-1.506265,0.248491
48,-0.473985,0.247497
49,2.547086,0.246507
50,-3.011180,0.245521
51,-4.882631,0.244539
52,-3.281117,0.243560
53,-3.950138,0.242586
54,-0.708106,0.241616
55,5.889499,0.240649
56,6.092293,0.239687
57,1.898899,0.238728
58,-0.737936,0.237773
59,-2.517834,0.236822
60,0.101757,0.235875
61,5.660047,0.234931
62,-0.050194,0.233992
63,-4.299291,0.233056
64,3.370664,0.232123
65,4.203089,0.231195
66,3.010772,0.230270
67,-3.481497,0.229349
68,1.968267,0.228432
69,3.566851,0.227518
70,6.839116,0.226608
71,-1.581069,0.225701
72,0.025379,0.224799
73,0.583038,0.223899
74,4.160973,0.223004
75,4.055822,0.222112
76,5.602581,0.221223
77,0.044539,0.220338
78,4.555218,0.219457
79,3.451843,0.218579
80,4.808722,0.217705
81,3.339162,0.216834
82,0.683626,0.215967
83,2.249442,0.215103
84,3.481076,0.214243
85,4.101593,0.213386
86,1.842219,0.212532
87,4.522457,0.211682
88,0.263733,0.210835
89,-3.099244,0.209992
90,-5.930081,0.209152
91,-4.578692,0.208315
92,0.851695,0.207482
93,-0.688259,0.206652
94,-0.391766,0.205825
95,4.309032,0.205002
96,-2.605435,0.204182
97,-2.546296,0.203365
98,-7.955693,0.202552
99,-2.416507,0.201742
100,-0.752362,0.200935
101,0.667081,0.200131
102,-1.894397,0.199331
103,-1.520099,0.198533
104,0.222912,0.197739
105,-0.485155,0.196948
106,-2.310181,0.196160
107,-0.796623,0.195376
108,-2.457099,0.194594
109,-4.652700,0.193816
110,-3.017035,0.193041
111,0.404274,0.192268
112,3.687014,0.191499
113,-0.107413,0.190733
114,0.141676,0.189970
115,-1.210550,0.189210
116,-1.497064,0.188454
117,-4.911299,0.187700
118,-6.345520,0.186949
119,-5.911772,0.186201
120,-5.005150,0.185456
121,-3.533445,0.184715
122,-6.041348,0.183976
123,-3.586317,0.183240
124,-1.713394,0.182507
125,0.395267,0.181777
126,-7.609811,0.181050
127,-4.256044,0.180326
128,-0.361184,0.179604
129,-2.884658,0.178886
130,-0.224645,0.178170
131,-1.583242,0.177458
132,-5.573186,0.176748
133,-7.500719,0.176041
134,-2.716989,0.175337
135,0.468538,0.174635
136,-0.805640,0.173937
137,-3.722104,0.173241
138,-0.569627,0.172548
139,1.202382,0.171858
140,2.862107,0.171170
141,0.895031,0.170486
142,-0.328318,0.169804
143,3.995882,0.169125
144,1.803768,0.168448
145,3.046133,0.167774
146,0.657586,0.167103
147,1.394603,0.166435
148,5.476887,0.165769
149,2.119605,0.165106
150,5.407451,0.164446
151,-1.311352,0.163788
152,2.953214,0.163133
153,2.062414,0.162480
