episode,avg_reward,noise_std
1,9.937162,0.298800
2,7.573816,0.297605
3,15.344570,0.296414
4,11.981843,0.295229
5,14.988662,0.294048
6,18.089856,0.292872
7,8.408391,0.291700
8,4.537841,0.290533
9,7.468417,0.289371
10,5.289669,0.288214
11,6.376257,0.287061
12,4.889144,0.285913
13,-0.318466,0.284769
14,4.152004,0.283630
15,-0.802663,0.282495
16,4.176625,0.281365
17,9.187528,0.280240
18,4.713999,0.279119
19,7.208440,0.278002
20,2.731522,0.276890
21,2.084282,0.275783
22,4.247553,0.274680
23,5.246476,0.273581
24,9.116016,0.272487
25,9.558367,0.271397
26,3.754551,0.270311
27,6.777877,0.269230
28,3.708007,0.268153
29,8.792580,0.267080
30,6.896891,0.266012
31,-0.329110,0.264948
32,11.742038,0.263888
33,15.575809,0.262833
34,7.589695,0.261781
35,11.553049,0.260734
36,6.180864,0.259691
37,5.687428,0.258653
38,9.566512,0.257618
39,0.655655,0.256587
40,3.594512,0.255561
41,1.875775,0.254539
42,4.805872,0.253521
43,4.249084,0.252507
44,2.504497,0.251497
45,10.097722,0.250491
46,3.086260,0.249489
47,5.189370,0.248491
48,6.721289,0.247497
49,15.422551,0.246507
50,8.105897,0.245521
51,8.738837,0.244539
52,7.411871,0.243560
53,11.379704,0.242586
54,9.542470,0.241616
55,2.677448,0.240649
56,8.468924,0.239687
57,19.532592,0.238728
58,-1.980214,0.237773
59,16.160193,0.236822
60,5.838793,0.235875
61,6.799554,0.234931
62,7.123069,0.233992
63,6.220271,0.233056
64,5.232574,0.232123
65,10.712277,0.231195
66,6.983263,0.230270
67,9.318996,0.229349
68,5.726342,0.228432
69,1.888652,0.227518
70,6.226994,0.226608
71,1.439212,0.225701
72,9.705570,0.224799
73,11.962824,0.223899
74,8.193989,0.223004
75,9.831900,0.222112
76,1.708422,0.221223
77,9.234136,0.220338
78,2.016863,0.219457
79,6.544425,0.218579
80,7.307491,0.217705
81,2.368281,0.216834
82,8.043627,0.215967
83,6.789859,0.215103
84,8.601482,0.214243
85,18.459413,0.213386
86,10.050229,0.212532
