episode,avg_reward,noise_std
1,11.845111,0.298800
2,13.339651,0.297605
3,1.837336,0.296414
4,-3.293399,0.295229
5,1.556543,0.294048
6,5.291179,0.292872
7,-2.140349,0.291700
8,-3.621564,0.290533
9,-11.970013,0.289371
10,-2.331830,0.288214
11,-6.224670,0.287061
12,-9.441695,0.285913
13,-2.721346,0.284769
14,-4.634384,0.283630
15,-1.252052,0.282495
16,1.168869,0.281365
17,-13.827344,0.280240
18,2.185458,0.279119
19,-4.267568,0.278002
20,-4.401583,0.276890
21,-14.554142,0.275783
22,-9.595862,0.274680
23,-12.714734,0.273581
24,-7.261079,0.272487
25,-10.967271,0.271397
26,-14.922601,0.270311
27,-5.521614,0.269230
28,-6.290097,0.268153
29,-9.408874,0.267080
30,-14.120648,0.266012
31,-0.241439,0.264948
32,-11.575061,0.263888
33,-14.436262,0.262833
34,-4.778142,0.261781
35,-11.156986,0.260734
36,-18.629581,0.259691
37,-13.540256,0.258653
38,-7.166134,0.257618
39,-5.094338,0.256587
40,-2.274265,0.255561
41,3.109210,0.254539
42,-10.206373,0.253521
43,-0.702272,0.252507
44,0.162514,0.251497
45,-8.571939,0.250491
46,9.342417,0.249489
47,0.477672,0.248491
48,-6.386673,0.247497
49,-8.664525,0.246507
50,3.669270,0.245521
51,0.923118,0.244539
52,4.059049,0.243560
53,1.053622,0.242586
54,0.077832,0.241616
55,-2.882993,0.240649
56,-13.013020,0.239687
57,-5.076116,0.238728
58,-1.120131,0.237773
59,-6.837455,0.236822
60,-7.428440,0.235875
61,5.467439,0.234931
62,-10.896160,0.233992
63,3.299222,0.233056
64,-0.417244,0.232123
65,-12.327369,0.231195
66,-1.973248,0.230270
67,-4.106869,0.229349
68,-5.254447,0.228432
69,-7.465260,0.227518
70,-9.352388,0.226608
71,-5.009655,0.225701
72,-2.263742,0.224799
73,-2.983226,0.223899
74,-1.354913,0.223004
75,-5.290174,0.222112
76,-5.304526,0.221223
77,-5.203058,0.220338
78,-8.746745,0.219457
79,-7.490977,0.218579
80,-7.867310,0.217705
81,-12.588386,0.216834
82,3.159924,0.215967
83,-3.882674,0.215103
84,-6.577229,0.214243
85,-5.415780,0.213386
86,-2.094536,0.212532
87,-1.955964,0.211682
88,2.412148,0.210835
89,-2.553454,0.209992
90,-4.728055,0.209152
91,-1.786152,0.208315
92,8.067594,0.207482
93,-5.927425,0.206652
94,2.917605,0.205825
95,6.627164,0.205002
96,0.622256,0.204182
97,1.426478,0.203365
98,-0.676373,0.202552
99,-1.312428,0.201742
100,-0.831488,0.200935
101,13.163293,0.200131
102,4.027241,0.199331
103,3.341848,0.198533
104,-3.555589,0.197739
105,0.354440,0.196948
106,-5.856717,0.196160
107,-2.132769,0.195376
108,-6.134348,0.194594
109,-8.227421,0.193816
110,8.270972,0.193041
111,4.946826,0.192268
112,-4.515784,0.191499
113,-4.234198,0.190733
114,-3.977148,0.189970
115,-14.593790,0.189210
116,-5.650636,0.188454
117,-5.172825,0.187700
118,1.646741,0.186949
