episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
149,0.100000,1.054000,2,0.052000,0.080000
150,0.162000,2.364000,3,0.078000,0.125000
151,0.138000,0.754000,2,0.054000,0.105000
152,0.640000,1.040000,3,0.134000,0.255000
153,0.176000,0.264000,2,0.048000,0.090000
154,0.320000,0.900000,3,0.124000,0.215000
155,0.226000,1.436000,3,0.084000,0.135000
156,0.266000,1.524000,4,0.092000,0.170000
157,0.270000,0.484000,3,0.084000,0.140000
158,0.290000,1.444000,3,0.088000,0.150000
159,0.132000,0.100000,1,0.030000,0.055000
160,0.012000,0.730000,1,0.014000,0.015000
161,2.116000,0.982000,5,0.296000,0.600000
162,0.164000,1.870000,4,0.078000,0.115000
163,0.078000,1.670000,3,0.048000,0.060000
164,0.204000,1.126000,3,0.086000,0.140000
165,0.732000,1.020000,4,0.154000,0.240000
166,0.120000,0.706000,3,0.072000,0.105000
167,0.210000,0.874000,2,0.066000,0.115000
168,0.184000,0.772000,1,0.038000,0.070000
169,0.604000,1.044000,3,0.120000,0.230000
170,0.760000,0.924000,2,0.094000,0.205000
171,0.196000,1.658000,2,0.078000,0.135000
172,0.222000,1.710000,2,0.056000,0.100000
173,0.504000,1.866000,5,0.166000,0.265000
174,0.456000,1.282000,4,0.110000,0.190000
175,0.772000,1.898000,3,0.134000,0.260000
176,0.284000,1.022000,2,0.064000,0.115000
177,0.326000,0.562000,2,0.072000,0.135000
178,0.564000,2.188000,5,0.192000,0.305000
179,0.090000,0.850000,1,0.026000,0.045000
180,0.376000,1.542000,4,0.100000,0.165000
181,0.336000,0.850000,4,0.130000,0.265000
182,0.492000,1.504000,6,0.184000,0.300000
183,0.124000,1.002000,3,0.064000,0.095000
184,0.240000,1.472000,3,0.106000,0.180000
185,0.840000,0.668000,4,0.170000,0.335000
186,0.226000,1.744000,4,0.098000,0.155000
187,0.296000,1.172000,4,0.122000,0.215000
188,0.056000,1.822000,2,0.038000,0.050000
189,0.042000,1.092000,2,0.036000,0.045000
190,0.502000,1.300000,2,0.132000,0.265000
191,0.402000,1.444000,3,0.104000,0.190000
192,0.180000,0.850000,3,0.072000,0.120000
193,0.108000,0.704000,1,0.040000,0.070000
194,0.170000,1.722000,3,0.068000,0.105000
195,1.216000,1.164000,3,0.220000,0.415000
196,0.144000,1.644000,2,0.056000,0.090000
197,0.290000,0.434000,1,0.054000,0.105000
198,0.304000,0.642000,3,0.084000,0.235000
199,0.026000,0.938000,2,0.030000,0.040000
200,0.000000,0.000000,0,0.000000,0.000000
201,0.202000,0.472000,1,0.044000,0.085000
202,0.268000,1.468000,4,0.112000,0.180000
203,0.068000,1.262000,2,0.042000,0.060000
204,0.516000,1.380000,3,0.126000,0.240000
205,0.544000,0.744000,3,0.132000,0.275000
206,0.280000,0.540000,2,0.080000,0.155000
207,0.332000,1.918000,4,0.134000,0.235000
208,0.278000,0.952000,2,0.066000,0.120000
209,0.342000,0.680000,1,0.044000,0.090000
210,0.212000,0.080000,2,0.044000,0.090000
211,0.428000,1.844000,4,0.128000,0.220000
212,0.424000,1.106000,3,0.104000,0.145000
213,0.398000,1.342000,3,0.082000,0.160000
214,0.156000,0.000000,1,0.024000,0.060000
215,0.314000,0.760000,4,0.106000,0.265000
216,0.156000,0.760000,1,0.032000,0.060000
217,0.100000,0.878000,2,0.052000,0.075000
218,0.266000,1.512000,2,0.064000,0.115000
219,0.128000,1.458000,2,0.086000,0.135000
220,0.048000,0.202000,1,0.026000,0.040000
221,0.490000,1.410000,5,0.170000,0.305000
222,0.186000,1.616000,3,0.070000,0.105000
223,0.002000,0.960000,1,0.010000,0.005000
224,0.876000,1.098000,3,0.132000,0.185000
225,0.550000,0.532000,3,0.106000,0.215000
226,0.364000,1.444000,3,0.096000,0.190000
227,0.290000,1.742000,2,0.060000,0.105000
228,0.244000,1.212000,4,0.084000,0.145000
229,0.450000,0.812000,3,0.120000,0.235000
230,0.472000,0.586000,1,0.088000,0.215000
231,0.650000,1.200000,3,0.136000,0.255000
232,0.000000,0.000000,0,0.000000,0.000000
233,0.140000,0.584000,1,0.048000,0.090000
234,0.184000,0.832000,2,0.054000,0.110000
235,0.542000,0.624000,2,0.088000,0.170000
236,0.416000,1.620000,3,0.112000,0.130000
237,0.180000,1.428000,4,0.112000,0.160000
238,0.418000,1.004000,2,0.074000,0.135000
239,0.000000,0.000000,0,0.000000,0.000000
240,0.648000,0.966000,2,0.088000,0.225000
241,0.290000,0.896000,2,0.068000,0.120000
242,0.066000,0.674000,2,0.046000,0.065000
243,0.164000,1.540000,3,0.050000,0.085000
244,0.132000,0.976000,3,0.070000,0.100000
245,0.428000,0.400000,2,0.098000,0.185000
246,0.000000,0.000000,0,0.000000,0.000000
247,0.080000,1.812000,3,0.052000,0.065000
248,0.364000,0.748000,4,0.150000,0.255000
249,0.490000,0.544000,2,0.092000,0.180000
250,0.356000,1.426000,4,0.130000,0.230000
251,0.542000,0.644000,2,0.106000,0.215000
252,0.000000,0.000000,0,0.000000,0.000000
253,0.194000,0.738000,3,0.096000,0.160000
254,0.020000,0.880000,1,0.030000,0.035000
255,2.464000,1.134000,3,0.166000,0.345000
256,1.072000,1.056000,3,0.164000,0.300000
257,0.030000,0.930000,1,0.018000,0.025000
258,0.512000,0.332000,2,0.070000,0.150000
259,0.664000,0.290000,2,0.130000,0.280000
260,1.046000,0.964000,4,0.170000,0.355000
261,0.258000,1.496000,3,0.114000,0.185000
262,0.296000,0.654000,2,0.078000,0.145000
263,0.116000,0.762000,1,0.034000,0.060000
264,0.120000,1.338000,2,0.066000,0.105000
265,1.264000,0.804000,2,0.148000,0.300000
266,0.050000,0.348000,2,0.040000,0.060000
267,0.816000,0.378000,2,0.134000,0.275000
268,0.042000,0.612000,1,0.026000,0.040000
269,0.742000,1.248000,3,0.148000,0.290000
270,0.156000,0.560000,1,0.032000,0.060000
271,0.000000,0.000000,0,0.000000,0.000000
272,0.042000,0.310000,1,0.020000,0.030000
273,0.304000,1.608000,5,0.124000,0.205000
274,0.654000,0.570000,3,0.134000,0.250000
275,0.182000,0.974000,2,0.070000,0.125000
276,0.386000,0.532000,2,0.078000,0.150000
277,0.090000,0.776000,2,0.054000,0.080000
278,0.156000,0.740000,1,0.032000,0.060000
279,0.262000,0.600000,2,0.086000,0.170000
280,0.268000,0.588000,3,0.096000,0.185000
281,0.112000,0.680000,2,0.058000,0.100000
282,0.132000,0.250000,1,0.030000,0.055000
283,0.182000,0.806000,2,0.070000,0.185000
284,0.056000,0.830000,3,0.046000,0.055000
285,0.242000,0.918000,2,0.078000,0.140000
286,0.000000,0.000000,0,0.000000,0.000000
287,0.186000,0.356000,2,0.070000,0.120000
288,0.600000,1.198000,4,0.138000,0.245000
289,0.090000,0.180000,1,0.026000,0.045000
290,0.994000,1.020000,4,0.242000,0.405000
291,0.308000,0.792000,1,0.046000,0.090000
292,0.156000,0.800000,1,0.032000,0.060000
293,0.318000,0.636000,3,0.092000,0.175000
294,0.850000,0.670000,4,0.172000,0.385000
295,0.000000,0.000000,0,0.000000,0.000000
296,0.340000,1.152000,3,0.088000,0.155000
297,0.112000,0.332000,1,0.032000,0.055000
298,1.194000,1.050000,3,0.130000,0.265000
299,0.078000,0.002000,1,0.022000,0.050000
300,0.476000,0.482000,2,0.114000,0.215000
301,0.344000,0.790000,3,0.076000,0.130000
302,0.292000,1.504000,4,0.088000,0.150000
303,0.030000,0.510000,1,0.018000,0.025000
304,0.242000,0.542000,2,0.066000,0.120000
305,0.422000,0.558000,3,0.112000,0.220000
306,0.366000,0.096000,1,0.070000,0.210000
307,0.448000,1.502000,5,0.142000,0.245000
308,0.666000,1.052000,3,0.154000,0.285000
309,0.090000,0.496000,1,0.044000,0.075000
310,0.178000,1.432000,2,0.068000,0.105000
311,0.106000,0.716000,3,0.060000,0.095000
312,0.108000,0.514000,2,0.048000,0.090000
313,0.828000,0.438000,4,0.150000,0.340000
314,0.050000,0.642000,1,0.028000,0.045000
315,0.088000,0.818000,1,0.042000,0.070000
316,0.374000,0.882000,2,0.072000,0.110000
317,0.242000,1.532000,2,0.058000,0.100000
318,0.380000,0.790000,1,0.046000,0.095000
319,1.054000,1.228000,3,0.130000,0.245000
320,0.344000,1.392000,2,0.072000,0.135000
321,0.228000,0.670000,2,0.082000,0.160000
322,0.418000,0.934000,3,0.092000,0.160000
323,0.298000,0.810000,4,0.106000,0.180000
324,0.074000,0.702000,1,0.028000,0.045000
325,0.432000,1.064000,3,0.104000,0.190000
326,0.562000,0.864000,4,0.170000,0.275000
327,1.110000,1.228000,6,0.262000,0.435000
328,0.314000,0.982000,4,0.096000,0.175000
329,0.354000,0.788000,5,0.130000,0.255000
330,0.260000,0.754000,3,0.076000,0.155000
331,0.162000,0.552000,1,0.038000,0.070000
332,0.134000,0.668000,3,0.066000,0.105000
333,0.308000,0.856000,4,0.126000,0.215000
334,0.072000,0.020000,1,0.024000,0.040000
335,0.094000,1.006000,4,0.070000,0.100000
336,0.290000,0.766000,4,0.120000,0.190000
337,0.708000,1.162000,4,0.190000,0.335000
338,0.248000,0.992000,3,0.078000,0.130000
339,0.098000,0.692000,1,0.036000,0.065000
340,0.554000,1.488000,3,0.144000,0.255000
341,0.288000,1.420000,3,0.072000,0.120000
342,0.396000,1.928000,4,0.128000,0.210000
343,0.262000,0.554000,3,0.114000,0.200000
344,0.050000,0.640000,2,0.048000,0.060000
345,1.282000,0.310000,1,0.144000,0.390000
346,0.118000,0.272000,2,0.044000,0.065000
347,0.176000,0.726000,2,0.064000,0.105000
348,0.236000,1.410000,4,0.118000,0.190000
349,0.362000,0.662000,2,0.076000,0.185000
350,0.000000,0.000000,0,0.000000,0.000000
351,1.020000,1.168000,3,0.136000,0.280000
352,0.700000,1.798000,5,0.198000,0.340000
353,0.412000,0.892000,3,0.126000,0.230000
354,0.156000,0.630000,1,0.032000,0.060000
355,0.790000,0.394000,3,0.126000,0.215000
356,0.084000,1.350000,3,0.052000,0.070000
357,0.000000,0.000000,0,0.000000,0.000000
358,0.208000,1.110000,3,0.070000,0.115000
359,0.766000,0.500000,3,0.142000,0.295000
360,0.298000,1.696000,2,0.070000,0.120000
361,0.032000,0.172000,1,0.022000,0.030000
362,0.386000,1.866000,4,0.116000,0.195000
363,0.452000,0.854000,3,0.094000,0.140000
364,0.042000,0.920000,1,0.020000,0.030000
365,0.502000,0.622000,2,0.074000,0.160000
366,0.100000,0.998000,3,0.074000,0.105000
367,0.048000,0.564000,1,0.032000,0.050000
368,1.424000,0.918000,4,0.270000,0.585000
369,0.158000,0.080000,2,0.062000,0.115000
370,0.134000,0.596000,1,0.048000,0.085000
371,0.254000,0.646000,3,0.080000,0.155000
372,0.074000,0.870000,2,0.034000,0.045000
373,0.442000,0.860000,2,0.102000,0.195000
374,0.608000,0.520000,4,0.108000,0.265000
375,0.316000,1.598000,3,0.090000,0.150000
376,0.358000,1.186000,4,0.136000,0.245000
377,0.132000,0.000000,1,0.022000,0.055000
378,0.316000,0.944000,2,0.108000,0.200000
379,0.222000,1.388000,4,0.104000,0.160000
380,0.000000,0.000000,0,0.000000,0.000000
381,0.072000,0.794000,2,0.050000,0.075000
382,0.606000,1.258000,6,0.184000,0.320000
383,0.296000,0.736000,3,0.104000,0.185000
384,0.622000,0.594000,1,0.086000,0.185000
385,0.258000,1.558000,3,0.102000,0.175000
386,0.810000,0.340000,3,0.140000,0.325000
387,0.452000,0.440000,2,0.072000,0.150000
388,0.000000,0.000000,0,0.000000,0.000000
389,0.784000,1.428000,4,0.180000,0.350000
390,0.580000,0.274000,2,0.080000,0.170000
391,0.190000,0.952000,3,0.066000,0.100000
392,0.314000,0.810000,3,0.064000,0.120000
393,0.042000,0.920000,1,0.020000,0.030000
394,0.536000,0.456000,2,0.108000,0.215000
395,0.938000,0.272000,2,0.140000,0.280000
396,0.000000,0.000000,0,0.000000,0.000000
397,0.040000,0.606000,1,0.032000,0.045000
398,1.178000,0.300000,1,0.134000,0.290000
399,3.214000,0.146000,2,0.168000,0.370000
400,0.482000,0.408000,3,0.172000,0.325000
401,0.110000,0.790000,1,0.028000,0.050000
402,0.218000,0.534000,2,0.070000,0.125000
403,0.308000,1.692000,4,0.102000,0.180000
404,0.054000,0.942000,2,0.032000,0.055000
405,0.090000,0.680000,1,0.026000,0.045000
406,0.330000,1.930000,3,0.116000,0.175000
407,0.472000,0.754000,3,0.086000,0.235000
408,0.510000,0.466000,5,0.176000,0.320000
409,0.540000,1.698000,3,0.120000,0.190000
410,0.332000,1.484000,2,0.070000,0.125000
411,0.170000,0.706000,2,0.068000,0.115000
412,0.078000,0.782000,1,0.030000,0.050000
413,0.606000,0.902000,2,0.118000,0.230000
414,0.280000,1.792000,5,0.142000,0.255000
415,0.078000,1.226000,2,0.052000,0.075000
416,0.022000,0.768000,1,0.032000,0.040000
417,0.320000,1.094000,3,0.094000,0.170000
418,0.316000,1.494000,3,0.126000,0.220000
419,0.454000,1.670000,2,0.074000,0.145000
420,0.110000,0.000000,1,0.020000,0.050000
421,0.092000,0.746000,2,0.052000,0.110000
422,0.406000,1.612000,3,0.098000,0.180000
423,0.622000,0.880000,3,0.096000,0.200000
424,0.112000,0.776000,3,0.058000,0.100000
425,0.370000,0.786000,2,0.102000,0.200000
426,0.048000,0.884000,3,0.042000,0.055000
427,0.466000,1.402000,3,0.130000,0.225000
428,0.430000,1.296000,3,0.144000,0.265000
429,0.174000,1.002000,3,0.058000,0.100000
430,0.336000,0.856000,2,0.086000,0.160000
431,0.430000,0.908000,4,0.120000,0.240000
432,0.314000,1.900000,4,0.096000,0.160000
433,0.264000,0.914000,3,0.092000,0.175000
434,0.650000,1.958000,6,0.190000,0.355000
435,0.170000,0.820000,2,0.054000,0.095000
436,0.352000,0.674000,3,0.086000,0.165000
437,0.106000,0.914000,3,0.066000,0.130000
438,0.082000,1.820000,3,0.042000,0.065000
439,0.692000,1.016000,3,0.126000,0.240000
440,0.558000,1.378000,3,0.140000,0.245000
441,0.266000,1.432000,3,0.082000,0.160000
442,0.430000,1.576000,3,0.082000,0.155000
443,0.334000,1.542000,3,0.088000,0.155000
444,1.434000,0.098000,1,0.184000,0.400000
445,0.938000,2.058000,7,0.236000,0.410000
446,0.774000,1.260000,3,0.106000,0.200000
447,0.296000,1.090000,3,0.110000,0.190000
448,0.216000,1.700000,3,0.088000,0.140000
449,1.356000,0.768000,2,0.114000,0.250000
450,0.210000,0.484000,3,0.078000,0.175000
451,0.012000,0.950000,1,0.014000,0.015000
452,0.072000,0.510000,1,0.024000,0.040000
453,0.158000,0.904000,3,0.070000,0.125000
454,0.306000,1.262000,3,0.106000,0.175000
455,0.386000,1.048000,4,0.124000,0.220000
456,0.350000,0.552000,3,0.086000,0.170000
457,0.298000,0.992000,2,0.064000,0.115000
458,0.876000,1.256000,3,0.118000,0.240000
459,0.248000,0.712000,2,0.046000,0.140000
460,0.082000,0.730000,3,0.050000,0.065000
461,0.286000,0.056000,2,0.092000,0.120000
462,0.096000,0.752000,1,0.032000,0.080000
463,0.998000,1.074000,6,0.210000,0.290000
464,0.220000,0.268000,2,0.082000,0.145000
465,0.382000,1.240000,5,0.148000,0.260000
466,0.180000,0.816000,3,0.080000,0.125000
467,0.342000,0.800000,1,0.044000,0.090000
468,0.530000,0.782000,2,0.076000,0.215000
469,0.694000,0.532000,3,0.142000,0.235000
470,0.090000,0.680000,1,0.026000,0.045000
471,0.142000,0.802000,3,0.056000,0.095000
472,0.604000,0.254000,4,0.154000,0.245000
473,0.216000,1.210000,5,0.112000,0.120000
474,0.186000,1.522000,3,0.092000,0.145000
475,0.226000,1.352000,3,0.102000,0.170000
476,0.390000,1.036000,3,0.122000,0.230000
477,0.420000,0.962000,4,0.110000,0.165000
478,0.448000,1.298000,4,0.146000,0.250000
479,0.514000,2.044000,4,0.132000,0.175000
480,1.822000,0.612000,3,0.142000,0.270000
481,0.934000,1.362000,3,0.130000,0.260000
482,0.326000,1.310000,3,0.082000,0.160000
483,0.104000,0.442000,2,0.042000,0.080000
484,0.214000,1.034000,5,0.100000,0.125000
485,0.302000,1.012000,4,0.116000,0.165000
486,0.174000,1.284000,3,0.076000,0.115000
487,0.354000,0.110000,2,0.050000,0.105000
488,0.352000,0.722000,6,0.148000,0.280000
489,0.318000,1.012000,5,0.140000,0.225000
490,0.350000,1.210000,5,0.136000,0.220000
491,0.270000,0.814000,4,0.092000,0.160000
492,0.248000,1.362000,3,0.066000,0.120000
493,0.350000,1.742000,4,0.158000,0.265000
494,0.186000,2.080000,3,0.064000,0.100000
495,0.580000,1.096000,5,0.158000,0.290000
496,0.116000,0.834000,2,0.038000,0.065000
497,0.534000,0.768000,5,0.146000,0.310000
498,0.414000,0.594000,3,0.090000,0.175000
499,0.054000,1.746000,3,0.056000,0.065000
500,0.026000,1.108000,2,0.042000,0.045000
501,0.134000,1.686000,3,0.076000,0.115000
502,0.026000,0.902000,1,0.026000,0.030000
503,0.092000,2.024000,3,0.062000,0.085000
504,0.170000,1.104000,2,0.058000,0.095000
505,0.168000,0.714000,1,0.048000,0.090000
506,0.416000,0.572000,1,0.064000,0.135000
507,0.986000,1.412000,4,0.144000,0.305000
508,0.362000,1.084000,5,0.154000,0.260000
509,0.298000,0.672000,2,0.074000,0.220000
510,0.240000,1.002000,4,0.074000,0.120000
511,0.438000,0.750000,3,0.090000,0.160000
512,0.448000,1.240000,3,0.084000,0.170000
513,0.062000,1.322000,2,0.042000,0.060000
514,0.422000,0.580000,3,0.098000,0.185000
515,0.038000,1.252000,2,0.036000,0.045000
516,0.248000,1.560000,3,0.086000,0.135000
517,0.476000,1.762000,5,0.128000,0.225000
518,0.090000,0.610000,1,0.026000,0.045000
519,0.020000,0.016000,1,0.022000,0.030000
520,0.064000,1.852000,2,0.038000,0.050000
521,0.538000,1.010000,4,0.172000,0.300000
522,0.616000,1.102000,3,0.180000,0.345000
523,0.084000,1.062000,2,0.066000,0.095000
524,0.010000,0.804000,1,0.020000,0.020000
525,0.312000,1.680000,4,0.110000,0.195000
526,0.688000,0.810000,2,0.140000,0.290000
527,0.252000,1.496000,5,0.106000,0.205000
528,0.130000,0.934000,3,0.072000,0.110000
529,0.714000,0.390000,3,0.136000,0.255000
530,0.294000,0.554000,3,0.122000,0.215000
531,0.112000,0.572000,2,0.068000,0.105000
532,0.072000,0.984000,2,0.048000,0.070000
533,0.086000,0.784000,2,0.052000,0.125000
534,0.168000,0.840000,2,0.060000,0.110000
535,0.026000,0.882000,2,0.032000,0.060000
536,0.196000,0.454000,2,0.056000,0.090000
537,0.244000,1.492000,2,0.062000,0.110000
538,0.364000,0.632000,3,0.132000,0.240000
539,0.158000,0.690000,1,0.072000,0.120000
540,0.408000,0.096000,2,0.092000,0.175000
541,0.038000,0.872000,2,0.034000,0.070000
542,0.340000,1.174000,3,0.094000,0.210000
543,0.954000,0.628000,3,0.164000,0.310000
544,0.000000,0.000000,0,0.000000,0.000000
545,0.456000,1.126000,2,0.096000,0.185000
546,0.642000,1.406000,6,0.208000,0.290000
547,0.088000,0.758000,2,0.058000,0.085000
548,0.122000,1.484000,2,0.054000,0.085000
549,0.830000,1.400000,3,0.146000,0.300000
550,0.072000,0.946000,2,0.052000,0.075000
551,0.114000,0.552000,1,0.038000,0.070000
552,0.122000,1.624000,4,0.072000,0.110000
553,0.732000,1.214000,3,0.122000,0.230000
554,0.212000,0.722000,2,0.064000,0.115000
555,0.358000,1.146000,3,0.098000,0.180000
556,0.282000,1.364000,3,0.082000,0.155000
557,0.152000,1.368000,4,0.090000,0.130000
558,0.404000,1.402000,5,0.132000,0.210000
559,0.012000,0.950000,1,0.014000,0.015000
560,0.186000,1.572000,4,0.082000,0.120000
561,0.272000,0.724000,1,0.056000,0.160000
562,0.282000,0.296000,3,0.084000,0.120000
563,0.430000,0.970000,3,0.118000,0.215000
564,0.092000,0.796000,2,0.050000,0.085000
565,0.334000,0.580000,2,0.142000,0.265000
566,0.162000,0.802000,1,0.044000,0.085000
567,0.498000,0.462000,3,0.122000,0.255000
568,0.728000,0.284000,3,0.140000,0.280000
569,0.130000,0.800000,2,0.044000,0.070000
570,0.090000,0.730000,1,0.026000,0.045000
571,1.242000,1.480000,6,0.276000,0.470000
572,0.318000,1.020000,3,0.114000,0.225000
573,0.526000,0.452000,3,0.098000,0.200000
574,1.282000,0.538000,1,0.094000,0.200000
575,0.516000,0.344000,3,0.112000,0.210000
576,0.308000,1.100000,4,0.134000,0.230000
577,0.564000,1.544000,5,0.132000,0.260000
578,0.798000,1.218000,4,0.170000,0.345000
579,0.346000,1.188000,3,0.100000,0.190000
