episode,avg_reward,noise_std
1,-5.983932,0.298800
2,12.050723,0.297605
3,21.640623,0.296414
4,14.151894,0.295229
5,6.374130,0.294048
6,9.229134,0.292872
7,8.679440,0.291700
8,4.721699,0.290533
9,0.363497,0.289371
10,2.748057,0.288214
11,2.580088,0.287061
12,0.207380,0.285913
13,15.925125,0.284769
14,10.530064,0.283630
15,7.310658,0.282495
16,-2.644386,0.281365
17,-2.447172,0.280240
18,-0.460007,0.279119
19,8.613899,0.278002
20,0.400390,0.276890
21,3.723364,0.275783
22,7.464756,0.274680
23,-0.213710,0.273581
24,9.131576,0.272487
25,4.731739,0.271397
26,6.113918,0.270311
27,11.187562,0.269230
28,5.688518,0.268153
29,5.613292,0.267080
30,3.282495,0.266012
31,8.132035,0.264948
32,-0.875747,0.263888
33,3.587437,0.262833
34,2.898954,0.261781
35,5.382243,0.260734
36,0.782679,0.259691
37,0.797925,0.258653
38,5.185812,0.257618
39,2.622721,0.256587
40,14.409833,0.255561
41,4.534297,0.254539
42,13.923431,0.253521
43,4.615534,0.252507
44,5.977006,0.251497
45,-1.068096,0.250491
46,6.452234,0.249489
47,0.129432,0.248491
48,14.795474,0.247497
49,8.700159,0.246507
50,4.539796,0.245521
51,9.937526,0.244539
52,4.042581,0.243560
53,4.746521,0.242586
54,11.142435,0.241616
55,6.637247,0.240649
56,0.828310,0.239687
57,12.859198,0.238728
58,6.839648,0.237773
59,2.869097,0.236822
60,9.004098,0.235875
61,4.238486,0.234931
62,8.269409,0.233992
63,9.745767,0.233056
64,4.686778,0.232123
65,7.830433,0.231195
66,2.235643,0.230270
67,7.166110,0.229349
68,8.962776,0.228432
69,9.677107,0.227518
70,-0.212514,0.226608
71,14.353615,0.225701
72,16.847983,0.224799
73,7.004306,0.223899
74,-0.892604,0.223004
75,8.478788,0.222112
76,3.759113,0.221223
77,-0.534823,0.220338
78,2.401572,0.219457
79,12.337234,0.218579
80,5.886597,0.217705
81,7.536452,0.216834
82,9.687807,0.215967
83,4.703998,0.215103
84,8.588376,0.214243
85,3.892985,0.213386
86,7.095989,0.212532
87,4.231463,0.211682
88,-1.110282,0.210835
89,6.643652,0.209992
90,-0.204142,0.209152
91,2.203318,0.208315
92,-2.528970,0.207482
93,4.673118,0.206652
94,2.968633,0.205825
95,5.298767,0.205002
96,3.688349,0.204182
97,0.201893,0.203365
98,3.780556,0.202552
99,7.442816,0.201742
100,5.074315,0.200935
101,-1.418389,0.200131
102,2.302660,0.199331
103,4.198962,0.198533
104,-0.406704,0.197739
105,7.174781,0.196948
106,4.742269,0.196160
107,2.575837,0.195376
108,18.313178,0.194594
109,8.373493,0.193816
110,14.255928,0.193041
111,4.317183,0.192268
112,5.411607,0.191499
113,2.487399,0.190733
114,1.848739,0.189970
115,7.503903,0.189210
116,4.217369,0.188454
117,16.524239,0.187700
118,12.742756,0.186949
119,4.994444,0.186201
120,4.627566,0.185456
121,18.653531,0.184715
122,26.926223,0.183976
123,15.830053,0.183240
124,7.776205,0.182507
125,17.647150,0.181777
126,2.914307,0.181050
127,25.936143,0.180326
128,4.735064,0.179604
129,6.484425,0.178886
130,0.917280,0.178170
131,6.496988,0.177458
132,10.040031,0.176748
