episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio,avg_r_info,avg_r_uncertainty,avg_r_track,avg_r_action,avg_r_collision,avg_r_out,avg_total_raw
95,0.000000,0.000000,0,0.000000,0.000000,-0.042301,0.006512,0.000000,-0.022419,0.000000,-0.360852,-0.419060
96,0.252000,2.060000,5,0.092000,0.150000,-0.046325,0.003032,-0.018884,-0.029653,0.000000,-0.288401,-0.380231
97,0.534000,1.210000,3,0.098000,0.185000,0.000000,0.002802,0.010753,-0.015603,0.000000,-0.620969,-0.623017
98,0.126000,2.530000,3,0.060000,0.090000,-0.049020,0.001780,-0.036388,-0.018472,0.000000,-0.657881,-0.759982
99,0.480000,3.112000,6,0.142000,0.240000,-0.067082,0.000930,-0.001981,-0.024244,0.000000,-0.638105,-0.730482
100,0.196000,2.010000,5,0.092000,0.130000,-0.058693,0.002631,0.047474,-0.023287,0.000000,-0.581850,-0.613725
101,0.200000,1.130000,4,0.074000,0.125000,-0.031664,0.002802,-0.047738,-0.021594,0.000000,-0.664618,-0.762813
102,0.102000,0.840000,2,0.032000,0.060000,-0.028963,0.004838,-0.012189,-0.022508,0.000000,-0.543299,-0.602120
103,1.388000,2.820000,4,0.138000,0.265000,-0.090369,0.002092,0.027351,-0.023763,0.000000,-0.467358,-0.552048
104,0.212000,1.640000,3,0.068000,0.110000,-0.059970,0.001202,-0.064635,-0.021030,0.000000,-0.488779,-0.633213
105,0.252000,2.140000,3,0.076000,0.130000,-0.071750,0.002250,-0.032298,-0.020254,0.000000,-0.715511,-0.837563
106,0.030000,0.390000,1,0.018000,0.025000,-0.163358,0.006915,-0.002969,-0.024772,0.000000,-0.412182,-0.596366
107,0.190000,1.590000,4,0.082000,0.095000,-0.048622,0.004667,-0.026551,-0.027990,0.000000,-0.105951,-0.204446
108,0.138000,1.100000,3,0.058000,0.085000,-0.010481,0.005810,0.025543,-0.028468,0.000000,-0.252465,-0.260061
109,0.294000,1.340000,3,0.080000,0.140000,-0.080423,0.003161,0.044733,-0.026140,0.000000,-0.415102,-0.473769
110,0.092000,0.860000,2,0.032000,0.060000,-0.184561,0.004182,0.007577,-0.020147,0.000000,-0.577300,-0.770249
111,0.214000,2.770000,7,0.114000,0.165000,-0.063998,0.001845,-0.092985,-0.024823,0.000000,-0.359656,-0.539618
112,0.214000,2.490000,5,0.096000,0.140000,-0.105381,0.002860,-0.035273,-0.031128,0.000000,-0.292889,-0.461811
113,0.518000,2.400000,7,0.166000,0.275000,0.000000,0.001509,0.079726,-0.031106,0.000000,-0.161428,-0.111298
114,0.114000,2.250000,5,0.072000,0.120000,-0.106538,0.003295,-0.048359,-0.025524,0.000000,-0.397099,-0.574225
115,0.380000,1.850000,6,0.134000,0.215000,-0.044160,0.002754,-0.077166,-0.026635,0.000000,-0.249132,-0.394339
116,0.392000,1.460000,3,0.070000,0.135000,-0.055110,0.001612,-0.084833,-0.020746,0.000000,-0.701627,-0.860704
117,0.220000,1.310000,4,0.082000,0.145000,-0.000000,0.003878,-0.052865,-0.022607,0.000000,-0.543832,-0.615426
118,0.130000,2.340000,5,0.074000,0.105000,0.000000,0.000948,-0.048705,-0.020604,0.000000,-0.566198,-0.634560
119,0.056000,0.170000,1,0.022000,0.035000,-0.041093,0.006319,-0.017383,-0.025276,0.000000,-0.411956,-0.489390
120,0.380000,0.550000,1,0.046000,0.095000,-0.176711,0.005079,-0.090108,-0.024822,0.000000,-0.433651,-0.720212
121,0.170000,1.940000,3,0.064000,0.100000,-0.018915,0.002783,-0.030834,-0.021150,0.000000,-0.618628,-0.686744
122,0.142000,1.150000,4,0.064000,0.100000,-0.138155,0.003999,-0.032277,-0.025739,0.000000,-0.240369,-0.432542
123,0.844000,1.686000,5,0.152000,0.290000,-0.111745,0.002138,-0.139674,-0.027256,0.000000,-0.266526,-0.543064
124,0.508000,1.690000,3,0.092000,0.170000,-0.021105,0.001900,-0.111806,-0.026144,0.000000,-0.415163,-0.572318
125,0.560000,1.406000,4,0.104000,0.190000,-0.114805,0.001614,-0.023062,-0.027430,0.000000,-0.210167,-0.373850
126,0.464000,1.510000,4,0.108000,0.170000,-0.065755,0.002537,-0.081426,-0.029495,0.000000,-0.329680,-0.503818
127,0.178000,1.610000,6,0.100000,0.180000,-0.042925,0.002443,-0.135049,-0.026596,0.000000,-0.342602,-0.544729
128,0.674000,2.312000,6,0.146000,0.270000,-0.073179,0.001937,-0.081649,-0.028633,0.000000,-0.257926,-0.439451
129,0.248000,1.370000,4,0.078000,0.165000,-0.276310,0.004678,-0.011089,-0.026699,0.000000,-0.250877,-0.560298
130,0.192000,1.380000,3,0.068000,0.110000,-0.042567,0.003479,-0.060971,-0.025067,0.000000,-0.250781,-0.375907
131,0.076000,0.980000,4,0.044000,0.065000,-0.378520,0.005307,0.023489,-0.027712,0.000000,-0.225046,-0.602483
132,0.230000,1.440000,3,0.072000,0.120000,-0.067730,0.003212,-0.015153,-0.022332,0.000000,-0.447510,-0.549513
133,0.310000,1.930000,4,0.096000,0.160000,-0.070822,0.003102,-0.076788,-0.026180,0.000000,-0.267548,-0.438236
134,0.104000,0.880000,3,0.054000,0.075000,-0.031613,0.005090,-0.008022,-0.026113,0.000000,-0.383220,-0.443879
135,0.394000,1.690000,5,0.118000,0.195000,-0.138155,0.002937,0.123367,-0.025951,0.000000,-0.217659,-0.255461
136,0.230000,2.130000,5,0.092000,0.150000,-0.176715,0.002688,-0.037372,-0.025175,0.000000,-0.406448,-0.643022
137,0.204000,1.850000,4,0.084000,0.130000,-0.182551,0.003438,0.149005,-0.024669,0.000000,-0.267752,-0.322529
138,0.696000,1.550000,4,0.116000,0.230000,-0.206644,0.003998,0.226675,-0.027137,0.000000,-0.194558,-0.197666
139,0.442000,1.976000,6,0.118000,0.205000,-0.178252,0.003067,-0.085033,-0.027801,0.000000,-0.326190,-0.614209
140,0.420000,0.894000,4,0.096000,0.170000,-0.268390,0.005797,0.218302,-0.023805,0.000000,-0.282821,-0.350917
141,0.310000,2.182000,5,0.106000,0.180000,-0.096490,0.001124,-0.066308,-0.028083,0.000000,-0.246950,-0.436707
142,0.236000,1.300000,3,0.074000,0.125000,-0.035828,0.004828,-0.015033,-0.022253,0.000000,-0.451773,-0.520059
143,0.284000,1.960000,3,0.070000,0.115000,-0.120734,0.003246,-0.033752,-0.019052,0.000000,-0.477560,-0.647852
144,0.706000,0.610000,2,0.080000,0.160000,-0.268891,0.004902,-0.022345,-0.026758,0.000000,-0.312517,-0.625608
145,0.572000,1.430000,2,0.078000,0.155000,-0.107048,0.003071,-0.140083,-0.023647,0.000000,-0.409181,-0.676887
146,0.140000,1.550000,2,0.046000,0.075000,-0.042277,0.004886,-0.015952,-0.021660,0.000000,-0.468321,-0.543324
147,0.200000,2.190000,6,0.086000,0.130000,-0.000000,0.003615,-0.024165,-0.021988,0.000000,-0.362660,-0.405198
148,0.242000,2.010000,3,0.072000,0.120000,-0.027850,0.001523,-0.034426,-0.021239,0.000000,-0.401528,-0.483520
149,0.152000,1.670000,2,0.060000,0.090000,-0.070441,0.002329,-0.056186,-0.027836,0.000000,-0.308421,-0.460555
150,0.050000,0.670000,2,0.034000,0.045000,-0.124514,0.004904,0.000574,-0.025700,0.000000,-0.230475,-0.375211
151,0.174000,1.640000,4,0.072000,0.120000,-0.107446,0.003594,-0.036710,-0.029716,0.000000,-0.246580,-0.416857
152,0.192000,1.640000,4,0.078000,0.115000,-0.067230,0.004082,-0.047297,-0.022434,0.000000,-0.660280,-0.793159
153,0.132000,0.640000,1,0.030000,0.055000,-0.053772,0.004202,0.002255,-0.021305,0.000000,-0.697452,-0.766071
154,0.964000,1.260000,4,0.134000,0.275000,-0.046919,0.001420,-0.059291,-0.027492,0.000000,-0.337579,-0.469862
155,0.510000,1.306000,3,0.088000,0.170000,-0.149408,0.002820,-0.020307,-0.029052,0.000000,-0.248470,-0.444417
156,0.442000,1.742000,7,0.148000,0.235000,-0.072726,0.002496,-0.089144,-0.023855,0.000000,-0.618446,-0.801676
157,0.758000,2.296000,5,0.144000,0.270000,-0.187389,0.001877,-0.010249,-0.031545,0.000000,-0.166145,-0.393451
158,0.326000,0.746000,3,0.070000,0.125000,-0.000000,0.004678,-0.018199,-0.023900,0.000000,-0.711469,-0.748891
159,1.140000,1.740000,5,0.140000,0.290000,-0.138155,0.001706,-0.072471,-0.029870,0.000000,-0.329846,-0.568636
160,0.224000,1.548000,6,0.104000,0.165000,0.000000,0.002992,-0.087852,-0.022067,0.000000,-0.590915,-0.697841
161,0.146000,1.620000,2,0.048000,0.080000,-0.072128,0.003009,0.004083,-0.025018,0.000000,-0.440858,-0.530911
162,0.200000,1.526000,5,0.086000,0.125000,-0.138155,0.003141,-0.053953,-0.022879,0.000000,-0.374015,-0.585862
163,0.216000,1.470000,3,0.068000,0.110000,-0.051075,0.001849,-0.054926,-0.027398,0.000000,-0.369558,-0.501107
164,0.214000,1.512000,4,0.094000,0.140000,-0.187219,0.002816,-0.033753,-0.022271,0.000000,-0.402852,-0.643279
165,0.084000,0.710000,2,0.032000,0.060000,-0.089746,0.005039,-0.007508,-0.021422,0.000000,-0.671439,-0.785077
166,0.334000,2.496000,9,0.154000,0.265000,-0.117363,0.002172,-0.063055,-0.025695,0.000000,-0.647023,-0.850965
167,0.354000,0.490000,3,0.074000,0.145000,-0.065162,0.004306,-0.024368,-0.025500,0.000000,-0.553851,-0.664575
168,0.784000,1.780000,4,0.110000,0.215000,-0.041739,0.003392,-0.060116,-0.025878,0.000000,-0.479870,-0.604212
169,0.992000,1.622000,7,0.180000,0.295000,-0.000000,0.001817,-0.049917,-0.026853,0.000000,-0.543035,-0.617989
170,0.372000,0.122000,1,0.066000,0.130000,-0.010552,0.004920,-0.015901,-0.025182,0.000000,-0.699081,-0.745796
171,0.110000,0.850000,1,0.028000,0.050000,-0.055872,0.004733,-0.006650,-0.024391,0.000000,-0.695349,-0.777529
172,0.134000,1.750000,3,0.058000,0.085000,-0.123879,0.004768,-0.040767,-0.028740,0.000000,-0.528049,-0.716667
173,0.072000,1.660000,2,0.038000,0.055000,-0.107505,0.004952,-0.039714,-0.030334,0.000000,-0.163823,-0.336424
174,0.462000,2.090000,5,0.128000,0.220000,-0.017638,0.002379,-0.055768,-0.033845,0.000000,-0.223242,-0.328114
175,0.318000,1.800000,6,0.126000,0.215000,-0.041286,0.004433,-0.114337,-0.031940,0.000000,-0.263822,-0.446951
176,0.416000,1.920000,7,0.150000,0.290000,-0.072800,0.004303,-0.059971,-0.032047,0.000000,-0.184117,-0.344633
177,0.194000,1.600000,5,0.086000,0.135000,-0.196732,0.004136,-0.053053,-0.026674,0.000000,-0.251483,-0.523807
178,0.348000,1.110000,4,0.084000,0.150000,-0.185076,0.003236,0.060559,-0.026093,0.000000,-0.354057,-0.501431
179,0.194000,2.090000,5,0.086000,0.135000,-0.184663,0.004626,-0.020341,-0.032342,0.000000,-0.124423,-0.357144
180,0.644000,1.842000,7,0.150000,0.265000,-0.259945,0.002645,0.006643,-0.035984,0.000000,-0.096130,-0.382770
181,0.130000,0.710000,2,0.036000,0.070000,-0.158121,0.004170,0.126187,-0.027912,0.000000,-0.243131,-0.298807
182,0.318000,1.384000,4,0.100000,0.170000,-0.036880,0.005556,0.194691,-0.029280,0.000000,-0.231480,-0.097393
183,0.494000,0.950000,3,0.082000,0.145000,-0.000594,0.003831,0.235272,-0.025001,0.000000,-0.432986,-0.219477
184,0.116000,1.210000,3,0.050000,0.085000,-0.182825,0.005239,0.006462,-0.025612,0.000000,-0.356474,-0.553211
185,0.134000,1.650000,4,0.072000,0.100000,0.000000,0.003408,-0.066303,-0.024976,0.000000,-0.306142,-0.394013
186,0.562000,0.970000,5,0.130000,0.225000,-0.087614,0.004333,-0.031230,-0.028718,0.000000,-0.193410,-0.336639
187,0.376000,1.110000,3,0.086000,0.155000,-0.001202,0.003851,-0.036192,-0.033099,0.000000,-0.200330,-0.266972
188,0.606000,1.852000,7,0.170000,0.280000,0.000000,0.004064,-0.006811,-0.034182,0.000000,-0.153606,-0.190535
189,0.634000,1.930000,4,0.118000,0.235000,-0.138155,0.002139,0.055562,-0.029778,0.000000,-0.149420,-0.259652
190,0.006000,0.570000,1,0.012000,0.010000,-0.104466,0.006008,-0.003645,-0.027144,0.000000,-0.369840,-0.499087
191,0.972000,1.210000,2,0.088000,0.180000,-0.079230,0.003417,-0.164053,-0.023474,0.000000,-0.435632,-0.698972
192,0.614000,1.340000,4,0.102000,0.215000,-0.222799,0.004948,0.114705,-0.028220,0.000000,-0.424963,-0.556329
193,0.188000,1.630000,3,0.068000,0.110000,-0.006454,0.002282,-0.074528,-0.029306,0.000000,-0.353021,-0.461026
194,0.350000,1.890000,4,0.104000,0.160000,-0.093876,0.001491,-0.067462,-0.028546,0.000000,-0.425810,-0.614203
195,0.484000,1.550000,4,0.114000,0.205000,-0.022345,0.002983,-0.031612,-0.025012,0.000000,-0.514059,-0.590045
196,0.182000,1.240000,4,0.082000,0.125000,-0.042738,0.004674,-0.049020,-0.024290,0.000000,-0.405394,-0.516769
197,0.060000,0.740000,3,0.046000,0.055000,-0.007083,0.003970,-0.033379,-0.024682,0.000000,-0.448011,-0.509184
198,0.596000,0.510000,2,0.070000,0.155000,-0.037986,0.004371,-0.016470,-0.024255,0.000000,-0.480152,-0.554491
199,0.042000,0.760000,1,0.020000,0.030000,-0.078128,0.004790,-0.016585,-0.023973,0.000000,-0.564344,-0.678241
200,0.174000,0.880000,2,0.042000,0.085000,-0.043320,0.003776,-0.038733,-0.022342,0.000000,-0.574502,-0.675121
201,0.576000,0.496000,3,0.098000,0.175000,-0.089152,0.004483,-0.078971,-0.021650,0.000000,-0.540574,-0.725864
202,0.254000,1.040000,3,0.072000,0.120000,-0.075318,0.004331,0.050842,-0.024989,0.000000,-0.555375,-0.600509
203,0.110000,0.840000,1,0.028000,0.050000,-0.098348,0.003731,-0.018293,-0.017357,0.000000,-0.683895,-0.814162
204,0.092000,1.440000,2,0.040000,0.060000,-0.087947,0.003617,-0.021587,-0.026999,0.000000,-0.399131,-0.532046
205,0.048000,1.760000,3,0.044000,0.050000,-0.094280,0.002791,0.117455,-0.022817,0.000000,-0.554525,-0.551376
206,0.418000,1.550000,3,0.082000,0.145000,-0.059245,0.003269,-0.049678,-0.020044,0.000000,-0.640005,-0.765703
207,0.354000,1.290000,2,0.058000,0.105000,-0.054818,0.004754,-0.013734,-0.018633,-0.014470,-0.654963,-0.751864
208,0.372000,1.490000,4,0.100000,0.170000,-0.000000,0.002227,-0.028065,-0.025284,0.000000,-0.496168,-0.547289
209,0.566000,1.780000,6,0.134000,0.235000,-0.206488,0.003191,0.009892,-0.024814,0.000000,-0.467878,-0.686096
210,0.104000,0.900000,3,0.048000,0.080000,-0.006093,0.003999,-0.023680,-0.025375,0.000000,-0.339199,-0.390348
211,0.170000,2.450000,5,0.076000,0.115000,-0.297217,0.002391,-0.019871,-0.019893,0.000000,-0.544963,-0.879553
212,1.080000,2.310000,6,0.190000,0.305000,-0.012289,0.002058,-0.090535,-0.026212,0.000000,-0.626909,-0.753888
213,0.158000,1.300000,4,0.078000,0.120000,-0.000000,0.003874,-0.082875,-0.023887,0.000000,-0.278454,-0.381343
214,0.000000,0.000000,0,0.000000,0.000000,-0.029827,0.005645,0.000000,-0.024368,0.000000,-0.401275,-0.449824
215,0.256000,1.660000,6,0.120000,0.155000,-0.211215,0.003606,-0.027054,-0.027939,0.000000,-0.383663,-0.646265
216,0.218000,1.690000,3,0.064000,0.110000,-0.125563,0.003285,-0.064415,-0.027411,0.000000,-0.290715,-0.504819
