episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio,avg_r_info,avg_r_uncertainty,avg_r_track,avg_r_action,avg_r_collision,avg_r_out,avg_total_raw
4723,0.128000,1.370000,2,0.046000,0.075000,-0.046783,0.005656,-0.018080,-0.023267,0.000000,-1.051545,-1.134019
4724,0.200000,1.870000,4,0.084000,0.130000,-0.011949,0.000629,0.024704,-0.024587,0.000000,-1.048919,-1.060121
4725,0.334000,3.440000,7,0.134000,0.190000,0.084746,0.001542,0.076214,-0.033895,0.000000,-0.601250,-0.472643
4726,0.164000,2.410000,4,0.066000,0.105000,-0.025627,0.002764,-0.005939,-0.037474,-0.011023,-0.743290,-0.820590
4727,0.056000,0.900000,1,0.022000,0.035000,-0.043799,0.004465,-0.010274,-0.030513,0.000000,-1.022550,-1.102672
4728,0.560000,2.940000,7,0.140000,0.190000,-0.067548,0.003891,0.129249,-0.021082,0.000000,-0.913508,-0.868998
4729,0.694000,2.780000,4,0.120000,0.180000,-0.059538,0.002265,-0.028921,-0.021608,0.000000,-1.057636,-1.165437
4730,2.072000,1.572000,4,0.180000,0.360000,0.018320,0.003133,-0.038256,-0.025756,0.000000,-0.722456,-0.765015
4731,0.636000,2.836000,6,0.160000,0.255000,-0.065460,0.002408,-0.070148,-0.029573,0.000000,-0.650116,-0.812889
4732,0.086000,1.220000,2,0.040000,0.060000,-0.082961,0.004620,-0.025777,-0.032190,0.000000,-0.984771,-1.121079
4733,0.238000,0.460000,3,0.074000,0.125000,-0.049698,0.002374,-0.059413,-0.022676,0.000000,-0.670470,-0.799884
4734,0.656000,1.490000,4,0.110000,0.165000,0.027229,0.002950,0.012924,-0.022238,0.000000,-1.150667,-1.129802
4735,0.136000,1.690000,5,0.074000,0.105000,-0.007212,0.000805,-0.063122,-0.030417,0.000000,-0.704639,-0.804585
4736,0.132000,1.610000,3,0.060000,0.085000,-0.070940,0.003920,-0.027342,-0.030060,0.000000,-0.730462,-0.854884
4737,0.336000,2.010000,5,0.114000,0.185000,-0.014105,0.002915,-0.045858,-0.026553,0.000000,-0.841676,-0.925277
4738,0.158000,2.560000,3,0.062000,0.095000,-0.033129,0.003429,0.003157,-0.036461,0.000000,-0.914560,-0.977565
4739,0.244000,1.750000,3,0.070000,0.115000,-0.126171,0.003860,-0.030877,-0.031804,0.000000,-0.687619,-0.872610
4740,0.072000,0.880000,1,0.024000,0.040000,-0.067474,0.004670,-0.006190,-0.034404,0.000000,-0.887839,-0.991238
4741,0.160000,1.832000,3,0.060000,0.095000,0.000000,0.001547,0.199117,-0.030562,0.000000,-0.628651,-0.458548
4742,0.168000,2.090000,7,0.108000,0.155000,-0.035316,0.002467,0.001632,-0.026550,0.000000,-0.563826,-0.621593
4743,0.318000,2.030000,5,0.110000,0.180000,-0.024276,0.002351,-0.152350,-0.034855,0.000000,-0.568366,-0.777497
4744,2.322000,2.150000,5,0.188000,0.365000,-0.013138,0.002067,0.247951,-0.024784,0.000000,-1.082023,-0.869927
4745,0.508000,2.270000,7,0.142000,0.260000,-0.179744,0.004092,-0.028108,-0.027139,0.000000,-0.997850,-1.228750
4746,0.110000,0.670000,1,0.028000,0.050000,-0.099729,0.004980,-0.003314,-0.020644,0.000000,-1.229012,-1.347718
4747,1.008000,1.550000,5,0.158000,0.295000,-0.068178,0.002567,0.024041,-0.028993,0.000000,-0.635277,-0.705840
4748,0.282000,0.880000,4,0.082000,0.145000,-0.012622,0.004338,-0.091951,-0.030057,0.000000,-0.556331,-0.686622
4749,0.490000,1.330000,4,0.102000,0.175000,-0.050546,0.003897,-0.011212,-0.038580,0.000000,-0.393585,-0.490026
4750,0.254000,2.540000,5,0.104000,0.160000,-0.118940,0.001640,-0.035031,-0.031157,0.000000,-0.912159,-1.095648
4751,0.122000,1.620000,5,0.080000,0.130000,-0.210739,0.003469,-0.050439,-0.030151,0.000000,-1.024412,-1.312273
4752,0.194000,2.280000,3,0.082000,0.125000,-0.013942,0.001295,-0.037363,-0.031378,0.000000,-0.724865,-0.806252
4753,0.214000,1.670000,4,0.076000,0.130000,-0.035199,0.001588,-0.008917,-0.022629,0.000000,-0.819799,-0.884956
4754,0.148000,0.780000,4,0.062000,0.105000,-0.111574,0.005493,-0.149721,-0.030915,0.000000,-0.630777,-0.917493
4755,0.384000,1.760000,6,0.136000,0.220000,-0.106482,0.001754,-0.110748,-0.029545,0.000000,-0.943475,-1.188496
4756,1.696000,2.232000,4,0.164000,0.335000,-0.006864,0.001337,0.068913,-0.019595,0.000000,-1.390438,-1.346646
4757,0.306000,2.100000,4,0.098000,0.165000,-0.153211,0.003370,-0.108827,-0.023686,0.000000,-0.612362,-0.894716
4758,0.102000,1.120000,2,0.042000,0.065000,-0.078368,0.003549,0.116224,-0.021815,-0.000333,-0.903839,-0.884583
4759,0.260000,2.330000,4,0.092000,0.150000,-0.000000,0.001699,-0.047765,-0.032239,0.000000,-0.792416,-0.870722
4760,0.402000,1.490000,4,0.104000,0.165000,-0.050120,0.003266,-0.085901,-0.033760,0.000000,-0.620030,-0.786546
4761,0.698000,1.632000,4,0.124000,0.225000,-0.058785,0.003007,-0.161415,-0.022212,0.000000,-1.100105,-1.339510
4762,0.104000,1.680000,3,0.056000,0.080000,-0.101651,0.004153,0.092936,-0.029588,0.000000,-0.905605,-0.939756
4763,0.370000,0.654000,3,0.098000,0.175000,-0.138055,0.006553,0.018469,-0.031355,0.000000,-0.613982,-0.758370
4764,0.598000,2.390000,5,0.136000,0.240000,-0.025870,0.001357,-0.023305,-0.031275,0.000000,-0.386488,-0.465580
4765,0.248000,1.056000,6,0.110000,0.165000,-0.052942,0.005072,-0.004689,-0.025412,-0.011343,-0.829216,-0.918531
4766,0.590000,1.842000,3,0.114000,0.185000,-0.048944,0.006315,0.001749,-0.020976,0.000000,-0.951797,-1.013652
4767,0.980000,2.146000,5,0.144000,0.240000,-0.138155,0.002946,-0.030358,-0.022724,0.000000,-0.784617,-0.972908
4768,0.408000,3.550000,6,0.122000,0.175000,-0.107535,0.002569,-0.031987,-0.028582,0.000000,-1.267718,-1.433253
4769,0.358000,1.450000,4,0.100000,0.150000,-0.145527,0.004611,-0.046719,-0.025584,0.000000,-0.576976,-0.790194
4770,0.472000,1.540000,3,0.092000,0.170000,-0.046293,0.002802,-0.029662,-0.031076,0.000000,-1.077897,-1.182125
4771,0.290000,1.940000,4,0.094000,0.155000,-0.056207,0.003789,-0.037721,-0.033510,0.000000,-0.800933,-0.924582
4772,0.144000,1.030000,4,0.064000,0.100000,-0.076366,0.004669,0.148651,-0.028120,0.000000,-1.321583,-1.272750
4773,0.090000,2.260000,3,0.050000,0.065000,-0.027911,0.001223,-0.010352,-0.026042,0.000000,-0.760822,-0.823903
4774,6.206000,1.376000,5,0.254000,0.450000,0.000000,0.002696,-0.042081,-0.033597,0.000000,-0.735834,-0.808815
4775,0.036000,0.870000,2,0.030000,0.035000,-0.015778,0.004078,0.090698,-0.031279,0.000000,-0.874551,-0.826832
4776,0.110000,0.810000,1,0.028000,0.050000,-0.028720,0.002648,-0.012249,-0.021126,0.000000,-1.128613,-1.188059
4777,0.238000,1.300000,3,0.074000,0.125000,-0.061474,0.004567,-0.020320,-0.028031,0.000000,-1.046905,-1.152163
4778,2.424000,0.880000,2,0.120000,0.280000,-0.196605,0.003232,0.174696,-0.026574,0.000000,-0.926366,-0.971617
4779,0.076000,0.570000,2,0.030000,0.055000,-0.074940,0.006007,0.113675,-0.021632,0.000000,-1.226078,-1.202968
4780,1.706000,2.560000,5,0.196000,0.345000,-0.032842,0.001530,-0.006016,-0.032455,0.000000,-1.008738,-1.078521
4781,0.140000,2.420000,3,0.060000,0.090000,-0.080443,0.003082,-0.004132,-0.032665,0.000000,-0.873588,-0.987746
4782,0.072000,0.890000,1,0.024000,0.040000,-0.132827,0.004603,-0.008693,-0.030060,0.000000,-0.825477,-0.992454
4783,0.616000,2.812000,4,0.134000,0.230000,0.083606,0.001267,-0.032853,-0.028144,0.000000,-0.588589,-0.564713
4784,0.246000,1.466000,3,0.084000,0.130000,-0.014127,0.003634,-0.009555,-0.026140,-0.001517,-0.913983,-0.961687
4785,0.174000,1.670000,3,0.064000,0.100000,-0.106739,0.002199,-0.080774,-0.029066,0.000000,-0.605044,-0.819424
4786,0.382000,1.580000,4,0.088000,0.160000,-0.138155,0.002554,-0.039654,-0.025212,0.000000,-0.777647,-0.978114
4787,0.150000,2.742000,5,0.094000,0.130000,-0.050164,0.001905,-0.074636,-0.019327,0.000000,-1.372654,-1.514876
4788,0.404000,1.452000,4,0.116000,0.200000,-0.025630,0.003850,-0.019094,-0.021046,0.000000,-0.946605,-1.008525
4789,0.294000,2.130000,3,0.078000,0.135000,-0.086795,0.002435,-0.124037,-0.023242,0.000000,-1.177017,-1.408657
4790,0.172000,1.820000,3,0.064000,0.125000,-0.076789,0.004012,-0.023835,-0.025005,0.000000,-0.986689,-1.108305
4791,0.062000,1.700000,2,0.036000,0.050000,-0.075002,0.004918,-0.019417,-0.026751,-0.001157,-0.641127,-0.758536
4792,0.242000,1.350000,2,0.058000,0.105000,-0.055997,0.004022,0.010894,-0.020289,0.000000,-0.818705,-0.880075
4793,0.152000,1.920000,5,0.088000,0.120000,-0.082734,0.004610,-0.039166,-0.021991,0.000000,-1.021850,-1.161132
4794,0.140000,2.050000,3,0.060000,0.085000,-0.098981,0.003195,-0.084720,-0.021623,0.000000,-0.976876,-1.179005
4795,0.128000,1.440000,3,0.060000,0.090000,-0.054992,0.005062,-0.000981,-0.029151,0.000000,-0.753776,-0.833839
4796,0.344000,1.460000,3,0.084000,0.150000,-0.113010,0.004788,0.012478,-0.021455,0.000000,-0.844680,-0.961879
4797,0.212000,1.590000,4,0.086000,0.135000,-0.001266,0.002009,-0.044001,-0.034993,0.000000,-0.358521,-0.436771
4798,0.442000,2.170000,5,0.116000,0.190000,-0.085021,0.001483,-0.032745,-0.026498,0.000000,-1.173819,-1.316600
4799,0.162000,2.700000,6,0.102000,0.135000,-0.088753,0.002060,-0.020503,-0.029825,0.000000,-0.413732,-0.550753
4800,0.532000,2.002000,8,0.166000,0.255000,-0.000000,0.001942,-0.117173,-0.029909,0.000000,-0.592900,-0.738040
4801,0.128000,2.330000,3,0.060000,0.090000,-0.058634,0.003409,-0.015720,-0.023666,0.000000,-1.400985,-1.495596
4802,1.534000,2.010000,3,0.146000,0.265000,-0.080906,0.001133,-0.039222,-0.023693,0.000000,-0.997465,-1.140154
4803,0.246000,3.470000,8,0.140000,0.180000,-0.046780,0.002416,-0.021732,-0.032966,0.000000,-0.794392,-0.893455
4804,0.504000,2.970000,5,0.122000,0.180000,-0.045083,0.002860,0.026612,-0.021741,0.000000,-1.307582,-1.344933
4805,0.692000,1.880000,4,0.110000,0.180000,-0.053707,0.003881,-0.089681,-0.020350,0.000000,-1.031400,-1.191257
4806,0.766000,2.190000,4,0.106000,0.185000,-0.065705,0.002694,-0.064938,-0.024118,0.000000,-0.956735,-1.108801
4807,0.042000,0.900000,1,0.020000,0.030000,-0.067954,0.003664,-0.006558,-0.025447,-0.006620,-1.022004,-1.124919
4808,0.758000,1.426000,6,0.164000,0.300000,0.000000,0.003158,0.085971,-0.032307,0.000000,-0.932573,-0.875752
4809,0.146000,1.360000,2,0.048000,0.080000,-0.025819,0.003116,0.013152,-0.025575,0.000000,-0.808493,-0.843619
4810,0.030000,2.370000,3,0.040000,0.030000,-0.179242,0.005946,0.003181,-0.023469,0.000000,-0.800258,-0.993842
4811,0.056000,0.790000,1,0.022000,0.035000,-0.144330,0.007317,-0.016943,-0.024903,0.000000,-0.658324,-0.837183
4812,0.696000,2.640000,5,0.132000,0.185000,-0.070066,0.003553,-0.059827,-0.028128,0.000000,-0.534268,-0.688736
4813,0.948000,1.870000,5,0.154000,0.255000,-0.065556,0.004819,-0.034050,-0.030159,0.000000,-0.655195,-0.780142
4814,0.124000,0.910000,4,0.058000,0.085000,-0.101712,0.004853,-0.054649,-0.022910,0.000000,-0.629097,-0.803514
4815,0.152000,2.092000,5,0.078000,0.110000,-0.082269,0.003992,0.102714,-0.024111,0.000000,-0.602971,-0.602644
4816,0.622000,1.720000,5,0.128000,0.215000,-0.040015,0.002741,0.016046,-0.023532,0.000000,-1.146078,-1.190837
4817,0.174000,1.700000,3,0.064000,0.100000,-0.079336,0.001979,-0.086597,-0.033853,0.000000,-0.572695,-0.770502
4818,0.278000,2.120000,4,0.094000,0.155000,-0.089974,0.001430,-0.016844,-0.026032,0.000000,-0.742784,-0.874204
4819,2.282000,2.550000,5,0.184000,0.315000,-0.171234,0.002023,-0.005870,-0.024233,0.000000,-0.470059,-0.669372
4820,0.226000,2.270000,5,0.100000,0.150000,-0.001464,0.002162,-0.023229,-0.029054,0.000000,-0.876215,-0.927799
4821,0.462000,1.630000,3,0.088000,0.160000,-0.144364,0.002305,-0.015865,-0.028000,-0.011181,-1.105841,-1.302946
4822,0.204000,1.040000,2,0.054000,0.095000,-0.135640,0.004806,0.008477,-0.030757,-0.003409,-0.547703,-0.704226
4823,0.650000,1.510000,3,0.102000,0.195000,-0.186944,0.002687,0.239824,-0.034754,0.000000,-0.541435,-0.520621
4824,0.262000,2.730000,4,0.090000,0.145000,-0.050067,0.002910,-0.056162,-0.024228,0.000000,-1.237009,-1.364555
4825,0.186000,1.250000,3,0.066000,0.135000,-0.001676,0.003902,0.055285,-0.027113,0.000000,-0.894083,-0.863685
4826,0.200000,1.750000,4,0.076000,0.130000,-0.000000,0.002559,0.100222,-0.022662,0.000000,-1.119021,-1.038902
4827,0.454000,2.940000,7,0.150000,0.205000,-0.058666,0.001519,0.003105,-0.022242,0.000000,-0.941784,-1.018067
4828,0.110000,1.320000,5,0.070000,0.095000,-0.247073,0.003324,-0.031094,-0.028802,0.000000,-0.633066,-0.936710
4829,0.036000,0.670000,2,0.030000,0.035000,-0.052767,0.004731,-0.031610,-0.026236,0.000000,-0.836725,-0.942607
4830,0.148000,1.930000,3,0.062000,0.095000,-0.007552,0.002362,-0.028851,-0.025879,0.000000,-1.020020,-1.079940
4831,0.288000,2.982000,7,0.128000,0.180000,-0.138279,0.001312,-0.100835,-0.022957,0.000000,-1.021271,-1.282030
4832,0.440000,2.210000,3,0.106000,0.185000,-0.095139,0.003050,-0.052659,-0.027429,0.000000,-0.865608,-1.037784
4833,0.308000,1.190000,3,0.078000,0.150000,-0.025421,0.005118,-0.080253,-0.031835,0.000000,-0.678703,-0.811094
4834,0.724000,1.310000,4,0.116000,0.210000,-0.167303,0.003849,-0.059873,-0.029152,0.000000,-0.731473,-0.983953
4835,0.240000,0.780000,1,0.038000,0.075000,-0.097032,0.005234,-0.003706,-0.030074,0.000000,-0.268631,-0.394209
4836,0.180000,1.100000,2,0.052000,0.090000,-0.031595,0.004520,0.065243,-0.022888,0.000000,-0.916741,-0.901461
4837,0.042000,0.890000,1,0.020000,0.030000,-0.098236,0.004734,-0.011030,-0.023294,0.000000,-0.975028,-1.102854
4838,3.282000,2.450000,5,0.194000,0.310000,-0.043788,0.003489,-0.124847,-0.028581,0.000000,-1.013452,-1.207179
4839,0.076000,1.470000,2,0.038000,0.055000,-0.032507,0.004476,-0.043137,-0.021655,0.000000,-0.947712,-1.040534
4840,0.426000,1.354000,7,0.164000,0.245000,-0.067753,0.004745,-0.196069,-0.040643,0.000000,-0.454478,-0.754197
4841,1.512000,1.880000,4,0.160000,0.320000,-0.034042,0.002983,-0.137136,-0.028037,0.000000,-0.677365,-0.873597
4842,0.190000,1.930000,4,0.078000,0.105000,-0.129270,0.003096,0.051554,-0.023566,0.000000,-0.918657,-1.016844
4843,0.230000,2.010000,4,0.082000,0.125000,-0.122494,0.002154,-0.079376,-0.032740,0.000000,-0.678939,-0.911396
4844,0.196000,1.560000,4,0.074000,0.125000,-0.074751,0.003253,-0.039155,-0.027314,0.000000,-0.953422,-1.091389
4845,0.842000,1.930000,3,0.102000,0.195000,-0.046837,0.006028,-0.198368,-0.029421,-0.011462,-0.585938,-0.865998
4846,0.032000,1.310000,2,0.030000,0.035000,-0.065636,0.003203,-0.018902,-0.033210,0.000000,-0.497512,-0.612058
4847,0.412000,2.260000,6,0.128000,0.160000,-0.007284,0.001565,0.038185,-0.023487,0.000000,-1.193892,-1.184914
4848,0.032000,0.850000,2,0.030000,0.035000,-0.044344,0.002824,-0.039615,-0.025337,0.000000,-0.613433,-0.719905
4849,0.954000,1.848000,6,0.168000,0.225000,-0.293192,0.002693,0.021044,-0.020308,-0.030018,-1.391516,-1.711297
4850,0.334000,2.102000,5,0.124000,0.240000,-0.071521,0.001676,0.104688,-0.022532,0.000000,-1.521435,-1.509124
4851,0.584000,2.410000,4,0.116000,0.210000,-0.000000,0.001335,-0.050033,-0.025258,0.000000,-0.678392,-0.752347
4852,0.106000,1.150000,3,0.056000,0.080000,-0.107310,0.003662,-0.044982,-0.026152,0.000000,-0.776161,-0.950943
4853,0.326000,1.660000,4,0.088000,0.160000,-0.085243,0.003207,0.005182,-0.024721,0.000000,-1.239527,-1.341102
4854,0.084000,0.210000,2,0.040000,0.060000,0.000000,0.005360,0.205844,-0.024570,0.000000,-1.131744,-0.945110
4855,0.440000,2.050000,5,0.116000,0.210000,-0.091078,0.002993,-0.015592,-0.025052,0.000000,-0.478929,-0.607656
4856,0.312000,1.736000,3,0.072000,0.130000,-0.072244,0.002833,0.028382,-0.029757,0.000000,-0.650445,-0.721231
4857,0.272000,1.540000,4,0.092000,0.150000,0.000000,0.003400,-0.047465,-0.031153,0.000000,-0.478709,-0.553926
4858,0.130000,1.700000,2,0.044000,0.070000,-0.032910,0.001931,-0.053456,-0.027483,0.000000,-1.200808,-1.312726
4859,0.378000,1.940000,3,0.080000,0.120000,-0.075595,0.003803,0.108370,-0.024194,0.000000,-0.722551,-0.710166
4860,0.260000,1.370000,3,0.076000,0.130000,-0.032002,0.002777,-0.132554,-0.021538,0.000000,-1.270414,-1.453732
4861,0.516000,2.770000,10,0.194000,0.260000,-0.001266,0.002065,-0.116758,-0.034950,0.000000,-0.484642,-0.635552
4862,0.196000,2.192000,5,0.106000,0.150000,-0.077999,0.002770,-0.117339,-0.029725,0.000000,-0.791337,-1.013630
4863,0.464000,1.570000,4,0.092000,0.170000,-0.073163,0.002897,0.031203,-0.030731,0.000000,-0.468612,-0.538406
4864,0.292000,1.750000,5,0.102000,0.155000,-0.089193,0.005596,-0.047022,-0.038072,-0.004480,-0.577328,-0.750498
4865,0.134000,2.160000,4,0.074000,0.105000,-0.095234,0.003440,0.048495,-0.029826,0.000000,-0.906187,-0.979313
4866,0.260000,1.450000,4,0.090000,0.145000,-0.048002,0.006596,-0.054811,-0.026869,0.000000,-0.845781,-0.968866
4867,0.416000,1.610000,2,0.070000,0.135000,-0.046527,0.001770,-0.019143,-0.031531,0.000000,-0.266163,-0.361594
4868,0.484000,1.660000,6,0.146000,0.225000,-0.001274,0.003970,-0.126619,-0.030096,0.000000,-1.360364,-1.514383
4869,0.162000,1.880000,4,0.076000,0.095000,-0.114788,0.004170,0.091575,-0.029211,0.000000,-0.590827,-0.639082
4870,0.228000,2.360000,5,0.094000,0.115000,-0.147598,0.003028,0.031337,-0.028067,0.000000,-0.865941,-1.007241
4871,0.080000,0.960000,3,0.052000,0.070000,-0.000000,0.003350,-0.020282,-0.025069,0.000000,-0.405411,-0.447412
4872,0.222000,2.060000,3,0.072000,0.120000,-0.109738,0.002285,-0.006741,-0.018721,0.000000,-0.804220,-0.937135
4873,0.256000,2.500000,5,0.098000,0.145000,-0.084954,0.002692,-0.023955,-0.024965,0.000000,-0.721134,-0.852316
4874,0.318000,2.340000,5,0.104000,0.215000,-0.225932,0.006568,0.127723,-0.035345,0.000000,-0.562029,-0.689016
4875,0.866000,1.550000,2,0.090000,0.185000,-0.100571,0.000945,-0.022284,-0.021602,-0.009984,-0.932034,-1.085530
4876,0.208000,1.530000,3,0.070000,0.115000,0.104690,0.002946,-0.022534,-0.023366,0.000000,-0.860339,-0.798602
4877,0.128000,1.106000,4,0.066000,0.095000,-0.010183,0.005357,-0.026774,-0.029676,0.000000,-0.518466,-0.579741
4878,1.240000,2.482000,5,0.182000,0.390000,-0.057107,0.002664,-0.004646,-0.034976,0.000000,-0.417059,-0.511124
4879,0.352000,2.940000,7,0.144000,0.220000,-0.017594,0.003161,0.037949,-0.035544,0.000000,-1.421257,-1.433285
4880,0.184000,1.370000,3,0.060000,0.110000,-0.031901,0.003815,0.173928,-0.022649,0.000000,-0.685398,-0.562205
4881,1.996000,2.080000,7,0.226000,0.310000,-0.053036,0.004578,-0.035133,-0.033202,0.000000,-0.367834,-0.484627
4882,0.280000,2.260000,5,0.108000,0.200000,-0.027437,0.000773,-0.114270,-0.027859,0.000000,-0.778478,-0.947271
4883,0.448000,2.070000,8,0.162000,0.245000,-0.021866,0.003259,-0.030557,-0.024606,0.000000,-1.015220,-1.088990
4884,0.124000,3.100000,4,0.068000,0.090000,-0.079309,0.001243,0.021586,-0.030747,0.000000,-0.972932,-1.060159
4885,0.350000,2.240000,3,0.080000,0.140000,-0.171774,0.004088,-0.018616,-0.027079,0.000000,-0.510709,-0.724091
4886,0.204000,1.870000,4,0.084000,0.130000,-0.017847,0.004757,0.159168,-0.028695,0.000000,-1.233253,-1.115870
4887,0.208000,2.430000,3,0.068000,0.100000,-0.007229,0.002179,-0.014790,-0.017276,0.000000,-1.920422,-1.957539
4888,2.312000,1.100000,2,0.124000,0.235000,-0.089236,0.003533,0.011032,-0.028205,0.000000,-0.537656,-0.640533
4889,0.240000,0.230000,1,0.038000,0.075000,-0.044438,0.006589,0.105007,-0.025256,0.000000,-1.223249,-1.181346
4890,0.208000,1.786000,3,0.066000,0.175000,-0.025459,0.002333,-0.019972,-0.021748,0.000000,-1.076197,-1.141042
4891,1.840000,2.076000,4,0.144000,0.290000,-0.167682,0.001968,-0.113873,-0.024746,0.000000,-1.293574,-1.597907
4892,0.858000,2.068000,5,0.146000,0.270000,0.032497,0.002029,-0.035064,-0.033422,0.000000,-0.626973,-0.660933
4893,0.152000,1.430000,2,0.048000,0.050000,-0.044992,0.003729,0.008214,-0.018774,0.000000,-0.756250,-0.808073
4894,0.098000,1.210000,2,0.042000,0.065000,-0.037491,0.003354,-0.028126,-0.027754,0.000000,-0.407219,-0.497236
4895,0.334000,1.610000,5,0.114000,0.195000,0.000000,0.003147,0.059898,-0.022330,0.000000,-1.082499,-1.041783
4896,0.114000,1.790000,2,0.044000,0.070000,-0.108896,0.002664,-0.035875,-0.020014,0.000000,-0.885963,-1.048085
4897,0.372000,0.962000,4,0.102000,0.180000,-0.130995,0.004167,0.048198,-0.028913,0.000000,-0.562808,-0.670351
4898,0.114000,2.740000,4,0.070000,0.095000,-0.023305,0.001514,-0.007718,-0.018240,-0.012621,-1.529575,-1.589946
4899,0.216000,2.780000,6,0.110000,0.150000,-0.149470,0.003633,0.061313,-0.030420,0.000000,-0.942373,-1.057318
4900,0.126000,1.200000,4,0.072000,0.100000,-0.040264,0.003090,-0.048944,-0.030793,0.000000,-0.422285,-0.539196
4901,0.136000,1.110000,3,0.056000,0.095000,0.000000,0.003015,-0.075094,-0.036092,0.000000,-0.788889,-0.897060
4902,0.620000,2.770000,4,0.122000,0.225000,-0.064847,0.000846,-0.033003,-0.027366,0.000000,-0.820291,-0.944662
4903,0.146000,1.760000,2,0.048000,0.080000,-0.105898,0.002432,-0.023329,-0.028533,0.000000,-1.013923,-1.169251
4904,0.218000,2.970000,7,0.124000,0.120000,-0.078408,0.003993,-0.083370,-0.033784,0.000000,-0.760324,-0.951893
4905,0.062000,1.030000,2,0.036000,0.050000,-0.000000,0.004039,0.016573,-0.027896,0.000000,-1.559967,-1.567251
4906,0.296000,2.300000,8,0.136000,0.200000,-0.139994,0.001080,-0.043391,-0.038699,0.000000,-0.270874,-0.491877
4907,0.000000,0.000000,0,0.000000,0.000000,-0.047616,0.006906,0.000000,-0.029368,0.000000,-0.984444,-1.054522
4908,0.858000,1.300000,2,0.096000,0.155000,-0.086267,0.005312,-0.027004,-0.031690,0.000000,-0.552643,-0.692291
4909,0.012000,0.920000,1,0.014000,0.015000,-0.059996,0.003954,-0.039064,-0.031841,0.000000,-0.902957,-1.029904
4910,0.174000,1.870000,3,0.062000,0.095000,-0.111529,0.005419,-0.127551,-0.035022,0.000000,-0.677403,-0.946087
4911,0.478000,2.480000,3,0.080000,0.140000,-0.095814,0.003552,-0.003244,-0.026326,0.000000,-0.652729,-0.774559
4912,0.418000,3.430000,7,0.142000,0.220000,-0.138155,0.000735,-0.046590,-0.029356,0.000000,-0.901759,-1.115125
4913,0.784000,2.240000,3,0.104000,0.190000,-0.108448,0.003244,0.006128,-0.028879,0.000000,-0.718616,-0.846570
4914,0.244000,2.190000,6,0.106000,0.145000,-0.276310,0.003970,-0.019562,-0.030810,0.000000,-0.406679,-0.729392
4915,0.408000,2.780000,7,0.140000,0.205000,-0.028891,0.002491,-0.027872,-0.040440,0.000000,-0.266786,-0.361497
4916,0.098000,1.300000,2,0.042000,0.065000,-0.034495,0.004568,-0.108378,-0.018263,-0.016077,-0.830773,-1.003418
4917,0.150000,2.220000,5,0.082000,0.105000,-0.017209,0.003579,-0.017442,-0.027802,0.000000,-0.583431,-0.642305
4918,1.076000,1.900000,4,0.140000,0.205000,-0.055016,0.002831,-0.028107,-0.018712,0.000000,-1.040636,-1.139640
4919,0.296000,2.430000,3,0.078000,0.125000,-0.056848,0.002126,-0.020230,-0.036411,0.000000,-0.570336,-0.681700
4920,0.346000,3.160000,4,0.088000,0.140000,-0.053750,0.000559,-0.050489,-0.018464,0.000000,-1.375516,-1.497659
4921,0.098000,1.650000,4,0.066000,0.095000,-0.077325,0.002095,-0.048678,-0.036412,0.000000,-0.201746,-0.362066
4922,0.828000,1.370000,4,0.118000,0.185000,-0.147886,0.004879,-0.039529,-0.024373,0.000000,-0.829117,-1.036026
4923,0.130000,0.790000,2,0.044000,0.070000,-0.025276,0.003294,-0.062006,-0.031115,-0.006200,-0.376600,-0.497903
4924,0.122000,1.340000,4,0.070000,0.120000,-0.000078,0.001700,-0.023080,-0.027111,0.000000,-0.593003,-0.641573
4925,0.620000,1.500000,3,0.096000,0.170000,-0.054236,0.004187,-0.011163,-0.023680,0.000000,-0.459990,-0.544881
4926,0.344000,2.660000,4,0.090000,0.145000,-0.002202,0.004136,-0.001709,-0.023249,0.000000,-0.542886,-0.565911
4927,0.186000,2.820000,6,0.108000,0.150000,-0.105096,0.003807,-0.099278,-0.027354,0.000000,-0.441489,-0.669411
4928,0.286000,1.510000,5,0.104000,0.160000,-0.082654,0.002316,-0.064092,-0.027089,0.000000,-0.615584,-0.787102
4929,0.176000,1.170000,3,0.066000,0.105000,-0.090491,0.002604,-0.054898,-0.024678,0.000000,-0.506711,-0.674174
4930,0.182000,2.580000,4,0.080000,0.120000,-0.148354,0.003969,-0.036589,-0.025060,0.000000,-1.652290,-1.858324
4931,0.104000,2.500000,3,0.056000,0.080000,-0.085443,0.001722,-0.030328,-0.025071,0.000000,-1.033481,-1.172601
4932,0.850000,1.650000,5,0.136000,0.205000,-0.043798,0.004418,-0.006386,-0.027750,0.000000,-0.736250,-0.809767
4933,0.256000,2.690000,6,0.114000,0.145000,-0.149370,0.002695,0.100376,-0.024153,0.000000,-1.317176,-1.387628
4934,0.140000,2.140000,4,0.074000,0.105000,-0.000000,0.002723,0.059039,-0.023557,0.000000,-1.003501,-0.965296
4935,0.086000,1.250000,2,0.040000,0.080000,-0.025655,0.003455,0.011245,-0.027882,0.000000,-1.316331,-1.355168
4936,0.118000,1.550000,4,0.070000,0.100000,-0.090190,0.005487,-0.017610,-0.021115,0.000000,-0.901121,-1.024548
