episode,avg_reward,noise_std
1,-16.627798,0.298800
2,-15.715871,0.297605
3,-17.699862,0.296414
4,-23.081230,0.295229
5,-22.793505,0.294048
6,-13.673372,0.292872
7,-18.354740,0.291700
8,-13.534808,0.290533
9,-11.436590,0.289371
10,-6.327980,0.288214
11,-12.723884,0.287061
12,-15.457400,0.285913
13,-16.598285,0.284769
14,-17.461933,0.283630
15,-8.012362,0.282495
16,-17.879266,0.281365
17,-16.230946,0.280240
18,-16.535873,0.279119
19,-16.244559,0.278002
20,-9.049426,0.276890
21,-9.378447,0.275783
22,-19.997373,0.274680
23,-13.725765,0.273581
24,-13.607769,0.272487
25,-10.893954,0.271397
26,-10.405851,0.270311
27,-22.704690,0.269230
28,-16.863300,0.268153
29,-17.364465,0.267080
30,-16.413536,0.266012
31,-22.111797,0.264948
32,-18.738093,0.263888
33,-10.262862,0.262833
34,-16.007576,0.261781
35,-14.292060,0.260734
36,-22.132787,0.259691
37,-20.866574,0.258653
38,-17.091492,0.257618
39,-9.780400,0.256587
40,-22.458614,0.255561
41,-20.038717,0.254539
42,-9.381909,0.253521
43,-10.590895,0.252507
44,-17.632380,0.251497
45,-8.697664,0.250491
46,-9.756014,0.249489
47,-12.502957,0.248491
48,-13.659849,0.247497
49,-18.179900,0.246507
50,-21.742551,0.245521
51,-12.783398,0.244539
52,-25.578278,0.243560
53,-21.719810,0.242586
54,-16.760474,0.241616
55,-20.481380,0.240649
56,-19.364324,0.239687
57,-23.237554,0.238728
58,-24.612353,0.237773
59,-26.163240,0.236822
60,-22.534591,0.235875
61,-21.054103,0.234931
62,-22.362502,0.233992
63,-24.362154,0.233056
64,-14.885368,0.232123
65,-15.410002,0.231195
66,-14.347086,0.230270
67,-14.317645,0.229349
68,-12.455774,0.228432
69,-12.098154,0.227518
70,-14.664710,0.226608
71,-10.403030,0.225701
72,-7.229525,0.224799
73,-12.245037,0.223899
74,-12.754900,0.223004
75,-10.770407,0.222112
76,-15.020764,0.221223
77,-11.835557,0.220338
78,-13.641241,0.219457
79,-7.122960,0.218579
80,-14.987017,0.217705
81,-9.632094,0.216834
82,-4.816019,0.215967
83,-8.702651,0.215103
84,-8.263275,0.214243
85,-13.330226,0.213386
86,-2.847002,0.212532
87,-9.785755,0.211682
88,-10.379852,0.210835
89,-11.358410,0.209992
90,-22.361276,0.209152
91,-19.359418,0.208315
92,-4.622266,0.207482
93,-11.514511,0.206652
94,-15.054835,0.205825
95,-17.509960,0.205002
96,-17.665087,0.204182
97,-19.331659,0.203365
98,-15.189033,0.202552
99,-9.933982,0.201742
100,-23.991810,0.200935
101,-14.447846,0.200131
102,-18.796728,0.199331
103,-13.905323,0.198533
104,-14.291717,0.197739
105,-9.130612,0.196948
106,-14.110663,0.196160
107,-17.071196,0.195376
108,-12.950507,0.194594
109,-4.542953,0.193816
110,-13.661557,0.193041
111,-13.499448,0.192268
112,-3.846792,0.191499
113,-4.668637,0.190733
114,-12.537580,0.189970
115,-14.088752,0.189210
116,-8.526635,0.188454
117,-0.859611,0.187700
118,-10.510318,0.186949
119,-8.442904,0.186201
120,-9.047842,0.185456
121,-10.529579,0.184715
122,-5.668101,0.183976
123,-3.484437,0.183240
124,-3.504222,0.182507
125,-5.808001,0.181777
126,-16.340906,0.181050
127,-2.698445,0.180326
128,-2.955895,0.179604
129,-9.043857,0.178886
130,-5.035120,0.178170
131,-3.733303,0.177458
132,-5.864723,0.176748
133,-7.551572,0.176041
134,-12.642430,0.175337
135,-7.531664,0.174635
136,-13.753141,0.173937
137,-6.030412,0.173241
138,-8.078313,0.172548
139,-8.835154,0.171858
140,-10.906986,0.171170
141,-13.623915,0.170486
142,-7.630895,0.169804
143,-9.322881,0.169125
144,-9.134798,0.168448
145,-10.110150,0.167774
146,-13.650466,0.167103
147,-9.043247,0.166435
148,-14.788403,0.165769
149,-7.200051,0.165106
150,-5.133712,0.164446
151,-13.358595,0.163788
152,-8.907759,0.163133
153,-13.199381,0.162480
154,-17.024968,0.161830
155,-2.662664,0.161183
156,-17.992514,0.160538
157,-5.678135,0.159896
158,-9.867783,0.159256
159,-11.998457,0.158619
160,-9.862081,0.157985
161,-6.907592,0.157353
162,-7.740988,0.156723
163,-9.032605,0.156097
164,-8.926101,0.155472
165,-11.719898,0.154850
166,-5.876053,0.154231
167,-8.403412,0.153614
168,-7.586280,0.153000
169,-12.382893,0.152388
170,-12.025207,0.151778
171,-17.239066,0.151171
172,-7.482421,0.150566
173,-2.801528,0.149964
174,-10.109205,0.149364
175,-8.000296,0.148767
176,-11.742819,0.148172
177,-13.488253,0.147579
178,-17.319070,0.146989
179,-8.668599,0.146401
180,-7.773556,0.145815
181,-2.880770,0.145232
182,-6.831992,0.144651
183,-2.892131,0.144072
184,-11.930748,0.143496
185,-16.415095,0.142922
186,-9.356325,0.142350
187,-16.966225,0.141781
188,-17.869673,0.141214
189,-12.027272,0.140649
190,-15.093922,0.140086
191,-15.283711,0.139526
192,-13.714869,0.138968
193,-13.456996,0.138412
194,-10.856606,0.137858
195,-10.131826,0.137307
196,-14.534939,0.136758
197,-16.573650,0.136211
198,-10.508687,0.135666
199,-7.677740,0.135123
200,-14.714626,0.134583
201,-10.191506,0.134044
202,-12.886975,0.133508
203,-17.357830,0.132974
204,-13.200210,0.132442
205,-11.521334,0.131912
206,-11.714478,0.131385
207,-12.904864,0.130859
208,-19.599171,0.130336
209,-10.509255,0.129814
210,-15.086616,0.129295
211,-14.071035,0.128778
212,-10.177795,0.128263
213,-16.285868,0.127750
214,-5.499426,0.127239
215,-16.857545,0.126730
216,-12.394243,0.126223
217,-16.259084,0.125718
218,-14.823162,0.125215
219,-14.241006,0.124714
220,-15.945646,0.124215
221,-12.583865,0.123719
222,-11.742504,0.123224
223,-15.275650,0.122731
224,-11.279917,0.122240
225,-17.893252,0.121751
226,-20.174122,0.121264
227,-11.353242,0.120779
228,-14.719942,0.120296
229,-13.726579,0.119815
230,-15.559102,0.119335
231,-14.806550,0.118858
232,-14.511851,0.118383
233,-10.792720,0.117909
234,-16.355783,0.117437
235,-11.592780,0.116968
236,-5.868571,0.116500
237,-4.765347,0.116034
238,-19.036379,0.115570
239,-8.622805,0.115107
240,-11.960680,0.114647
241,-19.206566,0.114188
242,-11.194125,0.113732
243,-7.475746,0.113277
244,-8.300822,0.112824
245,-15.231100,0.112372
246,-9.682885,0.111923
247,-5.777442,0.111475
248,-10.234812,0.111029
249,-14.468787,0.110585
250,-9.613346,0.110143
251,-12.170912,0.109702
252,-11.477901,0.109263
253,-9.694267,0.108826
254,-8.290920,0.108391
255,-4.362554,0.107957
256,-8.277307,0.107526
257,-9.677636,0.107096
258,-9.388572,0.106667
259,-11.824487,0.106240
260,-7.110191,0.105815
261,-6.188604,0.105392
262,-6.343658,0.104971
263,-6.094910,0.104551
264,-2.611225,0.104133
265,-10.092524,0.103716
266,-4.322287,0.103301
267,-4.339884,0.102888
268,-5.311175,0.102476
269,-6.477466,0.102067
270,-4.007693,0.101658
271,-8.394108,0.101252
272,-6.848899,0.100847
273,-2.748462,0.100443
274,-2.800237,0.100041
275,-12.564338,0.099641
276,-5.534612,0.099243
277,-11.859552,0.098846
278,-15.871907,0.098450
279,-7.317730,0.098057
280,-8.114035,0.097664
281,-4.978898,0.097274
282,-6.287977,0.096885
283,-8.760147,0.096497
284,-13.685133,0.096111
285,-11.522417,0.095727
286,-4.062153,0.095344
287,-4.792401,0.094962
288,-3.691117,0.094582
289,-6.386661,0.094204
290,-6.213337,0.093827
291,-9.256331,0.093452
292,-6.071634,0.093078
293,-9.481874,0.092706
294,-6.003651,0.092335
295,-6.759145,0.091966
296,-15.173120,0.091598
297,-6.607244,0.091231
298,-11.047480,0.090867
299,-16.275504,0.090503
300,-6.098790,0.090141
301,-2.567738,0.089781
302,-7.241328,0.089421
303,-2.906644,0.089064
304,-2.222735,0.088707
305,-6.083405,0.088353
306,-5.375376,0.087999
307,-7.076939,0.087647
308,-3.548361,0.087297
309,-2.698913,0.086947
310,-9.122744,0.086600
311,-2.557748,0.086253
312,-2.969126,0.085908
313,-2.941710,0.085565
314,-6.594518,0.085222
315,-6.936973,0.084881
316,-7.198473,0.084542
317,-12.070794,0.084204
318,-3.272460,0.083867
319,-4.211325,0.083531
320,-11.876659,0.083197
321,-8.360720,0.082865
322,-5.435095,0.082533
323,-3.369781,0.082203
324,-5.463543,0.081874
325,-7.570031,0.081547
326,-10.678587,0.081220
327,-7.829844,0.080896
328,-11.929323,0.080572
329,-11.362071,0.080250
330,-8.615720,0.079929
331,-13.416122,0.079609
332,-11.520858,0.079291
333,-1.571564,0.078973
334,-14.622622,0.078658
335,-5.143250,0.078343
336,-7.031583,0.078030
337,-10.639848,0.077717
338,-4.975205,0.077407
339,-8.075422,0.077097
340,-11.486026,0.076789
341,-10.518925,0.076481
342,-17.915922,0.076175
343,-4.373772,0.075871
344,-15.680889,0.075567
345,-19.418649,0.075265
346,-8.037236,0.074964
347,-7.629409,0.074664
348,-10.712824,0.074365
349,-8.899940,0.074068
350,-10.904798,0.073772
351,-8.327475,0.073477
352,-8.790036,0.073183
353,-9.302078,0.072890
354,-16.938245,0.072598
355,-9.600176,0.072308
356,-10.246309,0.072019
357,-15.979921,0.071731
358,-11.922541,0.071444
359,-13.525280,0.071158
360,-17.218115,0.070873
361,-9.998340,0.070590
362,-8.121121,0.070308
363,-7.943383,0.070026
364,-14.807352,0.069746
365,-10.807341,0.069467
366,-12.226867,0.069189
367,-12.243998,0.068913
368,-11.813981,0.068637
369,-8.460481,0.068362
370,-11.059870,0.068089
371,-13.459031,0.067817
372,-14.044765,0.067545
373,-5.930676,0.067275
374,-13.704588,0.067006
375,-15.943542,0.066738
376,-7.372206,0.066471
377,-14.518528,0.066205
378,-15.168927,0.065940
379,-13.089721,0.065677
380,-10.603453,0.065414
381,-14.936749,0.065152
382,-12.955327,0.064892
383,-9.071972,0.064632
384,-8.094851,0.064374
385,-6.802822,0.064116
