episode,avg_reward,noise_std
1,-28.763681,0.298800
2,-31.141692,0.297605
3,-25.861956,0.296414
4,-26.145288,0.295229
5,-27.907066,0.294048
6,-21.153386,0.292872
7,-9.241156,0.291700
8,-4.453646,0.290533
9,-5.183737,0.289371
10,-6.551957,0.288214
11,-7.644131,0.287061
12,-6.626126,0.285913
13,-6.757412,0.284769
14,-13.651355,0.283630
15,-10.178257,0.282495
16,-11.025689,0.281365
17,-10.832869,0.280240
18,-13.769834,0.279119
19,-12.296620,0.278002
20,-10.155919,0.276890
21,-8.325125,0.275783
22,-9.136633,0.274680
23,-8.511631,0.273581
24,-18.985011,0.272487
25,-11.760784,0.271397
26,-9.428239,0.270311
27,-11.628458,0.269230
28,-8.493011,0.268153
29,-9.150501,0.267080
30,-7.837531,0.266012
31,-19.147716,0.264948
32,-10.545986,0.263888
33,-11.216399,0.262833
34,-8.526027,0.261781
35,-8.762797,0.260734
36,-10.629733,0.259691
37,-15.953470,0.258653
38,-16.747723,0.257618
39,-8.454929,0.256587
40,-11.721034,0.255561
41,-11.447057,0.254539
42,-13.129451,0.253521
43,-13.875561,0.252507
44,-13.878234,0.251497
45,-16.251504,0.250491
46,-14.563422,0.249489
47,-15.238868,0.248491
48,-10.013133,0.247497
49,-20.585657,0.246507
50,-10.807787,0.245521
51,-10.889596,0.244539
52,-8.157225,0.243560
53,-8.679088,0.242586
54,-10.068555,0.241616
55,-8.674121,0.240649
56,-12.215233,0.239687
57,-11.441301,0.238728
58,-10.206948,0.237773
59,-11.511483,0.236822
60,-13.691030,0.235875
61,-14.534169,0.234931
62,-15.889239,0.233992
63,-9.499673,0.233056
64,-21.468533,0.232123
65,-14.887263,0.231195
66,-22.529589,0.230270
67,-12.403243,0.229349
68,-14.089836,0.228432
69,-12.648986,0.227518
70,-17.915024,0.226608
71,-22.193987,0.225701
72,-15.596671,0.224799
73,-13.120620,0.223899
74,-5.478684,0.223004
75,-6.022218,0.222112
76,-9.275094,0.221223
77,-9.966583,0.220338
78,-11.765735,0.219457
79,-5.674690,0.218579
80,-11.582913,0.217705
81,-8.054077,0.216834
82,-6.060456,0.215967
83,-6.796732,0.215103
84,-5.543671,0.214243
85,-6.674348,0.213386
86,-6.730544,0.212532
87,-7.781486,0.211682
88,-9.113321,0.210835
89,-13.624743,0.209992
90,-20.266330,0.209152
91,-21.545796,0.208315
92,-8.227127,0.207482
93,-12.600788,0.206652
94,-5.238342,0.205825
95,-10.926047,0.205002
96,-6.132724,0.204182
97,-10.836359,0.203365
98,-9.101704,0.202552
99,-11.717237,0.201742
100,-8.299737,0.200935
101,-7.416030,0.200131
102,-9.308195,0.199331
103,-11.072004,0.198533
104,-9.978874,0.197739
105,-9.069300,0.196948
106,-9.989377,0.196160
107,-7.063856,0.195376
108,-12.558485,0.194594
109,-9.011654,0.193816
110,-10.108137,0.193041
111,-6.566608,0.192268
112,-16.417171,0.191499
113,-5.999354,0.190733
114,-11.177137,0.189970
115,-14.373068,0.189210
116,-9.602861,0.188454
117,-22.260664,0.187700
118,-22.645548,0.186949
119,-15.582435,0.186201
120,-16.934289,0.185456
121,-21.654920,0.184715
122,-19.178164,0.183976
123,-18.870806,0.183240
124,-19.623151,0.182507
125,-15.343122,0.181777
126,-8.905680,0.181050
127,-10.124305,0.180326
128,-12.029575,0.179604
129,-12.248382,0.178886
130,-10.984225,0.178170
131,-3.360128,0.177458
132,-7.218562,0.176748
133,-3.178885,0.176041
134,-10.332867,0.175337
135,-7.278334,0.174635
136,-5.426880,0.173937
137,-10.572085,0.173241
138,-6.501752,0.172548
139,-8.524344,0.171858
140,-11.817787,0.171170
141,-7.309957,0.170486
142,-11.030069,0.169804
143,-8.244396,0.169125
144,-10.982518,0.168448
145,-12.407689,0.167774
146,-7.144014,0.167103
147,-7.927218,0.166435
148,-5.868336,0.165769
149,-5.992143,0.165106
150,-5.899792,0.164446
151,-4.309933,0.163788
152,-5.621110,0.163133
153,-7.023611,0.162480
154,-9.940712,0.161830
155,-12.161166,0.161183
156,-11.214684,0.160538
157,-10.696439,0.159896
158,-10.080290,0.159256
159,-7.800783,0.158619
160,-10.306728,0.157985
161,-8.322332,0.157353
162,-5.974097,0.156723
163,-9.804955,0.156097
164,-8.715260,0.155472
165,-8.911215,0.154850
166,-7.298706,0.154231
167,-8.415213,0.153614
168,-4.082754,0.153000
169,-6.941291,0.152388
170,-5.921523,0.151778
171,-11.997907,0.151171
172,-12.142963,0.150566
173,-16.092848,0.149964
174,-8.903740,0.149364
175,-11.754488,0.148767
176,-10.672860,0.148172
177,-11.028994,0.147579
178,-18.542945,0.146989
179,-10.917994,0.146401
180,-11.424200,0.145815
181,-17.796468,0.145232
182,-7.939175,0.144651
183,-11.679988,0.144072
184,-6.821543,0.143496
185,-8.161416,0.142922
186,-6.396689,0.142350
187,-6.907831,0.141781
188,-6.887784,0.141214
189,-7.093554,0.140649
190,-3.447993,0.140086
191,-9.309845,0.139526
192,-8.395205,0.138968
193,-11.706965,0.138412
194,-12.274446,0.137858
195,-6.277020,0.137307
196,-9.268265,0.136758
197,-7.963572,0.136211
198,-8.524044,0.135666
199,-13.746857,0.135123
200,-6.559342,0.134583
201,-11.105238,0.134044
202,-10.256194,0.133508
203,-14.630904,0.132974
204,-13.955057,0.132442
205,-14.842739,0.131912
206,-12.577089,0.131385
207,-19.069672,0.130859
208,-6.981319,0.130336
209,-6.291338,0.129814
210,-12.515243,0.129295
211,-12.467280,0.128778
212,-14.783965,0.128263
213,-8.624279,0.127750
214,-6.563688,0.127239
215,-10.681457,0.126730
216,-4.236434,0.126223
217,-9.561100,0.125718
218,-16.465923,0.125215
219,-13.769551,0.124714
220,-14.938147,0.124215
221,-9.293249,0.123719
222,-8.687113,0.123224
223,-10.213609,0.122731
224,-16.316303,0.122240
225,-13.327191,0.121751
226,-24.642876,0.121264
227,-21.361355,0.120779
228,-21.639183,0.120296
229,-28.833599,0.119815
230,-24.308641,0.119335
231,-20.134737,0.118858
232,-18.959563,0.118383
233,-21.352728,0.117909
234,-24.118564,0.117437
235,-18.316878,0.116968
236,-25.500234,0.116500
237,-19.577402,0.116034
238,-14.223139,0.115570
239,-15.531475,0.115107
240,-11.543808,0.114647
241,-10.385381,0.114188
242,-14.137360,0.113732
243,-9.072336,0.113277
244,-10.423764,0.112824
245,-8.440966,0.112372
246,-10.316797,0.111923
247,-13.672453,0.111475
248,-10.688447,0.111029
249,-13.356043,0.110585
250,-14.628638,0.110143
251,-10.980382,0.109702
252,-9.102884,0.109263
253,-12.534719,0.108826
254,-7.427903,0.108391
255,-14.190978,0.107957
256,-7.968540,0.107526
257,-5.355550,0.107096
258,-9.164289,0.106667
259,-6.004551,0.106240
260,-7.617719,0.105815
261,-7.228529,0.105392
262,-9.059909,0.104971
263,-18.309680,0.104551
264,-11.110708,0.104133
265,-20.215872,0.103716
266,-13.591428,0.103301
267,-9.729517,0.102888
268,-6.834039,0.102476
269,-6.005874,0.102067
