episode,avg_reward,noise_std
1,2.451057,0.298800
2,10.259571,0.297605
3,16.135349,0.296414
4,10.374328,0.295229
5,8.491707,0.294048
6,11.838435,0.292872
7,-1.941532,0.291700
8,-2.437227,0.290533
9,3.732522,0.289371
10,1.845232,0.288214
11,3.716960,0.287061
12,6.780273,0.285913
13,-1.597646,0.284769
14,0.246891,0.283630
15,11.759474,0.282495
16,-0.607884,0.281365
17,2.050082,0.280240
18,1.242514,0.279119
19,0.091107,0.278002
20,-4.348355,0.276890
21,0.640687,0.275783
22,1.125211,0.274680
23,14.366700,0.273581
24,-2.809765,0.272487
25,0.216413,0.271397
26,3.726091,0.270311
27,7.038984,0.269230
28,5.847872,0.268153
29,0.722806,0.267080
30,0.460090,0.266012
31,2.512245,0.264948
32,6.997568,0.263888
33,3.921738,0.262833
34,4.957393,0.261781
35,7.437411,0.260734
36,5.049134,0.259691
37,0.750295,0.258653
38,4.073883,0.257618
39,11.339814,0.256587
40,0.619845,0.255561
41,8.985252,0.254539
42,2.920802,0.253521
43,5.554098,0.252507
44,-0.428539,0.251497
45,0.749078,0.250491
46,4.790110,0.249489
47,5.761566,0.248491
48,3.335644,0.247497
49,3.862535,0.246507
50,0.944609,0.245521
51,4.152511,0.244539
52,4.036057,0.243560
53,14.962805,0.242586
54,9.465150,0.241616
55,2.645421,0.240649
56,5.253376,0.239687
57,1.790066,0.238728
58,-3.379869,0.237773
59,0.567947,0.236822
60,3.957840,0.235875
61,-2.465864,0.234931
62,2.412605,0.233992
63,4.631113,0.233056
64,-0.407089,0.232123
65,2.204873,0.231195
66,-3.118316,0.230270
67,-3.905438,0.229349
68,1.430321,0.228432
69,4.666817,0.227518
70,-2.883549,0.226608
71,14.764690,0.225701
72,0.331326,0.224799
73,-1.420097,0.223899
74,4.821782,0.223004
75,7.799937,0.222112
76,3.379897,0.221223
77,-0.156908,0.220338
78,5.316822,0.219457
79,14.040104,0.218579
80,0.447572,0.217705
81,14.003184,0.216834
82,9.697900,0.215967
83,11.485558,0.215103
84,0.955937,0.214243
85,1.295447,0.213386
86,8.609685,0.212532
87,9.565289,0.211682
88,2.461715,0.210835
89,3.718324,0.209992
90,8.084911,0.209152
91,3.920339,0.208315
92,2.575223,0.207482
93,2.306468,0.206652
94,5.390975,0.205825
95,-2.951913,0.205002
96,-1.271423,0.204182
97,5.010671,0.203365
98,3.865407,0.202552
99,5.417140,0.201742
100,-0.234997,0.200935
101,0.128514,0.200131
102,2.121843,0.199331
103,4.179853,0.198533
104,1.941863,0.197739
105,2.767893,0.196948
106,5.415921,0.196160
107,3.889025,0.195376
108,10.020543,0.194594
109,4.236527,0.193816
110,5.091907,0.193041
111,11.947559,0.192268
112,5.048009,0.191499
113,6.144983,0.190733
114,4.787954,0.189970
115,13.662808,0.189210
116,6.952092,0.188454
117,2.905584,0.187700
118,1.960618,0.186949
119,4.354311,0.186201
120,2.570239,0.185456
121,2.134743,0.184715
122,4.908517,0.183976
123,2.170713,0.183240
124,7.108723,0.182507
125,5.842490,0.181777
126,5.887564,0.181050
127,8.611823,0.180326
128,10.326535,0.179604
129,2.320279,0.178886
130,7.110568,0.178170
131,5.251041,0.177458
132,-0.035880,0.176748
133,7.492110,0.176041
134,4.731779,0.175337
135,7.167320,0.174635
136,0.730947,0.173937
137,5.284522,0.173241
138,2.277714,0.172548
139,0.824832,0.171858
140,3.196309,0.171170
141,8.819866,0.170486
142,1.216045,0.169804
143,2.876933,0.169125
144,3.380923,0.168448
145,2.991945,0.167774
146,2.238512,0.167103
147,3.767762,0.166435
148,2.487748,0.165769
149,3.467416,0.165106
150,3.712894,0.164446
151,7.091814,0.163788
152,-2.707493,0.163133
153,5.466391,0.162480
154,7.019794,0.161830
155,13.446146,0.161183
156,2.585888,0.160538
157,1.943284,0.159896
158,3.535326,0.159256
159,3.690964,0.158619
160,10.616864,0.157985
161,2.826418,0.157353
162,8.054302,0.156723
163,3.977549,0.156097
164,5.343953,0.155472
165,15.557345,0.154850
166,8.658936,0.154231
167,4.751126,0.153614
168,-1.443212,0.153000
169,3.925991,0.152388
170,3.097715,0.151778
171,5.496214,0.151171
172,-0.453688,0.150566
173,1.412394,0.149964
174,14.679416,0.149364
175,5.962186,0.148767
176,4.814116,0.148172
177,5.600536,0.147579
178,5.507467,0.146989
179,10.899705,0.146401
180,2.577299,0.145815
181,2.405856,0.145232
182,5.351240,0.144651
183,8.860537,0.144072
184,2.936557,0.143496
185,5.811637,0.142922
186,5.449679,0.142350
187,1.543809,0.141781
188,1.255809,0.141214
189,2.298773,0.140649
190,-0.089786,0.140086
191,6.047355,0.139526
192,2.196816,0.138968
193,4.890880,0.138412
194,5.458103,0.137858
195,2.799917,0.137307
196,0.810390,0.136758
197,-2.635747,0.136211
198,6.918777,0.135666
199,9.792315,0.135123
200,11.567466,0.134583
201,1.671721,0.134044
202,10.946425,0.133508
203,2.141521,0.132974
204,5.462788,0.132442
205,5.226207,0.131912
206,7.984584,0.131385
207,5.578486,0.130859
208,12.149943,0.130336
209,9.556410,0.129814
210,8.507843,0.129295
211,0.156975,0.128778
212,0.099010,0.128263
213,3.058902,0.127750
214,6.492141,0.127239
215,8.634961,0.126730
216,-1.485632,0.126223
217,3.017904,0.125718
218,14.441496,0.125215
219,5.092300,0.124714
220,2.232614,0.124215
